country,variant,freq,year,infantmortalityper1000livebirth
316,estimates,5yearly,1950,82.887
316,estimates,5yearly,1955,71.067
316,estimates,5yearly,1960,59.828
316,estimates,5yearly,1965,49.878
316,estimates,5yearly,1970,41.298
316,estimates,5yearly,1975,34.291
316,estimates,5yearly,1980,28.69
316,estimates,5yearly,1985,24.36
316,estimates,5yearly,1990,20.809
316,estimates,5yearly,1995,17.02
316,estimates,5yearly,2000,13.536
316,estimates,5yearly,2005,11.411
316,estimates,5yearly,2010,9.555
316,medium_variant,5yearly,2015,8.465
316,medium_variant,5yearly,2020,7.65
316,medium_variant,5yearly,2025,6.89
316,medium_variant,5yearly,2030,6.222
316,medium_variant,5yearly,2035,5.629
316,medium_variant,5yearly,2040,5.133
316,medium_variant,5yearly,2045,4.707
316,medium_variant,5yearly,2050,4.328
316,medium_variant,5yearly,2055,3.998
316,medium_variant,5yearly,2060,3.683
316,medium_variant,5yearly,2065,3.394
316,medium_variant,5yearly,2070,3.129
316,medium_variant,5yearly,2075,2.88
316,medium_variant,5yearly,2080,2.65
316,medium_variant,5yearly,2085,2.43
316,medium_variant,5yearly,2090,2.231
316,medium_variant,5yearly,2095,2.046
316,estimates,5yearly,Regi,Guam
316,medium_variant,5yearly,Regi,Guam
