country,variant,freq,year,infantmortalityper1000livebirth
360,estimates,5yearly,1950,192.27
360,estimates,5yearly,1955,166.492
360,estimates,5yearly,1960,143.789
360,estimates,5yearly,1965,123.893
360,estimates,5yearly,1970,104.856
360,estimates,5yearly,1975,91.642
360,estimates,5yearly,1980,79.983
360,estimates,5yearly,1985,68.302
360,estimates,5yearly,1990,56.164
360,estimates,5yearly,1995,45.248
360,estimates,5yearly,2000,36.48
360,estimates,5yearly,2005,29.677
360,estimates,5yearly,2010,24.959
360,medium_variant,5yearly,2015,21.333
360,medium_variant,5yearly,2020,18.568
360,medium_variant,5yearly,2025,16.285
360,medium_variant,5yearly,2030,14.344
360,medium_variant,5yearly,2035,12.607
360,medium_variant,5yearly,2040,11.505
360,medium_variant,5yearly,2045,10.546
360,medium_variant,5yearly,2050,9.651
360,medium_variant,5yearly,2055,8.854
360,medium_variant,5yearly,2060,8.142
360,medium_variant,5yearly,2065,7.484
360,medium_variant,5yearly,2070,6.871
360,medium_variant,5yearly,2075,6.406
360,medium_variant,5yearly,2080,6.074
360,medium_variant,5yearly,2085,5.752
360,medium_variant,5yearly,2090,5.46
360,medium_variant,5yearly,2095,5.193
360,estimates,5yearly,Regi,Indonesia
360,medium_variant,5yearly,Regi,Indonesia
