country,variant,freq,year,infantmortalityper1000livebirth
458,estimates,5yearly,1950,102.364
458,estimates,5yearly,1955,81.109
458,estimates,5yearly,1960,63.615
458,estimates,5yearly,1965,48.298
458,estimates,5yearly,1970,36.609
458,estimates,5yearly,1975,27.708
458,estimates,5yearly,1980,20.945
458,estimates,5yearly,1985,15.813
458,estimates,5yearly,1990,11.923
458,estimates,5yearly,1995,8.984
458,estimates,5yearly,2000,6.766
458,estimates,5yearly,2005,6.764
458,estimates,5yearly,2010,6.541
458,medium_variant,5yearly,2015,5.494
458,medium_variant,5yearly,2020,4.802
458,medium_variant,5yearly,2025,4.21
458,medium_variant,5yearly,2030,3.889
458,medium_variant,5yearly,2035,3.597
458,medium_variant,5yearly,2040,3.33
458,medium_variant,5yearly,2045,3.083
458,medium_variant,5yearly,2050,2.851
458,medium_variant,5yearly,2055,2.665
458,medium_variant,5yearly,2060,2.483
458,medium_variant,5yearly,2065,2.373
458,medium_variant,5yearly,2070,2.293
458,medium_variant,5yearly,2075,2.208
458,medium_variant,5yearly,2080,2.133
458,medium_variant,5yearly,2085,2.073
458,medium_variant,5yearly,2090,2.018
458,medium_variant,5yearly,2095,1.968
458,estimates,5yearly,Regi,Malaysia
458,medium_variant,5yearly,Regi,Malaysia
