country,variant,freq,year,infantmortalityper1000livebirth
404,estimates,5yearly,1950,147.012
404,estimates,5yearly,1955,133.667
404,estimates,5yearly,1960,116.969
404,estimates,5yearly,1965,104.401
404,estimates,5yearly,1970,91.483
404,estimates,5yearly,1975,80.382
404,estimates,5yearly,1980,70.53
404,estimates,5yearly,1985,68.822
404,estimates,5yearly,1990,71.19
404,estimates,5yearly,1995,70.31
404,estimates,5yearly,2000,62.22
404,estimates,5yearly,2005,49.422
404,estimates,5yearly,2010,39.358
404,medium_variant,5yearly,2015,34.695
404,medium_variant,5yearly,2020,31.24
404,medium_variant,5yearly,2025,28.076
404,medium_variant,5yearly,2030,25.369
404,medium_variant,5yearly,2035,23.349
404,medium_variant,5yearly,2040,21.719
404,medium_variant,5yearly,2045,20.034
404,medium_variant,5yearly,2050,18.502
404,medium_variant,5yearly,2055,17.13
404,medium_variant,5yearly,2060,15.863
404,medium_variant,5yearly,2065,14.761
404,medium_variant,5yearly,2070,13.945
404,medium_variant,5yearly,2075,13.209
404,medium_variant,5yearly,2080,12.503
404,medium_variant,5yearly,2085,11.832
404,medium_variant,5yearly,2090,11.191
404,medium_variant,5yearly,2095,10.58
