country,variant,freq,year,infantmortalityper1000livebirth
678,estimates,5yearly,1950,124.44
678,estimates,5yearly,1955,112.319
678,estimates,5yearly,1960,98.969
678,estimates,5yearly,1965,88.117
678,estimates,5yearly,1970,76.049
678,estimates,5yearly,1975,64.925
678,estimates,5yearly,1980,63.61
678,estimates,5yearly,1985,60.521
678,estimates,5yearly,1990,57.512
678,estimates,5yearly,1995,54.629
678,estimates,5yearly,2000,51.841
678,estimates,5yearly,2005,46.035
678,estimates,5yearly,2010,43.816
678,medium_variant,5yearly,2015,41.503
678,medium_variant,5yearly,2020,39.336
678,medium_variant,5yearly,2025,37.378
678,medium_variant,5yearly,2030,35.53
678,medium_variant,5yearly,2035,33.802
678,medium_variant,5yearly,2040,32.074
678,medium_variant,5yearly,2045,30.624
678,medium_variant,5yearly,2050,29.249
678,medium_variant,5yearly,2055,27.979
678,medium_variant,5yearly,2060,26.683
678,medium_variant,5yearly,2065,25.405
678,medium_variant,5yearly,2070,24.146
678,medium_variant,5yearly,2075,22.917
678,medium_variant,5yearly,2080,21.728
678,medium_variant,5yearly,2085,20.548
678,medium_variant,5yearly,2090,19.371
678,medium_variant,5yearly,2095,18.164
