country,variant,freq,year,infantmortalityper1000livebirth
300,estimates,5yearly,1950,45.8
300,estimates,5yearly,1955,41.185
300,estimates,5yearly,1960,38.021
300,estimates,5yearly,1965,33.615
300,estimates,5yearly,1970,24.971
300,estimates,5yearly,1975,20.838
300,estimates,5yearly,1980,14.716
300,estimates,5yearly,1985,11.526
300,estimates,5yearly,1990,8.449
300,estimates,5yearly,1995,6.606
300,estimates,5yearly,2000,4.551
300,estimates,5yearly,2005,3.483
300,estimates,5yearly,2010,3.274
300,medium_variant,5yearly,2015,3.012
300,medium_variant,5yearly,2020,2.532
300,medium_variant,5yearly,2025,2.168
300,medium_variant,5yearly,2030,1.907
300,medium_variant,5yearly,2035,1.701
300,medium_variant,5yearly,2040,1.537
300,medium_variant,5yearly,2045,1.397
300,medium_variant,5yearly,2050,1.277
300,medium_variant,5yearly,2055,1.172
300,medium_variant,5yearly,2060,1.077
300,medium_variant,5yearly,2065,0.997
300,medium_variant,5yearly,2070,0.922
300,medium_variant,5yearly,2075,0.852
300,medium_variant,5yearly,2080,0.787
300,medium_variant,5yearly,2085,0.727
300,medium_variant,5yearly,2090,0.677
300,medium_variant,5yearly,2095,0.621
300,estimates,5yearly,Regi,Greece
300,medium_variant,5yearly,Regi,Greece
