country,variant,freq,year,infantmortalityper1000livebirth
116,estimates,5yearly,1950,142.499
116,estimates,5yearly,1955,135.572
116,estimates,5yearly,1960,134.227
116,estimates,5yearly,1965,131.945
116,estimates,5yearly,1970,138.647
116,estimates,5yearly,1975,319.594
116,estimates,5yearly,1980,153.353
116,estimates,5yearly,1985,85.968
116,estimates,5yearly,1990,86.106
116,estimates,5yearly,1995,86.348
116,estimates,5yearly,2000,65.858
116,estimates,5yearly,2005,44.953
116,estimates,5yearly,2010,29.905
116,medium_variant,5yearly,2015,22.169
116,medium_variant,5yearly,2020,16.393
116,medium_variant,5yearly,2025,12.141
116,medium_variant,5yearly,2030,9.643
116,medium_variant,5yearly,2035,7.733
116,medium_variant,5yearly,2040,6.226
116,medium_variant,5yearly,2045,5.049
116,medium_variant,5yearly,2050,4.27
116,medium_variant,5yearly,2055,3.708
116,medium_variant,5yearly,2060,3.206
116,medium_variant,5yearly,2065,2.769
116,medium_variant,5yearly,2070,2.392
116,medium_variant,5yearly,2075,2.061
116,medium_variant,5yearly,2080,1.795
116,medium_variant,5yearly,2085,1.559
116,medium_variant,5yearly,2090,1.373
116,medium_variant,5yearly,2095,1.213
