country,variant,freq,year,infantmortalityper1000livebirth
4,estimates,5yearly,1950,280.042
4,estimates,5yearly,1955,255.49
4,estimates,5yearly,1960,233.606
4,estimates,5yearly,1965,215.52
4,estimates,5yearly,1970,198.308
4,estimates,5yearly,1975,179.942
4,estimates,5yearly,1980,158.868
4,estimates,5yearly,1985,133.93
4,estimates,5yearly,1990,111.164
4,estimates,5yearly,1995,98.577
4,estimates,5yearly,2000,89.45
4,estimates,5yearly,2005,76.725
4,estimates,5yearly,2010,68.558
4,medium_variant,5yearly,2015,51.881
4,medium_variant,5yearly,2020,45.161
4,medium_variant,5yearly,2025,39.593
4,medium_variant,5yearly,2030,35.076
4,medium_variant,5yearly,2035,31.386
4,medium_variant,5yearly,2040,28.299
4,medium_variant,5yearly,2045,25.749
4,medium_variant,5yearly,2050,23.565
4,medium_variant,5yearly,2055,21.513
4,medium_variant,5yearly,2060,19.806
4,medium_variant,5yearly,2065,18.237
4,medium_variant,5yearly,2070,16.696
4,medium_variant,5yearly,2075,15.31
4,medium_variant,5yearly,2080,14.144
4,medium_variant,5yearly,2085,13.043
4,medium_variant,5yearly,2090,11.962
4,medium_variant,5yearly,2095,10.962
4,estimates,5yearly,Regi,Afghanistan
4,medium_variant,5yearly,Regi,Afghanistan
