country,variant,freq,year,infantmortalityper1000livebirth
120,estimates,5yearly,1950,169.397
120,estimates,5yearly,1955,157.728
120,estimates,5yearly,1960,144.864
120,estimates,5yearly,1965,133.0
120,estimates,5yearly,1970,119.931
120,estimates,5yearly,1975,107.562
120,estimates,5yearly,1980,98.576
120,estimates,5yearly,1985,94.657
120,estimates,5yearly,1990,98.153
120,estimates,5yearly,1995,101.85
120,estimates,5yearly,2000,88.505
120,estimates,5yearly,2005,77.181
120,estimates,5yearly,2010,67.544
120,medium_variant,5yearly,2015,58.161
120,medium_variant,5yearly,2020,51.645
120,medium_variant,5yearly,2025,45.938
120,medium_variant,5yearly,2030,40.812
120,medium_variant,5yearly,2035,36.512
120,medium_variant,5yearly,2040,32.927
120,medium_variant,5yearly,2045,29.582
120,medium_variant,5yearly,2050,26.048
120,medium_variant,5yearly,2055,23.268
120,medium_variant,5yearly,2060,21.242
120,medium_variant,5yearly,2065,19.422
120,medium_variant,5yearly,2070,17.761
120,medium_variant,5yearly,2075,16.242
120,medium_variant,5yearly,2080,15.024
120,medium_variant,5yearly,2085,14.174
120,medium_variant,5yearly,2090,13.413
120,medium_variant,5yearly,2095,12.707
120,estimates,5yearly,Regi,Cameroon
120,medium_variant,5yearly,Regi,Cameroon
