country,variant,freq,year,infantmortalityper1000livebirth
620,estimates,5yearly,1950,92.311
620,estimates,5yearly,1955,87.468
620,estimates,5yearly,1960,77.277
620,estimates,5yearly,1965,60.687
620,estimates,5yearly,1970,45.302
620,estimates,5yearly,1975,29.861
620,estimates,5yearly,1980,19.522
620,estimates,5yearly,1985,13.772
620,estimates,5yearly,1990,9.134
620,estimates,5yearly,1995,6.358
620,estimates,5yearly,2000,4.5
620,estimates,5yearly,2005,3.308
620,estimates,5yearly,2010,2.94
620,medium_variant,5yearly,2015,1.648
620,medium_variant,5yearly,2020,1.354
620,medium_variant,5yearly,2025,1.162
620,medium_variant,5yearly,2030,1.041
620,medium_variant,5yearly,2035,0.946
620,medium_variant,5yearly,2040,0.877
620,medium_variant,5yearly,2045,0.812
620,medium_variant,5yearly,2050,0.762
620,medium_variant,5yearly,2055,0.717
620,medium_variant,5yearly,2060,0.682
620,medium_variant,5yearly,2065,0.647
620,medium_variant,5yearly,2070,0.617
620,medium_variant,5yearly,2075,0.592
620,medium_variant,5yearly,2080,0.562
620,medium_variant,5yearly,2085,0.532
620,medium_variant,5yearly,2090,0.512
620,medium_variant,5yearly,2095,0.482
620,estimates,5yearly,Regi,Portugal
620,medium_variant,5yearly,Regi,Portugal
