country,variant,freq,year,infantmortalityper1000livebirth
795,estimates,5yearly,1950,149.996
795,estimates,5yearly,1955,140.144
795,estimates,5yearly,1960,130.281
795,estimates,5yearly,1965,120.423
795,estimates,5yearly,1970,110.59
795,estimates,5yearly,1975,100.715
795,estimates,5yearly,1980,90.872
795,estimates,5yearly,1985,81.002
795,estimates,5yearly,1990,75.475
795,estimates,5yearly,1995,67.631
795,estimates,5yearly,2000,62.089
795,estimates,5yearly,2005,54.213
795,estimates,5yearly,2010,46.927
795,medium_variant,5yearly,2015,43.326
795,medium_variant,5yearly,2020,39.327
795,medium_variant,5yearly,2025,35.699
795,medium_variant,5yearly,2030,32.326
795,medium_variant,5yearly,2035,29.328
795,medium_variant,5yearly,2040,26.479
795,medium_variant,5yearly,2045,23.926
795,medium_variant,5yearly,2050,21.584
795,medium_variant,5yearly,2055,19.274
795,medium_variant,5yearly,2060,17.195
795,medium_variant,5yearly,2065,15.635
795,medium_variant,5yearly,2070,14.174
795,medium_variant,5yearly,2075,12.836
795,medium_variant,5yearly,2080,11.584
795,medium_variant,5yearly,2085,10.499
795,medium_variant,5yearly,2090,9.536
795,medium_variant,5yearly,2095,8.853
795,estimates,5yearly,Regi,Turkmenistan
795,medium_variant,5yearly,Regi,Turkmenistan
