country,variant,freq,year,infantmortalityper1000livebirth
312,estimates,5yearly,1950,80.525
312,estimates,5yearly,1955,64.724
312,estimates,5yearly,1960,51.985
312,estimates,5yearly,1965,41.723
312,estimates,5yearly,1970,33.457
312,estimates,5yearly,1975,26.802
312,estimates,5yearly,1980,21.449
312,estimates,5yearly,1985,17.157
312,estimates,5yearly,1990,13.716
312,estimates,5yearly,1995,10.956
312,estimates,5yearly,2000,8.746
312,estimates,5yearly,2005,6.983
312,estimates,5yearly,2010,5.805
312,medium_variant,5yearly,2015,4.825
312,medium_variant,5yearly,2020,4.136
312,medium_variant,5yearly,2025,3.691
312,medium_variant,5yearly,2030,3.326
312,medium_variant,5yearly,2035,3.011
312,medium_variant,5yearly,2040,2.741
312,medium_variant,5yearly,2045,2.495
312,medium_variant,5yearly,2050,2.28
312,medium_variant,5yearly,2055,2.095
312,medium_variant,5yearly,2060,1.935
312,medium_variant,5yearly,2065,1.79
312,medium_variant,5yearly,2070,1.655
312,medium_variant,5yearly,2075,1.53
312,medium_variant,5yearly,2080,1.415
312,medium_variant,5yearly,2085,1.31
312,medium_variant,5yearly,2090,1.209
312,medium_variant,5yearly,2095,1.124
312,estimates,5yearly,Regi,Guadeloupe
312,medium_variant,5yearly,Regi,Guadeloupe
