country,variant,freq,year,infantmortalityper1000livebirth
504,estimates,5yearly,1950,151.142
504,estimates,5yearly,1955,142.98
504,estimates,5yearly,1960,132.911
504,estimates,5yearly,1965,122.647
504,estimates,5yearly,1970,113.112
504,estimates,5yearly,1975,101.979
504,estimates,5yearly,1980,83.843
504,estimates,5yearly,1985,66.576
504,estimates,5yearly,1990,52.994
504,estimates,5yearly,1995,44.045
504,estimates,5yearly,2000,36.611
504,estimates,5yearly,2005,33.154
504,estimates,5yearly,2010,28.13
504,medium_variant,5yearly,2015,21.853
504,medium_variant,5yearly,2020,16.84
504,medium_variant,5yearly,2025,13.256
504,medium_variant,5yearly,2030,11.145
504,medium_variant,5yearly,2035,9.516
504,medium_variant,5yearly,2040,8.252
504,medium_variant,5yearly,2045,7.23
504,medium_variant,5yearly,2050,6.402
504,medium_variant,5yearly,2055,5.735
504,medium_variant,5yearly,2060,5.254
504,medium_variant,5yearly,2065,4.833
504,medium_variant,5yearly,2070,4.487
504,medium_variant,5yearly,2075,4.191
504,medium_variant,5yearly,2080,3.936
504,medium_variant,5yearly,2085,3.73
504,medium_variant,5yearly,2090,3.55
504,medium_variant,5yearly,2095,3.57
