country,variant,freq,year,infantmortalityper1000livebirth
414,estimates,5yearly,1950,123.772
414,estimates,5yearly,1955,93.816
414,estimates,5yearly,1960,70.691
414,estimates,5yearly,1965,53.933
414,estimates,5yearly,1970,41.534
414,estimates,5yearly,1975,33.073
414,estimates,5yearly,1980,23.904
414,estimates,5yearly,1985,16.271
414,estimates,5yearly,1990,12.686
414,estimates,5yearly,1995,10.881
414,estimates,5yearly,2000,10.226
414,estimates,5yearly,2005,9.65
414,estimates,5yearly,2010,8.352
414,medium_variant,5yearly,2015,7.19
414,medium_variant,5yearly,2020,6.315
414,medium_variant,5yearly,2025,5.58
414,medium_variant,5yearly,2030,5.05
414,medium_variant,5yearly,2035,4.57
414,medium_variant,5yearly,2040,4.135
414,medium_variant,5yearly,2045,3.753
414,medium_variant,5yearly,2050,3.456
414,medium_variant,5yearly,2055,3.193
414,medium_variant,5yearly,2060,2.951
414,medium_variant,5yearly,2065,2.723
414,medium_variant,5yearly,2070,2.541
414,medium_variant,5yearly,2075,2.375
414,medium_variant,5yearly,2080,2.234
414,medium_variant,5yearly,2085,2.097
414,medium_variant,5yearly,2090,1.991
414,medium_variant,5yearly,2095,1.9
414,estimates,5yearly,Regi,Kuwait
414,medium_variant,5yearly,Regi,Kuwait
