country,variant,freq,year,infantmortalityper1000livebirth
480,estimates,5yearly,1950,103.085
480,estimates,5yearly,1955,73.83
480,estimates,5yearly,1960,60.626
480,estimates,5yearly,1965,67.235
480,estimates,5yearly,1970,60.756
480,estimates,5yearly,1975,37.675
480,estimates,5yearly,1980,25.999
480,estimates,5yearly,1985,23.109
480,estimates,5yearly,1990,18.468
480,estimates,5yearly,1995,19.694
480,estimates,5yearly,2000,13.353
480,estimates,5yearly,2005,13.212
480,estimates,5yearly,2010,11.964
480,medium_variant,5yearly,2015,10.314
480,medium_variant,5yearly,2020,9.02
480,medium_variant,5yearly,2025,7.885
480,medium_variant,5yearly,2030,6.984
480,medium_variant,5yearly,2035,6.321
480,medium_variant,5yearly,2040,5.831
480,medium_variant,5yearly,2045,5.4
480,medium_variant,5yearly,2050,5.005
480,medium_variant,5yearly,2055,4.655
480,medium_variant,5yearly,2060,4.324
480,medium_variant,5yearly,2065,4.029
480,medium_variant,5yearly,2070,3.794
480,medium_variant,5yearly,2075,3.568
480,medium_variant,5yearly,2080,3.343
480,medium_variant,5yearly,2085,3.143
480,medium_variant,5yearly,2090,2.963
480,medium_variant,5yearly,2095,2.783
