country,variant,freq,year,infantmortalityper1000livebirth
96,estimates,5yearly,1950,81.34
96,estimates,5yearly,1955,66.513
96,estimates,5yearly,1960,49.083
96,estimates,5yearly,1965,39.326
96,estimates,5yearly,1970,31.479
96,estimates,5yearly,1975,25.177
96,estimates,5yearly,1980,20.116
96,estimates,5yearly,1985,16.064
96,estimates,5yearly,1990,12.818
96,estimates,5yearly,1995,10.223
96,estimates,5yearly,2000,8.15
96,estimates,5yearly,2005,6.492
96,estimates,5yearly,2010,6.492
96,medium_variant,5yearly,2015,5.56
96,medium_variant,5yearly,2020,4.921
96,medium_variant,5yearly,2025,4.453
96,medium_variant,5yearly,2030,4.036
96,medium_variant,5yearly,2035,3.705
96,medium_variant,5yearly,2040,3.444
96,medium_variant,5yearly,2045,3.219
96,medium_variant,5yearly,2050,3.009
96,medium_variant,5yearly,2055,2.829
96,medium_variant,5yearly,2060,2.688
96,medium_variant,5yearly,2065,2.563
96,medium_variant,5yearly,2070,2.448
96,medium_variant,5yearly,2075,2.343
96,medium_variant,5yearly,2080,2.243
96,medium_variant,5yearly,2085,2.148
96,medium_variant,5yearly,2090,2.063
96,medium_variant,5yearly,2095,1.982
