country,variant,freq,year,infantmortalityper1000livebirth
760,estimates,5yearly,1950,141.086
760,estimates,5yearly,1955,123.557
760,estimates,5yearly,1960,107.657
760,estimates,5yearly,1965,90.268
760,estimates,5yearly,1970,71.034
760,estimates,5yearly,1975,55.355
760,estimates,5yearly,1980,42.933
760,estimates,5yearly,1985,33.47
760,estimates,5yearly,1990,26.266
760,estimates,5yearly,1995,21.254
760,estimates,5yearly,2000,17.744
760,estimates,5yearly,2005,14.962
760,estimates,5yearly,2010,17.87
760,medium_variant,5yearly,2015,15.54
760,medium_variant,5yearly,2020,12.534
760,medium_variant,5yearly,2025,9.793
760,medium_variant,5yearly,2030,9.112
760,medium_variant,5yearly,2035,8.3
760,medium_variant,5yearly,2040,7.533
760,medium_variant,5yearly,2045,6.998
760,medium_variant,5yearly,2050,6.519
760,medium_variant,5yearly,2055,6.1
760,medium_variant,5yearly,2060,5.72
760,medium_variant,5yearly,2065,5.385
760,medium_variant,5yearly,2070,5.086
760,medium_variant,5yearly,2075,4.821
760,medium_variant,5yearly,2080,4.587
760,medium_variant,5yearly,2085,4.377
760,medium_variant,5yearly,2090,4.193
760,medium_variant,5yearly,2095,4.056
760,estimates,5yearly,Regi,Syrian Arab Republic
760,medium_variant,5yearly,Regi,Syrian Arab Republic
