country,variant,freq,year,infantmortalityper1000livebirth
470,estimates,5yearly,1950,50.505
470,estimates,5yearly,1955,33.147
470,estimates,5yearly,1960,27.877
470,estimates,5yearly,1965,23.428
470,estimates,5yearly,1970,19.681
470,estimates,5yearly,1975,16.523
470,estimates,5yearly,1980,13.872
470,estimates,5yearly,1985,11.641
470,estimates,5yearly,1990,9.766
470,estimates,5yearly,1995,8.196
470,estimates,5yearly,2000,6.872
470,estimates,5yearly,2005,5.759
470,estimates,5yearly,2010,4.831
470,medium_variant,5yearly,2015,4.095
470,medium_variant,5yearly,2020,3.616
470,medium_variant,5yearly,2025,3.187
470,medium_variant,5yearly,2030,2.814
470,medium_variant,5yearly,2035,2.516
470,medium_variant,5yearly,2040,2.274
470,medium_variant,5yearly,2045,2.094
470,medium_variant,5yearly,2050,1.959
470,medium_variant,5yearly,2055,1.839
470,medium_variant,5yearly,2060,1.729
470,medium_variant,5yearly,2065,1.625
470,medium_variant,5yearly,2070,1.535
470,medium_variant,5yearly,2075,1.445
470,medium_variant,5yearly,2080,1.375
470,medium_variant,5yearly,2085,1.3
470,medium_variant,5yearly,2090,1.24
470,medium_variant,5yearly,2095,1.185
