country,variant,freq,year,infantmortalityper1000livebirth
784,estimates,5yearly,1950,180.744
784,estimates,5yearly,1955,143.187
784,estimates,5yearly,1960,110.413
784,estimates,5yearly,1965,78.871
784,estimates,5yearly,1970,56.97
784,estimates,5yearly,1975,41.099
784,estimates,5yearly,1980,29.552
784,estimates,5yearly,1985,21.684
784,estimates,5yearly,1990,16.471
784,estimates,5yearly,1995,12.382
784,estimates,5yearly,2000,9.221
784,estimates,5yearly,2005,6.882
784,estimates,5yearly,2010,6.226
784,medium_variant,5yearly,2015,5.322
784,medium_variant,5yearly,2020,4.651
784,medium_variant,5yearly,2025,4.153
784,medium_variant,5yearly,2030,3.731
784,medium_variant,5yearly,2035,3.338
784,medium_variant,5yearly,2040,3.031
784,medium_variant,5yearly,2045,2.749
784,medium_variant,5yearly,2050,2.502
784,medium_variant,5yearly,2055,2.296
784,medium_variant,5yearly,2060,2.146
784,medium_variant,5yearly,2065,2.046
784,medium_variant,5yearly,2070,1.946
784,medium_variant,5yearly,2075,1.856
784,medium_variant,5yearly,2080,1.771
784,medium_variant,5yearly,2085,1.696
784,medium_variant,5yearly,2090,1.626
784,medium_variant,5yearly,2095,1.556
784,estimates,5yearly,Regi,United Arab Emirates
784,medium_variant,5yearly,Regi,United Arab Emirates
