country,variant,freq,year,infantmortalityper1000livebirth
442,estimates,5yearly,1950,43.399
442,estimates,5yearly,1955,36.912
442,estimates,5yearly,1960,29.183
442,estimates,5yearly,1965,20.908
442,estimates,5yearly,1970,17.834
442,estimates,5yearly,1975,13.126
442,estimates,5yearly,1980,11.99
442,estimates,5yearly,1985,8.988
442,estimates,5yearly,1990,7.25
442,estimates,5yearly,1995,4.863
442,estimates,5yearly,2000,4.951
442,estimates,5yearly,2005,2.323
442,estimates,5yearly,2010,3.42
442,medium_variant,5yearly,2015,2.872
442,medium_variant,5yearly,2020,2.42
442,medium_variant,5yearly,2025,2.063
442,medium_variant,5yearly,2030,1.797
442,medium_variant,5yearly,2035,1.587
442,medium_variant,5yearly,2040,1.412
442,medium_variant,5yearly,2045,1.253
442,medium_variant,5yearly,2050,1.123
442,medium_variant,5yearly,2055,1.003
442,medium_variant,5yearly,2060,0.888
442,medium_variant,5yearly,2065,0.793
442,medium_variant,5yearly,2070,0.708
442,medium_variant,5yearly,2075,0.623
442,medium_variant,5yearly,2080,0.548
442,medium_variant,5yearly,2085,0.478
442,medium_variant,5yearly,2090,0.418
442,medium_variant,5yearly,2095,0.363
