country,variant,freq,year,infantmortalityper1000livebirth
478,estimates,5yearly,1950,147.974
478,estimates,5yearly,1955,135.484
478,estimates,5yearly,1960,122.79
478,estimates,5yearly,1965,113.635
478,estimates,5yearly,1970,106.17
478,estimates,5yearly,1975,98.876
478,estimates,5yearly,1980,89.265
478,estimates,5yearly,1985,82.743
478,estimates,5yearly,1990,79.727
478,estimates,5yearly,1995,76.2
478,estimates,5yearly,2000,75.577
478,estimates,5yearly,2005,72.409
478,estimates,5yearly,2010,68.002
478,medium_variant,5yearly,2015,63.336
478,medium_variant,5yearly,2020,58.941
478,medium_variant,5yearly,2025,55.054
478,medium_variant,5yearly,2030,51.513
478,medium_variant,5yearly,2035,48.396
478,medium_variant,5yearly,2040,45.529
478,medium_variant,5yearly,2045,42.543
478,medium_variant,5yearly,2050,39.789
478,medium_variant,5yearly,2055,37.308
478,medium_variant,5yearly,2060,35.124
478,medium_variant,5yearly,2065,32.998
478,medium_variant,5yearly,2070,30.937
478,medium_variant,5yearly,2075,29.158
478,medium_variant,5yearly,2080,27.386
478,medium_variant,5yearly,2085,25.77
478,medium_variant,5yearly,2090,24.167
478,medium_variant,5yearly,2095,22.677
