country,variant,freq,year,infantmortalityper1000livebirth
670,estimates,5yearly,1950,122.02
670,estimates,5yearly,1955,144.387
670,estimates,5yearly,1960,112.029
670,estimates,5yearly,1965,77.25
670,estimates,5yearly,1970,54.011
670,estimates,5yearly,1975,41.422
670,estimates,5yearly,1980,35.873
670,estimates,5yearly,1985,28.443
670,estimates,5yearly,1990,22.277
670,estimates,5yearly,1995,20.966
670,estimates,5yearly,2000,21.235
670,estimates,5yearly,2005,18.522
670,estimates,5yearly,2010,16.51
670,medium_variant,5yearly,2015,14.939
670,medium_variant,5yearly,2020,13.628
670,medium_variant,5yearly,2025,12.436
670,medium_variant,5yearly,2030,11.293
670,medium_variant,5yearly,2035,10.27
670,medium_variant,5yearly,2040,9.31
670,medium_variant,5yearly,2045,8.426
670,medium_variant,5yearly,2050,7.765
670,medium_variant,5yearly,2055,7.237
670,medium_variant,5yearly,2060,6.708
670,medium_variant,5yearly,2065,6.216
670,medium_variant,5yearly,2070,5.778
670,medium_variant,5yearly,2075,5.426
670,medium_variant,5yearly,2080,5.145
670,medium_variant,5yearly,2085,4.864
670,medium_variant,5yearly,2090,4.619
670,medium_variant,5yearly,2095,4.388
670,estimates,5yearly,Regi,Saint Vincent and the Grenadines
670,medium_variant,5yearly,Regi,Saint Vincent and the Grenadines
