country,variant,freq,year,infantmortalityper1000livebirth
348,estimates,5yearly,1950,71.883
348,estimates,5yearly,1955,54.71
348,estimates,5yearly,1960,42.919
348,estimates,5yearly,1965,37.237
348,estimates,5yearly,1970,34.781
348,estimates,5yearly,1975,25.858
348,estimates,5yearly,1980,19.979
348,estimates,5yearly,1985,17.057
348,estimates,5yearly,1990,13.172
348,estimates,5yearly,1995,9.583
348,estimates,5yearly,2000,7.437
348,estimates,5yearly,2005,5.657
348,estimates,5yearly,2010,4.871
348,medium_variant,5yearly,2015,4.21
348,medium_variant,5yearly,2020,3.904
348,medium_variant,5yearly,2025,3.624
348,medium_variant,5yearly,2030,3.373
348,medium_variant,5yearly,2035,3.152
348,medium_variant,5yearly,2040,2.957
348,medium_variant,5yearly,2045,2.782
348,medium_variant,5yearly,2050,2.606
348,medium_variant,5yearly,2055,2.466
348,medium_variant,5yearly,2060,2.336
348,medium_variant,5yearly,2065,2.245
348,medium_variant,5yearly,2070,2.15
348,medium_variant,5yearly,2075,2.06
348,medium_variant,5yearly,2080,1.985
348,medium_variant,5yearly,2085,1.91
348,medium_variant,5yearly,2090,1.834
348,medium_variant,5yearly,2095,1.764
