country,variant,freq,year,infantmortalityper1000livebirth
398,estimates,5yearly,1950,110.008
398,estimates,5yearly,1955,101.712
398,estimates,5yearly,1960,93.424
398,estimates,5yearly,1965,85.138
398,estimates,5yearly,1970,76.856
398,estimates,5yearly,1975,68.569
398,estimates,5yearly,1980,60.282
398,estimates,5yearly,1985,51.985
398,estimates,5yearly,1990,51.033
398,estimates,5yearly,1995,43.448
398,estimates,5yearly,2000,32.023
398,estimates,5yearly,2005,23.861
398,estimates,5yearly,2010,14.12
398,medium_variant,5yearly,2015,11.655
398,medium_variant,5yearly,2020,9.853
398,medium_variant,5yearly,2025,8.458
398,medium_variant,5yearly,2030,7.298
398,medium_variant,5yearly,2035,6.36
398,medium_variant,5yearly,2040,5.572
398,medium_variant,5yearly,2045,4.959
398,medium_variant,5yearly,2050,4.593
398,medium_variant,5yearly,2055,4.271
398,medium_variant,5yearly,2060,4.001
398,medium_variant,5yearly,2065,3.755
398,medium_variant,5yearly,2070,3.539
398,medium_variant,5yearly,2075,3.338
398,medium_variant,5yearly,2080,3.162
398,medium_variant,5yearly,2085,3.007
398,medium_variant,5yearly,2090,2.876
398,medium_variant,5yearly,2095,2.771
