country,variant,freq,year,infantmortalityper1000livebirth
748,estimates,5yearly,1950,173.757
748,estimates,5yearly,1955,160.32
748,estimates,5yearly,1960,150.395
748,estimates,5yearly,1965,140.539
748,estimates,5yearly,1970,124.037
748,estimates,5yearly,1975,107.682
748,estimates,5yearly,1980,89.635
748,estimates,5yearly,1985,72.946
748,estimates,5yearly,1990,71.089
748,estimates,5yearly,1995,80.736
748,estimates,5yearly,2000,86.634
748,estimates,5yearly,2005,75.788
748,estimates,5yearly,2010,56.302
748,medium_variant,5yearly,2015,43.55
748,medium_variant,5yearly,2020,37.577
748,medium_variant,5yearly,2025,33.152
748,medium_variant,5yearly,2030,29.011
748,medium_variant,5yearly,2035,25.327
748,medium_variant,5yearly,2040,22.189
748,medium_variant,5yearly,2045,20.177
748,medium_variant,5yearly,2050,18.158
748,medium_variant,5yearly,2055,16.195
748,medium_variant,5yearly,2060,14.412
748,medium_variant,5yearly,2065,12.774
748,medium_variant,5yearly,2070,11.47
748,medium_variant,5yearly,2075,10.729
748,medium_variant,5yearly,2080,10.067
748,medium_variant,5yearly,2085,9.436
748,medium_variant,5yearly,2090,8.84
748,medium_variant,5yearly,2095,8.269
748,estimates,5yearly,Regi,Swaziland
748,medium_variant,5yearly,Regi,Swaziland
