country,variant,freq,year,infantmortalityper1000livebirth
254,estimates,5yearly,1950,103.238
254,estimates,5yearly,1955,88.999
254,estimates,5yearly,1960,72.893
254,estimates,5yearly,1965,51.141
254,estimates,5yearly,1970,45.589
254,estimates,5yearly,1975,42.594
254,estimates,5yearly,1980,32.027
254,estimates,5yearly,1985,25.524
254,estimates,5yearly,1990,20.648
254,estimates,5yearly,1995,16.947
254,estimates,5yearly,2000,13.593
254,estimates,5yearly,2005,10.631
254,estimates,5yearly,2010,9.268
254,medium_variant,5yearly,2015,9.151
254,medium_variant,5yearly,2020,7.88
254,medium_variant,5yearly,2025,6.884
254,medium_variant,5yearly,2030,6.169
254,medium_variant,5yearly,2035,5.657
254,medium_variant,5yearly,2040,5.17
254,medium_variant,5yearly,2045,4.734
254,medium_variant,5yearly,2050,4.322
254,medium_variant,5yearly,2055,3.946
254,medium_variant,5yearly,2060,3.615
254,medium_variant,5yearly,2065,3.299
254,medium_variant,5yearly,2070,3.013
254,medium_variant,5yearly,2075,2.747
254,medium_variant,5yearly,2080,2.522
254,medium_variant,5yearly,2085,2.312
254,medium_variant,5yearly,2090,2.117
254,medium_variant,5yearly,2095,1.936
254,estimates,5yearly,Regi,French Guiana
254,medium_variant,5yearly,Regi,French Guiana
