country,variant,freq,year,infantmortalityper1000livebirth
408,estimates,5yearly,1950,122.195
408,estimates,5yearly,1955,83.021
408,estimates,5yearly,1960,79.637
408,estimates,5yearly,1965,58.117
408,estimates,5yearly,1970,45.263
408,estimates,5yearly,1975,36.315
408,estimates,5yearly,1980,31.116
408,estimates,5yearly,1985,27.386
408,estimates,5yearly,1990,42.109
408,estimates,5yearly,1995,57.806
408,estimates,5yearly,2000,28.484
408,estimates,5yearly,2005,27.29
408,estimates,5yearly,2010,18.536
408,medium_variant,5yearly,2015,14.21
408,medium_variant,5yearly,2020,11.108
408,medium_variant,5yearly,2025,9.355
408,medium_variant,5yearly,2030,7.98
408,medium_variant,5yearly,2035,6.855
408,medium_variant,5yearly,2040,5.919
408,medium_variant,5yearly,2045,5.246
408,medium_variant,5yearly,2050,4.811
408,medium_variant,5yearly,2055,4.401
408,medium_variant,5yearly,2060,4.056
408,medium_variant,5yearly,2065,3.74
408,medium_variant,5yearly,2070,3.465
408,medium_variant,5yearly,2075,3.246
408,medium_variant,5yearly,2080,3.066
408,medium_variant,5yearly,2085,2.912
408,medium_variant,5yearly,2090,2.783
408,medium_variant,5yearly,2095,2.684
