country,variant,freq,year,infantmortalityper1000livebirth
446,estimates,5yearly,1950,65.997
446,estimates,5yearly,1955,56.216
446,estimates,5yearly,1960,44.378
446,estimates,5yearly,1965,34.999
446,estimates,5yearly,1970,26.219
446,estimates,5yearly,1975,19.558
446,estimates,5yearly,1980,15.035
446,estimates,5yearly,1985,11.408
446,estimates,5yearly,1990,8.719
446,estimates,5yearly,1995,6.429
446,estimates,5yearly,2000,4.932
446,estimates,5yearly,2005,3.805
446,estimates,5yearly,2010,3.041
446,medium_variant,5yearly,2015,2.623
446,medium_variant,5yearly,2020,2.346
446,medium_variant,5yearly,2025,2.104
446,medium_variant,5yearly,2030,1.897
446,medium_variant,5yearly,2035,1.715
446,medium_variant,5yearly,2040,1.564
446,medium_variant,5yearly,2045,1.448
446,medium_variant,5yearly,2050,1.337
446,medium_variant,5yearly,2055,1.236
446,medium_variant,5yearly,2060,1.15
446,medium_variant,5yearly,2065,1.065
446,medium_variant,5yearly,2070,0.989
446,medium_variant,5yearly,2075,0.923
446,medium_variant,5yearly,2080,0.858
446,medium_variant,5yearly,2085,0.812
446,medium_variant,5yearly,2090,0.767
446,medium_variant,5yearly,2095,0.722
