country,variant,freq,year,infantmortalityper1000livebirth
428,estimates,5yearly,1950,76.879
428,estimates,5yearly,1955,45.348
428,estimates,5yearly,1960,30.255
428,estimates,5yearly,1965,22.266
428,estimates,5yearly,1970,20.03
428,estimates,5yearly,1975,22.846
428,estimates,5yearly,1980,18.493
428,estimates,5yearly,1985,14.563
428,estimates,5yearly,1990,17.552
428,estimates,5yearly,1995,15.726
428,estimates,5yearly,2000,9.92
428,estimates,5yearly,2005,7.803
428,estimates,5yearly,2010,6.488
428,medium_variant,5yearly,2015,5.236
428,medium_variant,5yearly,2020,4.785
428,medium_variant,5yearly,2025,4.384
428,medium_variant,5yearly,2030,4.048
428,medium_variant,5yearly,2035,3.748
428,medium_variant,5yearly,2040,3.487
428,medium_variant,5yearly,2045,3.267
428,medium_variant,5yearly,2050,3.041
428,medium_variant,5yearly,2055,2.866
428,medium_variant,5yearly,2060,2.691
428,medium_variant,5yearly,2065,2.56
428,medium_variant,5yearly,2070,2.44
428,medium_variant,5yearly,2075,2.335
428,medium_variant,5yearly,2080,2.225
428,medium_variant,5yearly,2085,2.129
428,medium_variant,5yearly,2090,2.039
428,medium_variant,5yearly,2095,1.954
428,estimates,5yearly,Regi,Latvia
428,medium_variant,5yearly,Regi,Latvia
