country,variant,freq,year,infantmortalityper1000livebirth
430,estimates,5yearly,1950,223.715
430,estimates,5yearly,1955,217.841
430,estimates,5yearly,1960,211.658
430,estimates,5yearly,1965,194.566
430,estimates,5yearly,1970,177.323
430,estimates,5yearly,1975,163.583
430,estimates,5yearly,1980,154.023
430,estimates,5yearly,1985,157.586
430,estimates,5yearly,1990,154.429
430,estimates,5yearly,1995,128.705
430,estimates,5yearly,2000,96.858
430,estimates,5yearly,2005,71.786
430,estimates,5yearly,2010,59.004
430,medium_variant,5yearly,2015,46.771
430,medium_variant,5yearly,2020,36.91
430,medium_variant,5yearly,2025,27.673
430,medium_variant,5yearly,2030,21.098
430,medium_variant,5yearly,2035,16.371
430,medium_variant,5yearly,2040,13.513
430,medium_variant,5yearly,2045,11.374
430,medium_variant,5yearly,2050,9.753
430,medium_variant,5yearly,2055,8.433
430,medium_variant,5yearly,2060,7.448
430,medium_variant,5yearly,2065,6.576
430,medium_variant,5yearly,2070,5.987
430,medium_variant,5yearly,2075,5.575
430,medium_variant,5yearly,2080,5.188
430,medium_variant,5yearly,2085,4.846
430,medium_variant,5yearly,2090,4.554
430,medium_variant,5yearly,2095,4.271
