region,year,variant,agebroad,feminityratio_femaleper100male
948,1950,estimates,"Region, subregion, country or area *","Less developed regions, excluding China"
948,1950,estimates,total,97.8672831495257
948,1950,estimates,0_1,98.2006061578726
948,1950,estimates,0_4,97.998060710622
948,1950,estimates,0_14,97.9024764980655
948,1950,estimates,0_17,97.9136027768605
948,1950,estimates,0_19,97.8866648313635
948,1950,estimates,0_24,97.6993609871882
948,1950,estimates,3_4,97.783985481805
948,1950,estimates,3_5,97.753831928309
948,1950,estimates,3_6,97.7350877763414
948,1950,estimates,4_5,97.7150529294011
948,1950,estimates,4_6,97.7019658055902
948,1950,estimates,5_10,97.7382211748099
948,1950,estimates,5_11,97.7675830424822
948,1950,estimates,5_14,97.8410041088805
948,1950,estimates,6_9,97.720690601615
948,1950,estimates,6_10,97.7487763362922
948,1950,estimates,6_11,97.7817888286331
948,1950,estimates,6_12,97.8142213511603
948,1950,estimates,7_10,97.7684995661158
948,1950,estimates,7_12,97.8392637024857
948,1950,estimates,11_16,98.0096120857114
948,1950,estimates,11_17,97.9985416830415
948,1950,estimates,11_18,97.9663809201772
948,1950,estimates,12_14,98.0278831156498
948,1950,estimates,12_16,98.0212533352463
948,1950,estimates,12_17,98.0063767148249
948,1950,estimates,12_18,97.9681877631053
948,1950,estimates,13_17,98.0036450765662
948,1950,estimates,13_18,97.9589830728077
948,1950,estimates,13_19,97.8884849949698
948,1950,estimates,15plus,97.8446566679977
948,1950,estimates,15_17,97.9832626292909
948,1950,estimates,15_24,97.2868154655921
948,1950,estimates,15_49,96.4729589449094
948,1950,estimates,15_59,96.8084994888496
948,1950,estimates,15_64,97.1027043121613
948,1950,estimates,16plus,97.8385900309485
948,1950,estimates,17plus,97.8323020361736
948,1950,estimates,18plus,97.8287944933058
948,1950,estimates,18_23,97.0344658257011
948,1950,estimates,20plus,97.8484189284285
948,1950,estimates,20_64,96.9469588142329
948,1950,estimates,20_69,97.2301613397365
948,1950,estimates,21plus,97.8762666265386
948,1950,estimates,25plus,98.1030163212616
948,1950,estimates,25_49,95.9485435185368
