region,year,variant,agebroad,feminityratio_femaleper100male
914,1950,estimates,"Region, subregion, country or area *",Western Africa
914,1950,estimates,total,100.560927207226
914,1950,estimates,0_1,98.3615479016625
914,1950,estimates,0_4,98.4513402945204
914,1950,estimates,0_14,98.6268471647162
914,1950,estimates,0_17,98.6387208056138
914,1950,estimates,0_19,98.643681678497
914,1950,estimates,0_24,98.6658151281745
914,1950,estimates,3_4,98.5511000948844
914,1950,estimates,3_5,98.5770145485908
914,1950,estimates,3_6,98.6005769503212
914,1950,estimates,4_5,98.6059058680184
914,1950,estimates,4_6,98.6288318372609
914,1950,estimates,5_10,98.7190418986338
914,1950,estimates,5_11,98.7295555646916
914,1950,estimates,5_14,98.7446907662906
914,1950,estimates,6_9,98.726877174138
914,1950,estimates,6_10,98.738328884918
914,1950,estimates,6_11,98.7478406533005
914,1950,estimates,6_12,98.7547479464338
914,1950,estimates,7_10,98.7548441081077
914,1950,estimates,7_12,98.7691251211122
914,1950,estimates,11_16,98.7702685002997
914,1950,estimates,11_17,98.7605958871511
914,1950,estimates,11_18,98.7533949856593
914,1950,estimates,12_14,98.7855886061332
914,1950,estimates,12_16,98.7638593376354
914,1950,estimates,12_17,98.7534138564692
914,1950,estimates,12_18,98.7460132085652
914,1950,estimates,13_17,98.7431736354084
914,1950,estimates,13_18,98.7360102802769
914,1950,estimates,13_19,98.7330194710389
914,1950,estimates,15plus,101.957285290001
914,1950,estimates,15_17,98.7184846517398
914,1950,estimates,15_24,98.7519221818178
914,1950,estimates,15_49,99.7562483302895
914,1950,estimates,15_59,100.615448944629
914,1950,estimates,15_64,101.008629644059
914,1950,estimates,16plus,102.07998665299
914,1950,estimates,17plus,102.209956391752
914,1950,estimates,18plus,102.347283967016
914,1950,estimates,18_23,98.749121171403
914,1950,estimates,20plus,102.64283616778
914,1950,estimates,20_64,101.52375153368
914,1950,estimates,20_69,101.929613468755
914,1950,estimates,21plus,102.801330899186
914,1950,estimates,25plus,103.512822628389
914,1950,estimates,25_49,100.424641093713
914,1950,estimates,25_64,102.188172498564
914,1950,estimates,25_69,102.665423364015
914,1950,estimates,50plus,111.828531171291
914,1950,estimates,60plus,117.084173340374
914,1950,estimates,65plus,120.705246043943
914,1950,estimates,70plus,125.649718401376
914,1950,estimates,75plus,134.55075624674
914,1950,estimates,80plus,142.449105967954
914,1950,estimates,85plus,148.271545498315
914,1950,estimates,90plus,167.235494880546
914,1955,estimates,"Region, subregion, country or area *",Western Africa
914,1955,estimates,total,100.575346304633
914,1955,estimates,0_1,98.5811890153587
914,1955,estimates,0_4,98.6746152924355
914,1955,estimates,0_14,98.7318607757945
