region,year,variant,agebroad,feminityratio_femaleper100male
947,1950,estimates,"Region, subregion, country or area *",Sub-Saharan Africa
947,1950,estimates,total,102.005529174705
947,1950,estimates,0_1,99.1836937018809
947,1950,estimates,0_4,99.377480093943
947,1950,estimates,0_14,99.8128082206024
947,1950,estimates,0_17,99.8117934961392
947,1950,estimates,0_19,99.8020622012278
947,1950,estimates,0_24,99.8119663283693
947,1950,estimates,3_4,99.6000615317502
947,1950,estimates,3_5,99.664069725902
947,1950,estimates,3_6,99.7244021891596
947,1950,estimates,4_5,99.734781441483
947,1950,estimates,4_6,99.7948206273217
947,1950,estimates,5_10,100.044299376261
947,1950,estimates,5_11,100.077739590305
947,1950,estimates,5_14,100.111853729448
947,1950,estimates,6_9,100.063602353223
947,1950,estimates,6_10,100.098686458182
947,1950,estimates,6_11,100.13008113866
947,1950,estimates,6_12,100.152236100355
947,1950,estimates,7_10,100.1466233235
947,1950,estimates,7_12,100.195122652578
947,1950,estimates,11_16,100.114741080926
947,1950,estimates,11_17,100.056351134136
947,1950,estimates,11_18,100.010658624113
947,1950,estimates,12_14,100.203993451437
947,1950,estimates,12_16,100.074400255987
947,1950,estimates,12_17,100.011738167285
947,1950,estimates,12_18,99.9647610236272
947,1950,estimates,13_17,99.9498124991615
947,1950,estimates,13_18,99.9039999377622
947,1950,estimates,13_19,99.8780416499966
947,1950,estimates,15plus,103.605402190922
947,1950,estimates,15_17,99.8049804362889
947,1950,estimates,15_24,99.8101061442859
947,1950,estimates,15_49,100.750795802296
947,1950,estimates,15_59,101.86323943243
947,1950,estimates,15_64,102.405451704476
947,1950,estimates,16plus,103.746137298642
947,1950,estimates,17plus,103.900973574689
947,1950,estimates,18plus,104.068743637555
947,1950,estimates,18_23,99.7804454127472
947,1950,estimates,20plus,104.430634807245
947,1950,estimates,20_64,103.009996789475
947,1950,estimates,20_69,103.561629224484
947,1950,estimates,21plus,104.623178082479
947,1950,estimates,25plus,105.476583580408
947,1950,estimates,25_49,101.384481146542
947,1950,estimates,25_64,103.788126872469
947,1950,estimates,25_69,104.443566768297
947,1950,estimates,50plus,116.646979642154
947,1950,estimates,60plus,122.976636777527
947,1950,estimates,65plus,126.431790466895
947,1950,estimates,70plus,130.248108355158
947,1950,estimates,75plus,136.785458802107
947,1950,estimates,80plus,142.120597521919
947,1950,estimates,85plus,153.972493232318
947,1950,estimates,90plus,184.254606365159
947,1955,estimates,"Region, subregion, country or area *",Sub-Saharan Africa
947,1955,estimates,total,102.008343684335
947,1955,estimates,0_1,99.6400127105548
947,1955,estimates,0_4,99.696683876236
947,1955,estimates,0_14,99.8372256460583
947,1955,estimates,0_17,99.8892031621424
947,1955,estimates,0_19,99.9198405615771
947,1955,estimates,0_24,99.9767468004565
947,1955,estimates,3_4,99.7615537147792
947,1955,estimates,3_5,99.7785020378294
947,1955,estimates,3_6,99.794355049903
947,1955,estimates,4_5,99.7974774574027
947,1955,estimates,4_6,99.813178803842
947,1955,estimates,5_10,99.8835451335798
947,1955,estimates,5_11,99.8938943614765
947,1955,estimates,5_14,99.9352027960975
947,1955,estimates,6_9,99.8872907053547
947,1955,estimates,6_10,99.898914685507
947,1955,estimates,6_11,99.9088503569265
947,1955,estimates,6_12,99.9195693564227
947,1955,estimates,7_10,99.9131380402163
947,1955,estimates,7_12,99.9331682229949
947,1955,estimates,11_16,100.085196702812
947,1955,estimates,11_17,100.114267034742
947,1955,estimates,11_18,100.137087642432
947,1955,estimates,12_14,100.046792318523
947,1955,estimates,12_16,100.111740547542
947,1955,estimates,12_17,100.142041460548
947,1955,estimates,12_18,100.164869135124
947,1955,estimates,13_17,100.17517915271
947,1955,estimates,13_18,100.197083505088
947,1955,estimates,13_19,100.210300085835
947,1955,estimates,15plus,103.631181232252
947,1955,estimates,15_17,100.246177882772
947,1955,estimates,15_24,100.292338317213
947,1955,estimates,15_49,100.982102181363
947,1955,estimates,15_59,101.952922073876
947,1955,estimates,15_64,102.463591337054
947,1955,estimates,16plus,103.764952143824
947,1955,estimates,17plus,103.902328305626
947,1955,estimates,18plus,104.044581530199
947,1955,estimates,18_23,100.292608881833
947,1955,estimates,20plus,104.351913838893
947,1955,estimates,20_64,102.962293219033
