region,year,variant,agebroad,feminityratio_femaleper100male
925,1950,estimates,"Region, subregion, country or area *",Southern Europe
925,1950,estimates,total,106.327415626555
925,1950,estimates,0_1,95.5053785687291
925,1950,estimates,0_4,95.5471488264185
925,1950,estimates,0_14,96.2931375142004
925,1950,estimates,0_17,96.9046816867141
925,1950,estimates,0_19,97.2738534223068
925,1950,estimates,0_24,98.0466030361194
925,1950,estimates,3_4,95.6032217991756
925,1950,estimates,3_5,95.6405414855887
925,1950,estimates,3_6,95.6874978046174
925,1950,estimates,4_5,95.6755469915212
925,1950,estimates,4_6,95.7277384858311
925,1950,estimates,5_10,96.1218715897447
925,1950,estimates,5_11,96.2241606669125
925,1950,estimates,5_14,96.7152852120983
925,1950,estimates,6_9,96.0968392004027
925,1950,estimates,6_10,96.2034019254765
925,1950,estimates,6_11,96.3087791418196
925,1950,estimates,6_12,96.4365605768533
925,1950,estimates,7_10,96.2949366913818
925,1950,estimates,7_12,96.5346757265212
925,1950,estimates,11_16,98.258222871626
925,1950,estimates,11_17,98.5969711295777
925,1950,estimates,11_18,98.8608282672019
925,1950,estimates,12_14,97.8023143942644
925,1950,estimates,12_16,98.5403184642057
925,1950,estimates,12_17,98.8870772888672
925,1950,estimates,12_18,99.1462985131789
925,1950,estimates,13_17,99.2283173799937
925,1950,estimates,13_18,99.4735604963372
925,1950,estimates,13_19,99.6234864000763
925,1950,estimates,15plus,110.457099330684
925,1950,estimates,15_17,99.9664074074436
925,1950,estimates,15_24,100.737196034708
925,1950,estimates,15_49,105.672714083801
925,1950,estimates,15_59,107.398643531698
925,1950,estimates,15_64,108.305645875147
925,1950,estimates,16plus,110.773311981491
925,1950,estimates,17plus,111.084062694142
925,1950,estimates,18plus,111.396714699455
925,1950,estimates,18_23,100.674240651663
925,1950,estimates,20plus,112.078223686838
925,1950,estimates,20_64,109.743267415665
925,1950,estimates,20_69,110.45808741408
925,1950,estimates,21plus,112.455205607945
925,1950,estimates,25plus,114.019618037579
925,1950,estimates,25_49,108.491227341824
925,1950,estimates,25_64,111.490908821932
925,1950,estimates,25_69,112.24752826204
925,1950,estimates,50plus,123.925556755305
925,1950,estimates,60plus,129.047208370405
925,1950,estimates,65plus,131.074643898548
925,1950,estimates,70plus,135.050764660807
925,1950,estimates,75plus,143.36943352942
925,1950,estimates,80plus,154.997682889426
925,1950,estimates,85plus,172.937485642086
925,1950,estimates,90plus,204.137389999318
925,1955,estimates,"Region, subregion, country or area *",Southern Europe
925,1955,estimates,total,105.962855265057
925,1955,estimates,0_1,94.8511138340112
925,1955,estimates,0_4,95.2274254457003
925,1955,estimates,0_14,95.966056183353
925,1955,estimates,0_17,96.2970878933852
925,1955,estimates,0_19,96.5980367088046
925,1955,estimates,0_24,97.5564943589014
925,1955,estimates,3_4,95.5512267308626
925,1955,estimates,3_5,95.6195717401168
925,1955,estimates,3_6,95.6813929242842
925,1955,estimates,4_5,95.6925938219503
925,1955,estimates,4_6,95.7511229785208
925,1955,estimates,5_10,96.0367876811516
925,1955,estimates,5_11,96.100182351228
925,1955,estimates,5_14,96.3668349711969
925,1955,estimates,6_9,96.0356494908778
925,1955,estimates,6_10,96.0968217941677
