region,year,variant,agebroad,feminityratio_femaleper100male
912,1950,estimates,"Region, subregion, country or area *",Northern Africa
912,1950,estimates,total,98.847325921083
912,1950,estimates,0_1,94.9176091036102
912,1950,estimates,0_4,95.7268304485301
912,1950,estimates,0_14,96.9291912348437
912,1950,estimates,0_17,96.8955810905273
912,1950,estimates,0_19,96.8938479879962
912,1950,estimates,0_24,97.0815711203688
912,1950,estimates,3_4,96.7261650660578
912,1950,estimates,3_5,96.9582702007592
912,1950,estimates,3_6,97.1573613400848
912,1950,estimates,4_5,97.2355361502529
912,1950,estimates,4_6,97.4244236810302
912,1950,estimates,5_10,97.9664644720412
912,1950,estimates,5_11,97.9589070854307
912,1950,estimates,5_14,97.8147257370477
912,1950,estimates,6_9,98.0728068839966
912,1950,estimates,6_10,98.0769097431673
912,1950,estimates,6_11,98.0501594538596
912,1950,estimates,6_12,98.0000601613829
912,1950,estimates,7_10,98.1415119028003
912,1950,estimates,7_12,98.0295138785994
912,1950,estimates,11_16,97.3127309992091
912,1950,estimates,11_17,97.1983376971612
912,1950,estimates,11_18,97.1355789392093
912,1950,estimates,12_14,97.4545565655794
912,1950,estimates,12_16,97.190165821416
912,1950,estimates,12_17,97.0759899574933
912,1950,estimates,12_18,97.0207256316673
912,1950,estimates,13_17,96.949304082496
912,1950,estimates,13_18,96.9048539669586
912,1950,estimates,13_19,96.9286166514843
912,1950,estimates,15plus,100.141972593341
912,1950,estimates,15_17,96.6843980037233
912,1950,estimates,15_24,97.3908200116624
912,1950,estimates,15_49,98.5738944214164
912,1950,estimates,15_59,99.1034534724586
912,1950,estimates,15_64,99.391261172366
912,1950,estimates,16plus,100.261819276222
912,1950,estimates,17plus,100.402633441932
912,1950,estimates,18plus,100.558082064287
912,1950,estimates,18_23,97.6148717803021
912,1950,estimates,20plus,100.865425398549
912,1950,estimates,20_64,99.9914756569369
912,1950,estimates,20_69,100.232874242373
912,1950,estimates,21plus,101.007563791906
912,1950,estimates,25plus,101.512869770502
912,1950,estimates,25_49,99.3968162715315
912,1950,estimates,25_64,100.470837412066
912,1950,estimates,25_69,100.752776939805
912,1950,estimates,50plus,106.857701228756
912,1950,estimates,60plus,111.276066891059
912,1950,estimates,65plus,114.064129958724
912,1950,estimates,70plus,119.833480187462
912,1950,estimates,75plus,121.575184569144
912,1950,estimates,80plus,126.09953882819
912,1950,estimates,85plus,152.560290716881
912,1950,estimates,90plus,183.754071661238
912,1955,estimates,"Region, subregion, country or area *",Northern Africa
912,1955,estimates,total,98.9066749984514
912,1955,estimates,0_1,95.841998785885
912,1955,estimates,0_4,95.0866179360288
912,1955,estimates,0_14,95.6790961360319
912,1955,estimates,0_17,95.9330992907446
912,1955,estimates,0_19,96.0417818844328
912,1955,estimates,0_24,96.258047033574
912,1955,estimates,3_4,94.3269809168082
912,1955,estimates,3_5,94.2833931899198
912,1955,estimates,3_6,94.2978364947163
912,1955,estimates,4_5,94.2021186671366
912,1955,estimates,4_6,94.2474714365434
912,1955,estimates,5_10,95.0536279976939
912,1955,estimates,5_11,95.3635775810456
912,1955,estimates,5_14,96.1257188976514
912,1955,estimates,6_9,94.9671617827455
912,1955,estimates,6_10,95.2592425494807
912,1955,estimates,6_11,95.6025960458931
912,1955,estimates,6_12,95.9409967935242
912,1955,estimates,7_10,95.5224652162219
912,1955,estimates,7_12,96.263860935069
912,1955,estimates,11_16,98.0938480745815
912,1955,estimates,11_17,98.0166980462202
912,1955,estimates,11_18,97.9463003524203
912,1955,estimates,12_14,98.3922564318052
912,1955,estimates,12_16,98.1914682292901
912,1955,estimates,12_17,98.0844722094504
912,1955,estimates,12_18,97.9937126305371
912,1955,estimates,13_17,98.0191096199548
912,1955,estimates,13_18,97.9230523666128
912,1955,estimates,13_19,97.8522231011887
912,1955,estimates,15plus,101.243763638909
912,1955,estimates,15_17,97.7658303097706
912,1955,estimates,15_24,97.5703258410852
912,1955,estimates,15_49,99.4051073252912
912,1955,estimates,15_59,100.059871320331
912,1955,estimates,15_64,100.327303627432
912,1955,estimates,16plus,101.356579056184
912,1955,estimates,17plus,101.485818059568
912,1955,estimates,18plus,101.631725245452
912,1955,estimates,18_23,97.3712566222705
912,1955,estimates,20plus,101.960115595235
912,1955,estimates,20_64,100.898561274249
912,1955,estimates,20_69,101.25781281962
912,1955,estimates,21plus,102.143521136562
912,1955,estimates,25plus,102.968138866516
912,1955,estimates,25_49,100.612524086492
912,1955,estimates,25_64,101.731657489668
912,1955,estimates,25_69,102.143604455072
912,1955,estimates,50plus,108.829489026825
912,1955,estimates,60plus,113.324973400213
912,1955,estimates,65plus,117.49172821185
912,1955,estimates,70plus,122.023641777481
912,1955,estimates,75plus,131.221548574111
912,1955,estimates,80plus,135.351277513893
912,1955,estimates,85plus,140.835480309165
912,1955,estimates,90plus,193.375394321767
912,1960,estimates,"Region, subregion, country or area *",Northern Africa
912,1960,estimates,total,98.7477948703793
912,1960,estimates,0_1,95.6442794641107
912,1960,estimates,0_4,95.3794649018864
912,1960,estimates,0_14,94.995584975897
912,1960,estimates,0_17,95.270794021058
912,1960,estimates,0_19,95.473947896734
912,1960,estimates,0_24,95.8309994476321
912,1960,estimates,3_4,95.0818493198047
912,1960,estimates,3_5,94.9997514442974
912,1960,estimates,3_6,94.925015469128
912,1960,estimates,4_5,94.9083097147827
912,1960,estimates,4_6,94.835251848406
912,1960,estimates,5_10,94.5891765854877
912,1960,estimates,5_11,94.5723204880865
912,1960,estimates,5_14,94.7249359130075
912,1960,estimates,6_9,94.5526223761218
912,1960,estimates,6_10,94.5357503496954
912,1960,estimates,6_11,94.5236342104403
912,1960,estimates,6_12,94.5376317329227
912,1960,estimates,7_10,94.4959522213476
912,1960,estimates,7_12,94.5103825713335
912,1960,estimates,11_16,95.6040371446214
912,1960,estimates,11_17,95.9301279673191
912,1960,estimates,11_18,96.204731519732
912,1960,estimates,12_14,95.1734859024958
912,1960,estimates,12_16,95.8743013002586
912,1960,estimates,12_17,96.2276123735183
912,1960,estimates,12_18,96.5146695587492
912,1960,estimates,13_17,96.6082476902232
912,1960,estimates,13_18,96.8981241565268
912,1960,estimates,13_19,97.0935985303638
912,1960,estimates,15plus,101.733832888098
912,1960,estimates,15_17,97.4974901930827
912,1960,estimates,15_24,98.0334833349588
912,1960,estimates,15_49,99.4653096952997
912,1960,estimates,15_59,100.225139973604
912,1960,estimates,15_64,100.646782529214
912,1960,estimates,16plus,101.917634885989
912,1960,estimates,17plus,102.068508922185
912,1960,estimates,18plus,102.195965831866
912,1960,estimates,18_23,98.3120863501088
912,1960,estimates,20plus,102.456940766089
912,1960,estimates,20_64,101.203396388211
912,1960,estimates,20_69,101.574664125464
912,1960,estimates,21plus,102.605282136023
912,1960,estimates,25plus,103.333737860861
912,1960,estimates,25_49,100.334697810986
912,1960,estimates,25_64,101.876878071608
912,1960,estimates,25_69,102.301169140964
912,1960,estimates,50plus,110.750883374976
912,1960,estimates,60plus,116.101529396284
912,1960,estimates,65plus,119.762932373309
912,1960,estimates,70plus,126.179646101526
912,1960,estimates,75plus,133.831417304415
912,1960,estimates,80plus,148.931497166227
912,1960,estimates,85plus,160.006684119646
912,1960,estimates,90plus,167.224199288256
912,1965,estimates,"Region, subregion, country or area *",Northern Africa
912,1965,estimates,total,98.9757587924059
912,1965,estimates,0_1,95.3137156641094
912,1965,estimates,0_4,95.2606633655633
912,1965,estimates,0_14,94.9716315156944
912,1965,estimates,0_17,94.9599581271951
912,1965,estimates,0_19,95.0562398880398
912,1965,estimates,0_24,95.6753691994083
912,1965,estimates,3_4,95.1917213615891
912,1965,estimates,3_5,95.155143708007
912,1965,estimates,3_6,95.115952696935
912,1965,estimates,4_5,95.1181562694439
912,1965,estimates,4_6,95.0766423513019
912,1965,estimates,5_10,94.8663732437589
912,1965,estimates,5_11,94.8343749961917
912,1965,estimates,5_14,94.7781441783184
912,1965,estimates,6_9,94.8568063040583
912,1965,estimates,6_10,94.8193421512938
912,1965,estimates,6_11,94.7884882923137
912,1965,estimates,6_12,94.7643285558034
912,1965,estimates,7_10,94.7731064462311
912,1965,estimates,7_12,94.7221073622292
912,1965,estimates,11_16,94.6610178294691
912,1965,estimates,11_17,94.7169849648666
912,1965,estimates,11_18,94.8396225190894
912,1965,estimates,12_14,94.6195325444375
912,1965,estimates,12_16,94.6709750996078
912,1965,estimates,12_17,94.7364283721125
912,1965,estimates,12_18,94.8778051801979
912,1965,estimates,13_17,94.7680038574126
912,1965,estimates,13_18,94.9328918762937
912,1965,estimates,13_19,95.1875082196851
912,1965,estimates,15plus,102.335402424769
912,1965,estimates,15_17,94.8729800803283
912,1965,estimates,15_24,97.5838234112018
912,1965,estimates,15_49,100.033554514505
912,1965,estimates,15_59,100.659632083477
912,1965,estimates,15_64,101.057697016458
912,1965,estimates,16plus,102.648587783414
912,1965,estimates,17plus,102.968390440099
912,1965,estimates,18plus,103.282374935738
912,1965,estimates,18_23,98.76466363139
912,1965,estimates,20plus,103.81739328452
912,1965,estimates,20_64,102.359705580558
912,1965,estimates,20_69,102.825876004342
912,1965,estimates,21plus,104.019361929618
912,1965,estimates,25plus,104.464144952776
912,1965,estimates,25_49,101.5840413487
912,1965,estimates,25_64,102.762685675105
912,1965,estimates,25_69,103.305131566119
912,1965,estimates,50plus,111.442030975813
912,1965,estimates,60plus,117.804635698611
912,1965,estimates,65plus,122.275806023672
912,1965,estimates,70plus,128.305857428695
912,1965,estimates,75plus,138.47854297177
912,1965,estimates,80plus,151.576904903134
912,1965,estimates,85plus,177.241468794602
912,1965,estimates,90plus,202.200488997555
912,1970,estimates,"Region, subregion, country or area *",Northern Africa
912,1970,estimates,total,98.9276746433151
912,1970,estimates,0_1,95.6809760546391
912,1970,estimates,0_4,95.4217882147244
912,1970,estimates,0_14,95.1114565926921
912,1970,estimates,0_17,95.0382318093065
912,1970,estimates,0_19,95.024562233813
912,1970,estimates,0_24,95.2284783890075
912,1970,estimates,3_4,95.1559643479546
912,1970,estimates,3_5,95.1045724298891
912,1970,estimates,3_6,95.0630396242234
912,1970,estimates,4_5,95.0449186160867
912,1970,estimates,4_6,95.0078212937311
912,1970,estimates,5_10,94.9122685498997
912,1970,estimates,5_11,94.9217390733626
912,1970,estimates,5_14,94.9135169729979
912,1970,estimates,6_9,94.8914635096585
912,1970,estimates,6_10,94.8938076974015
912,1970,estimates,6_11,94.9078857807857
912,1970,estimates,6_12,94.9207498280848
912,1970,estimates,7_10,94.8840699779913
912,1970,estimates,7_12,94.9190532780669
912,1970,estimates,11_16,94.804848958037
912,1970,estimates,11_17,94.7646978093187
912,1970,estimates,11_18,94.7545427108345
912,1970,estimates,12_14,94.891014794916
912,1970,estimates,12_16,94.7648511216892
912,1970,estimates,12_17,94.7231335497432
912,1970,estimates,12_18,94.7164913227335
912,1970,estimates,13_17,94.6596846021962
912,1970,estimates,13_18,94.6612087238654
912,1970,estimates,13_19,94.705813288185
912,1970,estimates,15plus,102.132891179711
912,1970,estimates,15_17,94.5343915668277
912,1970,estimates,15_24,95.5175935276256
912,1970,estimates,15_49,99.5288881433938
912,1970,estimates,15_59,100.247092330463
912,1970,estimates,15_64,100.683361401709
912,1970,estimates,16plus,102.465510410712
912,1970,estimates,17plus,102.819569284479
912,1970,estimates,18plus,103.189355125161
912,1970,estimates,18_23,95.7151903863774
912,1970,estimates,20plus,103.934181299607
912,1970,estimates,20_64,102.25430216853
912,1970,estimates,20_69,102.746271701573
912,1970,estimates,21plus,104.297110956583
912,1970,estimates,25plus,105.540072839641
912,1970,estimates,25_49,102.483779726676
912,1970,estimates,25_64,103.613929300429
912,1970,estimates,25_69,104.161410754417
912,1970,estimates,50plus,112.643648347117
912,1970,estimates,60plus,119.542448188191
912,1970,estimates,65plus,124.523260182913
912,1970,estimates,70plus,131.274328762237
912,1970,estimates,75plus,141.395297236382
912,1970,estimates,80plus,159.034038181095
912,1970,estimates,85plus,184.687133031371
912,1970,estimates,90plus,231.716247139588
912,1975,estimates,"Region, subregion, country or area *",Northern Africa
912,1975,estimates,total,98.8109518681696
912,1975,estimates,0_1,95.7136359315242
912,1975,estimates,0_4,95.6096047819574
912,1975,estimates,0_14,95.25097302007
912,1975,estimates,0_17,95.2018625315043
912,1975,estimates,0_19,95.1725977819051
912,1975,estimates,0_24,95.1585235110917
912,1975,estimates,3_4,95.4932963135071
912,1975,estimates,3_5,95.4515840516297
912,1975,estimates,3_6,95.4095096041897
912,1975,estimates,4_5,95.4083649641666
912,1975,estimates,4_6,95.3654201821487
912,1975,estimates,5_10,95.1550335807987
912,1975,estimates,5_11,95.116756020933
912,1975,estimates,5_14,95.0299400152748
912,1975,estimates,6_9,95.1491321730006
912,1975,estimates,6_10,95.1098128994294
912,1975,estimates,6_11,95.0716534104535
912,1975,estimates,6_12,95.0372386963822
912,1975,estimates,7_10,95.0656211467396
912,1975,estimates,7_12,94.9938874710172
912,1975,estimates,11_16,94.8298482348175
912,1975,estimates,11_17,94.8422456916409
912,1975,estimates,11_18,94.8442194017415
912,1975,estimates,12_14,94.7991838809834
912,1975,estimates,12_16,94.8218514404922
912,1975,estimates,12_17,94.8377637891157
912,1975,estimates,12_18,94.8406277775792
912,1975,estimates,13_17,94.8434248284567
912,1975,estimates,13_18,94.8459677711608
912,1975,estimates,13_19,94.8336762473704
912,1975,estimates,15plus,101.71855128284
912,1975,estimates,15_17,94.8804666084266
912,1975,estimates,15_24,94.9472554457799
912,1975,estimates,15_49,98.9886785659822
912,1975,estimates,15_59,99.7825142896438
912,1975,estimates,15_64,100.177633618935
912,1975,estimates,16plus,102.029211901708
912,1975,estimates,17plus,102.353583933841
912,1975,estimates,18plus,102.693651230215
912,1975,estimates,18_23,94.8110774044822
912,1975,estimates,20plus,103.43406143884
912,1975,estimates,20_64,101.617735786002
912,1975,estimates,20_69,102.15004508402
912,1975,estimates,21plus,103.834541866099
912,1975,estimates,25plus,105.484642590303
912,1975,estimates,25_49,102.234355681197
912,1975,estimates,25_64,103.391173340836
912,1975,estimates,25_69,103.983154219818
912,1975,estimates,50plus,112.805945132984
912,1975,estimates,60plus,119.995893450654
912,1975,estimates,65plus,125.485807183203
912,1975,estimates,70plus,132.289086978917
912,1975,estimates,75plus,142.198262525289
912,1975,estimates,80plus,158.634701884069
912,1975,estimates,85plus,189.290353365321
912,1975,estimates,90plus,237.588892651541
912,1980,estimates,"Region, subregion, country or area *",Northern Africa
912,1980,estimates,total,98.7254503557338
912,1980,estimates,0_1,95.5524462030833
912,1980,estimates,0_4,95.6380816354925
912,1980,estimates,0_14,95.4963799531797
912,1980,estimates,0_17,95.5125982748683
912,1980,estimates,0_19,95.5493785955495
912,1980,estimates,0_24,95.6717960652822
912,1980,estimates,3_4,95.7145683472514
912,1980,estimates,3_5,95.7067111507911
912,1980,estimates,3_6,95.6906226971949
912,1980,estimates,4_5,95.7033883664964
912,1980,estimates,4_6,95.6826328620938
912,1980,estimates,5_10,95.5212475422063
912,1980,estimates,5_11,95.4771093428802
912,1980,estimates,5_14,95.4077169561628
912,1980,estimates,6_9,95.5271000079924
912,1980,estimates,6_10,95.4847013301573
912,1980,estimates,6_11,95.4382910859661
912,1980,estimates,6_12,95.3985852461383
912,1980,estimates,7_10,95.443642159898
912,1980,estimates,7_12,95.3550710546704
912,1980,estimates,11_16,95.3201345453201
912,1980,estimates,11_17,95.3786205197069
