region,year,variant,agebroad,feminityratio_femaleper100male
5501,1950,estimates,"Region, subregion, country or area *",Southern Asia
5501,1950,estimates,total,93.5891960822209
5501,1950,estimates,0_1,98.6865737109818
5501,1950,estimates,0_4,97.6726923578179
5501,1950,estimates,0_14,96.7493919471152
5501,1950,estimates,0_17,96.5690645492029
5501,1950,estimates,0_19,96.3622703975315
5501,1950,estimates,0_24,95.6157347912711
5501,1950,estimates,3_4,96.6052751926833
5501,1950,estimates,3_5,96.4269294404
5501,1950,estimates,3_6,96.2966002682227
5501,1950,estimates,4_5,96.2101888130801
5501,1950,estimates,4_6,96.1029364718307
5501,1950,estimates,5_10,95.983949368593
5501,1950,estimates,5_11,96.0591487338731
5501,1950,estimates,5_14,96.1722141504224
5501,1950,estimates,6_9,95.9060214445053
5501,1950,estimates,6_10,95.9699289171976
5501,1950,estimates,6_11,96.0609342353898
5501,1950,estimates,6_12,96.1450601138119
5501,1950,estimates,7_10,95.9941751572818
5501,1950,estimates,7_12,96.1925200868607
5501,1950,estimates,11_16,96.2198706714355
5501,1950,estimates,11_17,96.0642274140123
5501,1950,estimates,11_18,95.873847679858
5501,1950,estimates,12_14,96.4567397463071
5501,1950,estimates,12_16,96.1536524066971
5501,1950,estimates,12_17,95.9810362366757
5501,1950,estimates,12_18,95.7727832394921
5501,1950,estimates,13_17,95.834484876573
5501,1950,estimates,13_18,95.6124273612985
5501,1950,estimates,13_19,95.3534525781622
5501,1950,estimates,15plus,91.6980119264217
5501,1950,estimates,15_17,95.476853933269
5501,1950,estimates,15_24,93.4129409322231
5501,1950,estimates,15_49,91.2657786167236
5501,1950,estimates,15_59,91.1874477087127
5501,1950,estimates,15_64,91.3562927944109
5501,1950,estimates,16plus,91.5544426815625
5501,1950,estimates,17plus,91.414657073319
5501,1950,estimates,18plus,91.2837121591339
5501,1950,estimates,18_23,92.6625870590766
5501,1950,estimates,20plus,91.0750738804303
5501,1950,estimates,20_64,90.618935409072
5501,1950,estimates,20_69,90.7062787946898
5501,1950,estimates,21plus,91.0050678931589
5501,1950,estimates,25plus,90.9347782879673
5501,1950,estimates,25_49,89.9410743395184
5501,1950,estimates,25_64,90.3616600952853
5501,1950,estimates,25_69,90.4770750744721
5501,1950,estimates,50plus,93.5074502304386
5501,1950,estimates,60plus,96.8227337574257
5501,1950,estimates,65plus,97.5486288093145
5501,1950,estimates,70plus,100.087622419692
5501,1950,estimates,75plus,105.873302771712
5501,1950,estimates,80plus,116.950456145385
5501,1950,estimates,85plus,138.504970766406
5501,1950,estimates,90plus,175.708899887434
5501,1955,estimates,"Region, subregion, country or area *",Southern Asia
5501,1955,estimates,total,93.4744315321106
5501,1955,estimates,0_1,94.3933392508532
5501,1955,estimates,0_4,94.962397596996
5501,1955,estimates,0_14,95.4334091266974
5501,1955,estimates,0_17,95.5340730716278
5501,1955,estimates,0_19,95.5808399608394
5501,1955,estimates,0_24,95.4770177388589
5501,1955,estimates,3_4,95.6006780607213
5501,1955,estimates,3_5,95.7094075519656
5501,1955,estimates,3_6,95.7886871820882
5501,1955,estimates,4_5,95.8454438149339
5501,1955,estimates,4_6,95.9115096979376
5501,1955,estimates,5_10,95.9569441728062
5501,1955,estimates,5_11,95.8849342939733
5501,1955,estimates,5_14,95.7681472139166
5501,1955,estimates,6_9,96.0165182391565
5501,1955,estimates,6_10,95.9590906162706
5501,1955,estimates,6_11,95.8730228677609
5501,1955,estimates,6_12,95.7915755862729
5501,1955,estimates,7_10,95.9329709704849
5501,1955,estimates,7_12,95.7425825939891
5501,1955,estimates,11_16,95.6610033785769
5501,1955,estimates,11_17,95.7548879983346
5501,1955,estimates,11_18,95.8140240751481
5501,1955,estimates,12_14,95.4619903824292
5501,1955,estimates,12_16,95.7139173973957
5501,1955,estimates,12_17,95.8157866275053
5501,1955,estimates,12_18,95.8755909165882
5501,1955,estimates,13_17,95.9316398116411
5501,1955,estimates,13_18,95.983372577004
5501,1955,estimates,13_19,95.9853931826759
5501,1955,estimates,15plus,92.2384364842561
5501,1955,estimates,15_17,96.1851523695877
5501,1955,estimates,15_24,95.5674289199219
5501,1955,estimates,15_49,92.138872092479
5501,1955,estimates,15_59,91.81033429991
5501,1955,estimates,15_64,91.7740457383798
5501,1955,estimates,16plus,92.110984993042
5501,1955,estimates,17plus,91.96759988326
5501,1955,estimates,18plus,91.8118176340484
5501,1955,estimates,18_23,95.5231982945268
5501,1955,estimates,20plus,91.4917398470463
5501,1955,estimates,20_64,90.8829351602434
5501,1955,estimates,20_69,91.0903792652751
5501,1955,estimates,21plus,91.3335320134933
5501,1955,estimates,25plus,90.782160495536
5501,1955,estimates,25_49,90.0678997867131
5501,1955,estimates,25_64,89.9782027263749
5501,1955,estimates,25_69,90.2640621717225
5501,1955,estimates,50plus,92.6578250813434
5501,1955,estimates,60plus,96.8127831250089
5501,1955,estimates,65plus,100.561706735673
5501,1955,estimates,70plus,103.085777912584
5501,1955,estimates,75plus,108.872821373366
5501,1955,estimates,80plus,123.128980298784
5501,1955,estimates,85plus,152.775420718995
5501,1955,estimates,90plus,213.968360821272
5501,1960,estimates,"Region, subregion, country or area *",Southern Asia
5501,1960,estimates,total,93.3090477489204
5501,1960,estimates,0_1,96.1957641404848
5501,1960,estimates,0_4,94.9371099084396
5501,1960,estimates,0_14,94.589964636378
5501,1960,estimates,0_17,94.6597247194639
5501,1960,estimates,0_19,94.7087312308099
5501,1960,estimates,0_24,94.9096609524645
5501,1960,estimates,3_4,93.7240758345812
5501,1960,estimates,3_5,93.5692865887899
5501,1960,estimates,3_6,93.4790727681959
5501,1960,estimates,4_5,93.3683940175451
5501,1960,estimates,4_6,93.3099264828306
5501,1960,estimates,5_10,93.6090056465377
5501,1960,estimates,5_11,93.8277033342293
5501,1960,estimates,5_14,94.3547457954452
5501,1960,estimates,6_9,93.4989241853577
5501,1960,estimates,6_10,93.6933351693503
5501,1960,estimates,6_11,93.9426015316078
5501,1960,estimates,6_12,94.1927303835247
5501,1960,estimates,7_10,93.8363821978445
5501,1960,estimates,7_12,94.3915099224052
5501,1960,estimates,11_16,95.6125694835896
5501,1960,estimates,11_17,95.5225318058855
5501,1960,estimates,11_18,95.4769931296883
5501,1960,estimates,12_14,95.9110190881407
5501,1960,estimates,12_16,95.6587105663164
5501,1960,estimates,12_17,95.5446399673388
5501,1960,estimates,12_18,95.4888042181028
5501,1960,estimates,13_17,95.4481417448467
5501,1960,estimates,13_18,95.3975289250851
5501,1960,estimates,13_19,95.4160490196314
5501,1960,estimates,15plus,92.4471031699141
5501,1960,estimates,15_17,95.1535361658627
5501,1960,estimates,15_24,95.6303732705591
5501,1960,estimates,15_49,92.5654168136507
5501,1960,estimates,15_59,92.0689786133408
5501,1960,estimates,15_64,92.0767614203328
5501,1960,estimates,16plus,92.3478596943658
5501,1960,estimates,17plus,92.255037583534
5501,1960,estimates,18plus,92.1627995454116
5501,1960,estimates,18_23,95.845710324794
5501,1960,estimates,20plus,91.9356725020587
5501,1960,estimates,20_64,91.4594628464134
5501,1960,estimates,20_69,91.4768894455875
5501,1960,estimates,21plus,91.7937587056076
5501,1960,estimates,25plus,91.0926140265926
5501,1960,estimates,25_49,90.7518639438966
5501,1960,estimates,25_64,90.444992175877
5501,1960,estimates,25_69,90.5011837451711
5501,1960,estimates,50plus,91.9649782807293
5501,1960,estimates,60plus,96.3709241904615
5501,1960,estimates,65plus,99.2735645138175
5501,1960,estimates,70plus,105.221685938608
5501,1960,estimates,75plus,111.068566986987
5501,1960,estimates,80plus,124.070067262177
5501,1960,estimates,85plus,156.461630246059
5501,1960,estimates,90plus,223.527831173395
5501,1965,estimates,"Region, subregion, country or area *",Southern Asia
5501,1965,estimates,total,93.2307048461457
5501,1965,estimates,0_1,95.2960121386029
5501,1965,estimates,0_4,94.9538448270871
5501,1965,estimates,0_14,93.9461637811146
5501,1965,estimates,0_17,94.0876901979996
5501,1965,estimates,0_19,94.2058759597389
5501,1965,estimates,0_24,94.3538136119158
5501,1965,estimates,3_4,94.5595482917853
5501,1965,estimates,3_5,94.4173410854781
5501,1965,estimates,3_6,94.2761217028
5501,1965,estimates,4_5,94.2681662440225
5501,1965,estimates,4_6,94.1245474888002
5501,1965,estimates,5_10,93.478604257868
5501,1965,estimates,5_11,93.371618446163
5501,1965,estimates,5_14,93.3006582100315
5501,1965,estimates,6_9,93.4446022191908
5501,1965,estimates,6_10,93.3391248217569
5501,1965,estimates,6_11,93.2342236110024
5501,1965,estimates,6_12,93.1602100750766
5501,1965,estimates,7_10,93.2093497495959
5501,1965,estimates,7_12,93.0386756198522
5501,1965,estimates,11_16,93.5237681642153
5501,1965,estimates,11_17,93.8043739012488
5501,1965,estimates,11_18,94.0288487953162
5501,1965,estimates,12_14,93.1068221636355
5501,1965,estimates,12_16,93.7188624322758
5501,1965,estimates,12_17,94.025827491647
5501,1965,estimates,12_18,94.261406450624
5501,1965,estimates,13_17,94.3413775729892
5501,1965,estimates,13_18,94.5772188907199
5501,1965,estimates,13_19,94.715978178131
5501,1965,estimates,15plus,92.7233511921185
5501,1965,estimates,15_17,95.1071599456895
5501,1965,estimates,15_24,95.3297395848394
5501,1965,estimates,15_49,93.0732801487689
5501,1965,estimates,15_59,92.5698890941163
5501,1965,estimates,15_64,92.4175614631963
