region,year,variant,agebroad,feminityratio_femaleper100male
924,1950,estimates,total,107.560561151525
924,1950,estimates,0_1,94.8248947435112
924,1950,estimates,0_4,95.257563278063
924,1950,estimates,0_14,96.1198736832732
924,1950,estimates,0_17,97.0517629674191
924,1950,estimates,0_19,97.6900930557576
924,1950,estimates,0_24,98.8734395989144
924,1950,estimates,3_4,95.688533360057
924,1950,estimates,3_5,95.7514366718256
924,1950,estimates,3_6,95.80020236139
924,1950,estimates,4_5,95.8277334402618
924,1950,estimates,4_6,95.8692096968071
924,1950,estimates,5_10,96.0723071744924
924,1950,estimates,5_11,96.1049892922755
924,1950,estimates,5_14,96.653447778815
924,1950,estimates,6_9,96.0662845561505
924,1950,estimates,6_10,96.1130259609014
924,1950,estimates,6_11,96.1451711771855
924,1950,estimates,6_12,96.2289559503328
924,1950,estimates,7_10,96.1546750694718
924,1950,estimates,7_12,96.2780655659177
924,1950,estimates,11_16,99.0396930593797
924,1950,estimates,11_17,99.7441248861704
924,1950,estimates,11_18,100.331257722669
924,1950,estimates,12_14,98.0668434869984
924,1950,estimates,12_16,99.6188516013051
924,1950,estimates,12_17,100.356918858948
924,1950,estimates,12_18,100.950025903845
924,1950,estimates,13_17,101.123209397885
924,1950,estimates,13_18,101.697751487357
924,1950,estimates,13_19,102.090749799367
924,1950,estimates,15plus,111.39454188543
924,1950,estimates,15_17,102.793880674325
924,1950,estimates,15_24,103.834059410781
924,1950,estimates,15_49,104.34550715041
924,1950,estimates,15_59,106.623131226528
924,1950,estimates,15_64,107.794758496148
924,1950,estimates,16plus,111.585870838024
924,1950,estimates,17plus,111.747456816907
924,1950,estimates,18plus,111.889203426428
924,1950,estimates,18_23,104.287850216417
924,1950,estimates,20plus,112.180318507605
924,1950,estimates,20_64,108.287483794035
924,1950,estimates,20_69,109.463907232623
924,1950,estimates,21plus,112.342267936836
924,1950,estimates,25plus,113.122338381278
924,1950,estimates,25_49,104.538502686861
924,1950,estimates,25_64,108.857309510385
924,1950,estimates,25_69,110.149348415174
924,1950,estimates,50plus,126.30365463174
924,1950,estimates,60plus,133.524461585545
924,1950,estimates,65plus,137.646659908682
924,1950,estimates,70plus,142.994019367144
924,1950,estimates,75plus,152.796783048088
924,1950,estimates,80plus,172.315335821882
924,1950,estimates,85plus,201.768409845202
924,1950,estimates,90plus,243.335885770911
924,1955,estimates,total,107.218618167432
924,1955,estimates,0_1,95.2269447616113
924,1955,estimates,0_4,95.2101999690933
924,1955,estimates,0_14,95.7438690044856
924,1955,estimates,0_17,96.1525684633845
924,1955,estimates,0_19,96.460550033142
924,1955,estimates,0_24,97.2717931642583
924,1955,estimates,3_4,95.207439249655
924,1955,estimates,3_5,95.2294254374363
924,1955,estimates,3_6,95.259297749996
924,1955,estimates,4_5,95.2470783840386
924,1955,estimates,4_6,95.2806232753402
924,1955,estimates,5_10,95.5562371691017
924,1955,estimates,5_11,95.6422884941419
924,1955,estimates,5_14,96.0055868004686
924,1955,estimates,6_9,95.5326600727014
924,1955,estimates,6_10,95.6154810619993
924,1955,estimates,6_11,95.7077251619715
924,1955,estimates,6_12,95.8157493672542
924,1955,estimates,7_10,95.6861038404815
924,1955,estimates,7_12,95.9011497779568
924,1955,estimates,11_16,97.2796364315722
924,1955,estimates,11_17,97.5292756490476
924,1955,estimates,11_18,97.7710292883611
924,1955,estimates,12_14,97.0051928715621
924,1955,estimates,12_16,97.5103515435212
924,1955,estimates,12_17,97.7692183248768
924,1955,estimates,12_18,98.0169738831625
924,1955,estimates,13_17,98.0282255171781
924,1955,estimates,13_18,98.2792406484939
924,1955,estimates,13_19,98.5142465774748
924,1955,estimates,15plus,111.149755421127
924,1955,estimates,15_17,98.5812302274473
924,1955,estimates,15_24,100.110954351619
924,1955,estimates,15_49,103.17381253912
924,1955,estimates,15_59,105.020923377649
924,1955,estimates,15_64,106.403600508774
924,1955,estimates,16plus,111.412224609156
924,1955,estimates,17plus,111.668175498464
924,1955,estimates,18plus,111.918682042814
924,1955,estimates,18_23,100.618698729594
924,1955,estimates,20plus,112.411243065854
924,1955,estimates,20_64,107.289899566138
924,1955,estimates,20_69,108.837552272208
924,1955,estimates,21plus,112.655332027808
924,1955,estimates,25plus,113.645008957034
924,1955,estimates,25_49,104.357401104228
924,1955,estimates,25_64,108.077682985375
924,1955,estimates,25_69,109.763495147798
924,1955,estimates,50plus,126.734494343778
924,1955,estimates,60plus,138.968874332068
924,1955,estimates,65plus,145.111208171232
924,1955,estimates,70plus,151.542606916596
924,1955,estimates,75plus,159.806200037303
924,1955,estimates,80plus,174.345287284961
924,1955,estimates,85plus,203.888236880663
924,1955,estimates,90plus,252.597552528285
924,1960,estimates,total,106.613366128692
924,1960,estimates,0_1,94.7787029310987
924,1960,estimates,0_4,94.962985155576
924,1960,estimates,0_14,95.2481437922508
924,1960,estimates,0_17,95.5316032756614
924,1960,estimates,0_19,95.7996118161172
924,1960,estimates,0_24,96.5753292141456
924,1960,estimates,3_4,95.1513700515939
924,1960,estimates,3_5,95.1731592354712
924,1960,estimates,3_6,95.1865982169584
924,1960,estimates,4_5,95.2011272053138
924,1960,estimates,4_6,95.2097808981963
924,1960,estimates,5_10,95.2349666790068
924,1960,estimates,5_11,95.2403569857195
924,1960,estimates,5_14,95.3913527649936
924,1960,estimates,6_9,95.231911651817
924,1960,estimates,6_10,95.2382759422703
924,1960,estimates,6_11,95.2439040606645
924,1960,estimates,6_12,95.2659738623505
924,1960,estimates,7_10,95.240935912601
924,1960,estimates,7_12,95.2719058554902
924,1960,estimates,11_16,95.976551191388
924,1960,estimates,11_17,96.1842670894098
924,1960,estimates,11_18,96.4124778180659
924,1960,estimates,12_14,95.7186113753449
924,1960,estimates,12_16,96.126059219717
924,1960,estimates,12_17,96.3488879905789
924,1960,estimates,12_18,96.5922053055006
924,1960,estimates,13_17,96.563957536931
924,1960,estimates,13_18,96.8211875317737
924,1960,estimates,13_19,97.0946531504671
924,1960,estimates,15plus,110.506379189941
924,1960,estimates,15_17,97.0658965247722
924,1960,estimates,15_24,98.9442529072705
924,1960,estimates,15_49,102.047098427605
924,1960,estimates,15_59,103.315609830641
924,1960,estimates,15_64,104.814619295219
924,1960,estimates,16plus,110.821077552789
924,1960,estimates,17plus,111.123984842852
924,1960,estimates,18plus,111.414403007022
924,1960,estimates,18_23,99.8265671842277
924,1960,estimates,20plus,111.965787540638
924,1960,estimates,20_64,105.758284029773
924,1960,estimates,20_69,107.501705598882
924,1960,estimates,21plus,112.226738406961
924,1960,estimates,25plus,113.252149841601
924,1960,estimates,25_49,103.363884522488
924,1960,estimates,25_64,106.461817042619
924,1960,estimates,25_69,108.373602248264
924,1960,estimates,50plus,125.816393581295
924,1960,estimates,60plus,141.923989915124
924,1960,estimates,65plus,150.653096094037
924,1960,estimates,70plus,159.986311943007
924,1960,estimates,75plus,169.666345118579
924,1960,estimates,80plus,182.877149151439
924,1960,estimates,85plus,207.109010557329
924,1960,estimates,90plus,255.324599520073
924,1965,estimates,total,105.82853085599
924,1965,estimates,0_1,95.8864359723177
924,1965,estimates,0_4,95.4395279200693
924,1965,estimates,0_14,94.9782680420506
924,1965,estimates,0_17,95.0712341045661
924,1965,estimates,0_19,95.2077479025647
924,1965,estimates,0_24,95.7377477655043
924,1965,estimates,3_4,94.9943284647784
924,1965,estimates,3_5,94.9014933126773
924,1965,estimates,3_6,94.8251681836169
924,1965,estimates,4_5,94.7965778852096
924,1965,estimates,4_6,94.727819500354
924,1965,estimates,5_10,94.5666820259281
924,1965,estimates,5_11,94.5862497025761
924,1965,estimates,5_14,94.7146325888693
924,1965,estimates,6_9,94.5248614400652
924,1965,estimates,6_10,94.5364524281293
924,1965,estimates,6_11,94.5643303108108
924,1965,estimates,6_12,94.6053771817721
924,1965,estimates,7_10,94.5235899103749
924,1965,estimates,7_12,94.6088725774258
924,1965,estimates,11_16,95.1121679723643
924,1965,estimates,11_17,95.2078728595301
924,1965,estimates,11_18,95.3326851853054
924,1965,estimates,12_14,95.0225398417331
924,1965,estimates,12_16,95.1877632876456
924,1965,estimates,12_17,95.2848612630022
924,1965,estimates,12_18,95.4147674100795
924,1965,estimates,13_17,95.3620355900678
924,1965,estimates,13_18,95.4985121656181
924,1965,estimates,13_19,95.6718152211718
924,1965,estimates,15plus,109.460215200836
924,1965,estimates,15_17,95.5241578734627
924,1965,estimates,15_24,96.9531160539371
924,1965,estimates,15_49,100.120081846113
924,1965,estimates,15_59,101.72773199591
924,1965,estimates,15_64,102.902195160838
924,1965,estimates,16plus,109.781779320027
924,1965,estimates,17plus,110.127294416035
924,1965,estimates,18plus,110.488274701832
924,1965,estimates,18_23,97.5197984323279
924,1965,estimates,20plus,111.193666522508
924,1965,estimates,20_64,103.947798005206
924,1965,estimates,20_69,105.879468024345
924,1965,estimates,21plus,111.525293442668
924,1965,estimates,25plus,112.768047012923
924,1965,estimates,25_49,101.666138245901
924,1965,estimates,25_64,104.776292478534
924,1965,estimates,25_69,106.909344551499
924,1965,estimates,50plus,125.893281685778
924,1965,estimates,60plus,141.25565969089
924,1965,estimates,65plus,154.58339157254
924,1965,estimates,70plus,167.226747003181
924,1965,estimates,75plus,182.265504467273
924,1965,estimates,80plus,198.144406277362
924,1965,estimates,85plus,219.166071808061
924,1965,estimates,90plus,259.375743949213
924,1970,estimates,total,105.563588640476
924,1970,estimates,0_1,95.1111757115104
924,1970,estimates,0_4,95.5938065140077
924,1970,estimates,0_14,95.2213036193004
924,1970,estimates,0_17,95.178426597306
924,1970,estimates,0_19,95.2472203571807
924,1970,estimates,0_24,95.6246126607735
924,1970,estimates,3_4,95.9653156520457
924,1970,estimates,3_5,95.9580346560543
924,1970,estimates,3_6,95.9213081166169
924,1970,estimates,4_5,95.9682744308892
924,1970,estimates,4_6,95.9159899805528
924,1970,estimates,5_10,95.4481526206192
924,1970,estimates,5_11,95.3099381775316
924,1970,estimates,5_14,95.0286934209129
924,1970,estimates,6_9,95.4781816729356
924,1970,estimates,6_10,95.3451492283266
924,1970,estimates,6_11,95.1989532447486
924,1970,estimates,6_12,95.0653565465608
924,1970,estimates,7_10,95.2239124629375
924,1970,estimates,7_12,94.932955877205
924,1970,estimates,11_16,94.4805613391089
924,1970,estimates,11_17,94.5827136025044
924,1970,estimates,11_18,94.7167126416667
924,1970,estimates,12_14,94.3014817237912
924,1970,estimates,12_16,94.4939251345445
924,1970,estimates,12_17,94.6119811480642
924,1970,estimates,12_18,94.7621621788868
924,1970,estimates,13_17,94.6986115967307
