region,year,variant,agebroad,feminityratio_femaleper100male
923,1950,estimates,"Region, subregion, country or area *",Eastern Europe
923,1950,estimates,total,122.645078918028
923,1950,estimates,0_1,96.6336094167896
923,1950,estimates,0_4,97.2904199813759
923,1950,estimates,0_14,98.7782163838463
923,1950,estimates,0_17,99.1432451039683
923,1950,estimates,0_19,99.5987559708833
923,1950,estimates,0_24,101.729251051379
923,1950,estimates,3_4,98.3790724379738
923,1950,estimates,3_5,98.6570447064805
923,1950,estimates,3_6,98.8864464925649
923,1950,estimates,4_5,99.0002665823972
923,1950,estimates,4_6,99.2062300515523
923,1950,estimates,5_10,99.6090449242219
923,1950,estimates,5_11,99.5832274069632
923,1950,estimates,5_14,99.6099023794801
923,1950,estimates,6_9,99.6967067630691
923,1950,estimates,6_10,99.6633169078927
923,1950,estimates,6_11,99.6223877893807
923,1950,estimates,6_12,99.5953468995981
923,1950,estimates,7_10,99.670800184316
923,1950,estimates,7_12,99.5916327515982
923,1950,estimates,11_16,99.9113949994421
923,1950,estimates,11_17,100.15050688863
923,1950,estimates,11_18,100.477565795249
923,1950,estimates,12_14,99.6551192317456
923,1950,estimates,12_16,100.002334334257
923,1950,estimates,12_17,100.271474554563
923,1950,estimates,12_18,100.634436774686
923,1950,estimates,13_17,100.458844104865
923,1950,estimates,13_18,100.866286702869
923,1950,estimates,13_19,101.364714014773
923,1950,estimates,15plus,133.868798229746
923,1950,estimates,15_17,101.029493018595
923,1950,estimates,15_24,106.091181804744
923,1950,estimates,15_49,126.066401333219
923,1950,estimates,15_59,129.034880377487
923,1950,estimates,15_64,130.420531619588
923,1950,estimates,16plus,135.00245849569
923,1950,estimates,17plus,136.088722592989
923,1950,estimates,18plus,137.156577418646
923,1950,estimates,18_23,106.754700010082
923,1950,estimates,20plus,139.536584581541
923,1950,estimates,20_64,135.922078977924
923,1950,estimates,20_69,137.06766669364
923,1950,estimates,21plus,140.909985278192
923,1950,estimates,25plus,146.830007216911
923,1950,estimates,25_49,139.804592645884
923,1950,estimates,25_64,143.058508137198
923,1950,estimates,25_69,144.164657298051
923,1950,estimates,50plus,161.652620542813
923,1950,estimates,60plus,173.395044429096
923,1950,estimates,65plus,180.129562691089
923,1950,estimates,70plus,190.672000974025
923,1950,estimates,75plus,204.376633381479
923,1950,estimates,80plus,221.353294343949
923,1950,estimates,85plus,262.370751555768
923,1950,estimates,90plus,316.751004965713
923,1955,estimates,"Region, subregion, country or area *",Eastern Europe
923,1955,estimates,total,119.708485450864
923,1955,estimates,0_1,95.5407002173658
923,1955,estimates,0_4,96.0379950425687
923,1955,estimates,0_14,97.4886273552371
923,1955,estimates,0_17,97.9696705271282
923,1955,estimates,0_19,98.2204067343047
923,1955,estimates,0_24,98.9002818231473
923,1955,estimates,3_4,96.51886576249
923,1955,estimates,3_5,96.6573616243075
923,1955,estimates,3_6,96.7962722723577
923,1955,estimates,4_5,96.8051582670351
923,1955,estimates,4_6,96.9480029843164
923,1955,estimates,5_10,97.7632394433958
923,1955,estimates,5_11,97.9529991846828
923,1955,estimates,5_14,98.5177535815422
923,1955,estimates,6_9,97.772842173297
923,1955,estimates,6_10,97.963417710239
923,1955,estimates,6_11,98.168241351815
923,1955,estimates,6_12,98.3797601085188
923,1955,estimates,7_10,98.176422710035
923,1955,estimates,7_12,98.6259279217474
923,1955,estimates,11_16,100.069376763436
923,1955,estimates,11_17,100.094638425027
923,1955,estimates,11_18,100.115584773335
923,1955,estimates,12_14,100.154042479886
923,1955,estimates,12_16,100.151419529067
923,1955,estimates,12_17,100.162205786621
923,1955,estimates,12_18,100.17357200425
923,1955,estimates,13_17,100.171447833146
923,1955,estimates,13_18,100.182278819449
923,1955,estimates,13_19,100.201415594644
923,1955,estimates,15plus,129.374759978183
923,1955,estimates,15_17,100.167804848617
923,1955,estimates,15_24,100.987714927528
923,1955,estimates,15_49,119.101880611897
923,1955,estimates,15_59,123.614796783521
923,1955,estimates,15_64,125.133964142857
923,1955,estimates,16plus,130.229789084005
923,1955,estimates,17plus,131.263779524717
923,1955,estimates,18plus,132.447901008573
923,1955,estimates,18_23,100.964653234125
923,1955,estimates,20plus,134.937644393283
923,1955,estimates,20_64,130.317147299453
923,1955,estimates,20_69,131.945234075142
923,1955,estimates,21plus,136.168342082446
923,1955,estimates,25plus,141.207040918492
923,1955,estimates,25_49,130.160408942052
923,1955,estimates,25_64,136.298445187184
923,1955,estimates,25_69,137.991436086708
923,1955,estimates,50plus,164.981675484853
923,1955,estimates,60plus,176.893605183015
923,1955,estimates,65plus,186.12528155775
923,1955,estimates,70plus,194.345466838871
923,1955,estimates,75plus,206.891348731455
923,1955,estimates,80plus,223.209812304979
923,1955,estimates,85plus,240.481003353701
923,1955,estimates,90plus,282.249689724171
923,1960,estimates,"Region, subregion, country or area *",Eastern Europe
923,1960,estimates,total,117.271006084261
923,1960,estimates,0_1,95.6871446713729
923,1960,estimates,0_4,95.8588764336354
923,1960,estimates,0_14,96.2348391191505
923,1960,estimates,0_17,96.4733938375425
923,1960,estimates,0_19,96.7355071855365
923,1960,estimates,0_24,97.5756422441056
923,1960,estimates,3_4,96.0093351526236
923,1960,estimates,3_5,96.0386329411213
923,1960,estimates,3_6,96.0648434365652
923,1960,estimates,4_5,96.0702761129303
923,1960,estimates,4_6,96.0948247359467
923,1960,estimates,5_10,96.2275552458968
923,1960,estimates,5_11,96.2637979240613
923,1960,estimates,5_14,96.4440239265746
923,1960,estimates,6_9,96.2219204461203
923,1960,estimates,6_10,96.2551975673943
923,1960,estimates,6_11,96.293675091006
923,1960,estimates,6_12,96.3421336216002
923,1960,estimates,7_10,96.2845666495561
923,1960,estimates,7_12,96.3782585161502
923,1960,estimates,11_16,97.179998585236
923,1960,estimates,11_17,97.3919273265152
923,1960,estimates,11_18,97.6458602042718
923,1960,estimates,12_14,96.9653039252652
923,1960,estimates,12_16,97.3493207564432
923,1960,estimates,12_17,97.5851899045993
923,1960,estimates,12_18,97.8631884088405
923,1960,estimates,13_17,97.8246573650544
923,1960,estimates,13_18,98.1275582593147
923,1960,estimates,13_19,98.4440373800172
923,1960,estimates,15plus,127.517327835816
923,1960,estimates,15_17,98.4202681545113
923,1960,estimates,15_24,100.150228580534
923,1960,estimates,15_49,115.077667545325
923,1960,estimates,15_59,120.318128616249
923,1960,estimates,15_64,122.475906028493
923,1960,estimates,16plus,128.18580495341
923,1960,estimates,17plus,128.785642754584
923,1960,estimates,18plus,129.3641553872
923,1960,estimates,18_23,100.693024889514
923,1960,estimates,20plus,130.792190349186
923,1960,estimates,20_64,125.411426875819
923,1960,estimates,20_69,127.248044069034
