region,year,variant,agebroad,feminityratio_femaleper100male
5500,1950,estimates,"Region, subregion, country or area *",Central Asia
5500,1950,estimates,total,107.688843226629
5500,1950,estimates,0_1,99.2193706327718
5500,1950,estimates,0_4,97.2499940752617
5500,1950,estimates,0_14,96.6124196570622
5500,1950,estimates,0_17,96.8623917920336
5500,1950,estimates,0_19,96.9503848346179
5500,1950,estimates,0_24,97.4969005099973
5500,1950,estimates,3_4,94.3375416134026
5500,1950,estimates,3_5,93.9286874874681
5500,1950,estimates,3_6,93.7404625262009
5500,1950,estimates,4_5,93.3561002557691
5500,1950,estimates,4_6,93.291150686757
5500,1950,estimates,5_10,94.6766986670406
5500,1950,estimates,5_11,95.2280793031544
5500,1950,estimates,5_14,96.288052572205
5500,1950,estimates,6_9,94.4131513126254
5500,1950,estimates,6_10,94.9412794385315
5500,1950,estimates,6_11,95.5063365750285
5500,1950,estimates,6_12,95.9909514111364
5500,1950,estimates,7_10,95.2979999092415
5500,1950,estimates,7_12,96.3300170700823
5500,1950,estimates,11_16,98.0557933180371
5500,1950,estimates,11_17,98.0903103314903
5500,1950,estimates,11_18,98.083875385355
5500,1950,estimates,12_14,98.1463227366996
5500,1950,estimates,12_16,98.1596084732387
5500,1950,estimates,12_17,98.1871937729966
5500,1950,estimates,12_18,98.1682377892805
5500,1950,estimates,13_17,98.2013977108698
5500,1950,estimates,13_18,98.1763215646203
5500,1950,estimates,13_19,98.1046865322834
5500,1950,estimates,15plus,113.460277102852
5500,1950,estimates,15_17,98.2414776648112
5500,1950,estimates,15_24,98.9035423379198
5500,1950,estimates,15_49,116.86264359907
5500,1950,estimates,15_59,115.210147363086
5500,1950,estimates,15_64,113.91365994552
5500,1950,estimates,16plus,114.018767508474
5500,1950,estimates,17plus,114.537575391103
5500,1950,estimates,18plus,115.047546314298
5500,1950,estimates,18_23,98.0552300809544
5500,1950,estimates,20plus,116.305243231972
5500,1950,estimates,20_64,117.210533661943
5500,1950,estimates,20_69,116.213279627473
5500,1950,estimates,21plus,117.109771031561
5500,1950,estimates,25plus,120.553561254482
5500,1950,estimates,25_49,131.975933128359
5500,1950,estimates,25_64,122.419732922168
5500,1950,estimates,25_69,120.792002066016
5500,1950,estimates,50plus,104.841794336475
5500,1950,estimates,60plus,103.752222670049
5500,1950,estimates,65plus,109.101250984838
5500,1950,estimates,70plus,117.706798220401
5500,1950,estimates,75plus,126.990286972466
5500,1950,estimates,80plus,134.947211668799
5500,1950,estimates,85plus,154.747418364499
5500,1950,estimates,90plus,184.868713840677
5500,1955,estimates,"Region, subregion, country or area *",Central Asia
5500,1955,estimates,total,108.006172194749
5500,1955,estimates,0_1,94.984379740861
5500,1955,estimates,0_4,96.2879012912791
5500,1955,estimates,0_14,96.3806904854984
5500,1955,estimates,0_17,96.61185810382
5500,1955,estimates,0_19,96.785627328084
5500,1955,estimates,0_24,97.031832444279
5500,1955,estimates,3_4,97.7885034193412
5500,1955,estimates,3_5,97.974510578162
5500,1955,estimates,3_6,98.0705480372553
5500,1955,estimates,4_5,98.2416736449647
5500,1955,estimates,4_6,98.2953418378341
5500,1955,estimates,5_10,97.600083384725
5500,1955,estimates,5_11,97.1902197072362
