region,year,variant,agebroad,feminityratio_femaleper100male
902,1950,estimates,total,96.1456023334703
902,1950,estimates,0_1,96.972177678355
902,1950,estimates,0_4,96.4111089328134
902,1950,estimates,0_14,95.2695315601626
902,1950,estimates,0_17,95.2005866765113
902,1950,estimates,0_19,95.1459792723362
902,1950,estimates,0_24,94.9190298720872
902,1950,estimates,3_4,95.7647584120203
902,1950,estimates,3_5,95.5939320609278
902,1950,estimates,3_6,95.4378797637801
902,1950,estimates,4_5,95.4029024493535
902,1950,estimates,4_6,95.251062910088
902,1950,estimates,5_10,94.6739229446672
902,1950,estimates,5_11,94.6112248763076
902,1950,estimates,5_14,94.5290062429391
902,1950,estimates,6_9,94.6219277176273
902,1950,estimates,6_10,94.5541049015416
902,1950,estimates,6_11,94.4993966553922
902,1950,estimates,6_12,94.4614378284058
902,1950,estimates,7_10,94.455023622124
902,1950,estimates,7_12,94.3782638559079
902,1950,estimates,11_16,94.4303386456822
902,1950,estimates,11_17,94.4942369923351
902,1950,estimates,11_18,94.5194184369374
902,1950,estimates,12_14,94.3232170917872
902,1950,estimates,12_16,94.4753474237629
902,1950,estimates,12_17,94.5433911255786
902,1950,estimates,12_18,94.5658215555339
902,1950,estimates,13_17,94.6109968245955
902,1950,estimates,13_18,94.6267384126314
902,1950,estimates,13_19,94.5889767195209
902,1950,estimates,15plus,96.675000505031
902,1950,estimates,15_17,94.7773971474033
902,1950,estimates,15_24,94.2218639011364
902,1950,estimates,15_49,94.5020003242362
902,1950,estimates,15_59,94.9172708570448
902,1950,estimates,15_64,95.3446157679002
902,1950,estimates,16plus,96.7467551577108
902,1950,estimates,17plus,96.8141148390335
902,1950,estimates,18plus,96.8822175199429
902,1950,estimates,18_23,93.9517956445305
902,1950,estimates,20plus,97.0567627271571
902,1950,estimates,20_64,95.4805217254048
902,1950,estimates,20_69,96.0189762443396
902,1950,estimates,21plus,97.1705513322635
902,1950,estimates,25plus,97.7455062383041
902,1950,estimates,25_49,94.6740045825196
902,1950,estimates,25_64,95.8766063509762
902,1950,estimates,25_69,96.5152643794994
902,1950,estimates,50plus,105.291697340472
902,1950,estimates,60plus,113.889568121024
902,1950,estimates,65plus,119.525616176265
902,1950,estimates,70plus,125.815636517543
902,1950,estimates,75plus,134.651361076628
902,1950,estimates,80plus,148.161727716603
902,1950,estimates,85plus,162.281900395445
902,1950,estimates,90plus,185.092724228351
902,1955,estimates,total,96.4115932768271
902,1955,estimates,0_1,95.5626316243439
902,1955,estimates,0_4,95.9244698654792
902,1955,estimates,0_14,95.7241647231766
902,1955,estimates,0_17,95.5434937829933
902,1955,estimates,0_19,95.4664854914159
902,1955,estimates,0_24,95.4033633466713
902,1955,estimates,3_4,96.3132046421754
902,1955,estimates,3_5,96.3478648434335
902,1955,estimates,3_6,96.3546931397613
902,1955,estimates,4_5,96.4019499309889
902,1955,estimates,4_6,96.3943720683125
902,1955,estimates,5_10,96.0737455963231
902,1955,estimates,5_11,95.9421177889596
902,1955,estimates,5_14,95.5762886145081
902,1955,estimates,6_9,96.1188801583406
902,1955,estimates,6_10,95.9927580251835
902,1955,estimates,6_11,95.8476632324994
902,1955,estimates,6_12,95.7009878555252
902,1955,estimates,7_10,95.8851498028821
902,1955,estimates,7_12,95.5709201046876
902,1955,estimates,11_16,94.5861317557765
902,1955,estimates,11_17,94.5471848758734
902,1955,estimates,11_18,94.5340538434196
902,1955,estimates,12_14,94.5804414784377
902,1955,estimates,12_16,94.4909030517027
902,1955,estimates,12_17,94.4605890434225
902,1955,estimates,12_18,94.4573896853388
902,1955,estimates,13_17,94.4077016967562
902,1955,estimates,13_18,94.4124958174099
902,1955,estimates,13_19,94.44547713907
902,1955,estimates,15plus,96.8576925203949
902,1955,estimates,15_17,94.3368747429177
902,1955,estimates,15_24,94.7173756024476
902,1955,estimates,15_49,94.6325266335118
902,1955,estimates,15_59,95.1229361898874
902,1955,estimates,15_64,95.4867473725855
902,1955,estimates,16plus,96.9405560419967
902,1955,estimates,17plus,97.03198881652
902,1955,estimates,18plus,97.12899666501
902,1955,estimates,18_23,94.9244884158949
902,1955,estimates,20plus,97.3206302140442
902,1955,estimates,20_64,95.7033210135029
902,1955,estimates,20_69,96.216974275605
902,1955,estimates,21plus,97.410917663385
902,1955,estimates,25plus,97.7902283741298
902,1955,estimates,25_49,94.5806855950513
902,1955,estimates,25_64,95.8498413900855
902,1955,estimates,25_69,96.4684263200314
902,1955,estimates,50plus,105.768292900777
902,1955,estimates,60plus,114.422568094003
902,1955,estimates,65plus,121.121460879134
902,1955,estimates,70plus,129.705298021974
902,1955,estimates,75plus,139.262470262579
902,1955,estimates,80plus,153.430499246181
902,1955,estimates,85plus,177.769843807726
902,1955,estimates,90plus,211.1491470442
902,1960,estimates,total,96.6121537522169
902,1960,estimates,0_1,96.3539190775205
902,1960,estimates,0_4,95.9653984122531
902,1960,estimates,0_14,95.9112943627821
902,1960,estimates,0_17,95.8185270713096
902,1960,estimates,0_19,95.7397965089885
902,1960,estimates,0_24,95.6065835099879
902,1960,estimates,3_4,95.6151986781122
902,1960,estimates,3_5,95.5832421655251
902,1960,estimates,3_6,95.5714703440455
902,1960,estimates,4_5,95.5379060783057
902,1960,estimates,4_6,95.536545909936
902,1960,estimates,5_10,95.6926727301815
902,1960,estimates,5_11,95.7678319753532
902,1960,estimates,5_14,95.8757839349452
902,1960,estimates,6_9,95.6662576447844
902,1960,estimates,6_10,95.7329206109812
902,1960,estimates,6_11,95.816971936651
902,1960,estimates,6_12,95.8921165531756
902,1960,estimates,7_10,95.7890590162083
902,1960,estimates,7_12,95.9632567153995
902,1960,estimates,11_16,95.9456623361468
902,1960,estimates,11_17,95.7952556059251
902,1960,estimates,11_18,95.6693229710809
902,1960,estimates,12_14,96.2039716573086
902,1960,estimates,12_16,95.8615519320255
902,1960,estimates,12_17,95.6952700218111
902,1960,estimates,12_18,95.5615129766559
902,1960,estimates,13_17,95.5294307369372
902,1960,estimates,13_18,95.3965934575787
902,1960,estimates,13_19,95.3061149818839
902,1960,estimates,15plus,97.1003204074714
902,1960,estimates,15_17,95.1358350796981
902,1960,estimates,15_24,94.8936410216586
902,1960,estimates,15_49,94.7269152564692
902,1960,estimates,15_59,95.3451587895788
902,1960,estimates,15_64,95.743524998283
902,1960,estimates,16plus,97.1538205837994
902,1960,estimates,17plus,97.2230321761502
902,1960,estimates,18plus,97.3056909607148
902,1960,estimates,18_23,94.7427441105576
902,1960,estimates,20plus,97.490202959866
902,1960,estimates,20_64,95.8948237124238
902,1960,estimates,20_69,96.3673974517708
902,1960,estimates,21plus,97.5897677187093
902,1960,estimates,25plus,98.0356910526154
902,1960,estimates,25_49,94.6280823670939
902,1960,estimates,25_64,96.1326903527063
902,1960,estimates,25_69,96.6966363678049
902,1960,estimates,50plus,106.587345725945
902,1960,estimates,60plus,115.072295961598
902,1960,estimates,65plus,121.74486581529
902,1960,estimates,70plus,131.440978508787
902,1960,estimates,75plus,144.090674778604
902,1960,estimates,80plus,155.772872971841
902,1960,estimates,85plus,177.316616336139
902,1960,estimates,90plus,217.624508272711
902,1965,estimates,total,96.7289262984743
902,1965,estimates,0_1,95.6504475920938
902,1965,estimates,0_4,95.7003850235781
902,1965,estimates,0_14,95.6902357990786
902,1965,estimates,0_17,95.7815369997988
902,1965,estimates,0_19,95.8206673746345
902,1965,estimates,0_24,95.7567771095958
902,1965,estimates,3_4,95.7488622061689
902,1965,estimates,3_5,95.7479720528635
902,1965,estimates,3_6,95.7432161254747
902,1965,estimates,4_5,95.7495186456696
902,1965,estimates,4_6,95.7425429400235
902,1965,estimates,5_10,95.6866326092122
902,1965,estimates,5_11,95.6674581663799
902,1965,estimates,5_14,95.6836771521212
902,1965,estimates,6_9,95.6889167538191
902,1965,estimates,6_10,95.6738126206402
902,1965,estimates,6_11,95.6532266825919
902,1965,estimates,6_12,95.6402794800949
902,1965,estimates,7_10,95.6595414274239
902,1965,estimates,7_12,95.6246410864143
902,1965,estimates,11_16,95.8737254893026
902,1965,estimates,11_17,95.9668823031323
902,1965,estimates,11_18,96.0243476551908
902,1965,estimates,12_14,95.7263582251567
902,1965,estimates,12_16,95.9483937372412
902,1965,estimates,12_17,96.0491024382814
902,1965,estimates,12_18,96.1065746679963
902,1965,estimates,13_17,96.1651569052655
902,1965,estimates,13_18,96.2175117243253
902,1965,estimates,13_19,96.214251484613
902,1965,estimates,15plus,97.4929139714956
902,1965,estimates,15_17,96.4361978917655
902,1965,estimates,15_24,95.9200480181887
902,1965,estimates,15_49,95.1385934392171
902,1965,estimates,15_59,95.7129047646721
902,1965,estimates,15_64,96.1396485532137
902,1965,estimates,16plus,97.542144110463
902,1965,estimates,17plus,97.5805923729309
902,1965,estimates,18plus,97.6137016347395
902,1965,estimates,18_23,95.7482558291927
902,1965,estimates,20plus,97.7042717226739
902,1965,estimates,20_64,96.0836645378051
902,1965,estimates,20_69,96.574910892203
902,1965,estimates,21plus,97.7699330726259
902,1965,estimates,25plus,98.1662493033693
902,1965,estimates,25_49,94.668925983165
902,1965,estimates,25_64,96.2413181413217
902,1965,estimates,25_69,96.8263212138756
902,1965,estimates,50plus,106.824380797353
902,1965,estimates,60plus,115.510156914395
902,1965,estimates,65plus,121.791205292506
902,1965,estimates,70plus,131.250937324021
902,1965,estimates,75plus,144.425251280741
902,1965,estimates,80plus,161.106250754724
902,1965,estimates,85plus,179.838839367
902,1965,estimates,90plus,217.258143627918
902,1970,estimates,total,96.8079507443417
902,1970,estimates,0_1,96.3897300272735
902,1970,estimates,0_4,96.1766367085241
902,1970,estimates,0_14,95.8982196131638
902,1970,estimates,0_17,95.8610715873934
902,1970,estimates,0_19,95.8661074424192
902,1970,estimates,0_24,95.9665649326702
902,1970,estimates,3_4,95.9601383382507
902,1970,estimates,3_5,95.9149987513239
902,1970,estimates,3_6,95.8770812861152
902,1970,estimates,4_5,95.8635087379113
902,1970,estimates,4_6,95.828651822198
902,1970,estimates,5_10,95.7226247724456
902,1970,estimates,5_11,95.7221086435897
902,1970,estimates,5_14,95.7199145302342
902,1970,estimates,6_9,95.7056892608631
902,1970,estimates,6_10,95.7010044284509
902,1970,estimates,6_11,95.7036722279951
902,1970,estimates,6_12,95.7083454578629
902,1970,estimates,7_10,95.6862093912717
902,1970,estimates,7_12,95.6995135543426
902,1970,estimates,11_16,95.6849663648248
902,1970,estimates,11_17,95.6771263005536
902,1970,estimates,11_18,95.6908336211106
902,1970,estimates,12_14,95.7139033854784
902,1970,estimates,12_16,95.6778200507209
