agebroad,population,continent,variant,year
50plus,43402.915,905,estimates,1955
60plus,24117.091,905,estimates,1955
65plus,16316.547,905,estimates,1955
70plus,9891.771,905,estimates,1955
75plus,5256.149,905,estimates,1955
80plus,2386.231,905,estimates,1955
85plus,802.389,905,estimates,1955
90plus,244.253,905,estimates,1955
total,187593.528,905,estimates,1955
0_1,8744.823,905,estimates,1956
0_4,21559.821,905,estimates,1956
0_14,57218.863,905,estimates,1956
0_17,65262.112,905,estimates,1956
0_19,70189.845,905,estimates,1956
0_24,82255.165,905,estimates,1956
3_4,8501.976,905,estimates,1956
3_5,12646.785,905,estimates,1956
3_6,16696.779,905,estimates,1956
4_5,8367.359,905,estimates,1956
4_6,12417.353,905,estimates,1956
5_14,35659.042,905,estimates,1956
5_10,23141.352,905,estimates,1956
5_11,26499.823,905,estimates,1956
6_9,15480,905,estimates,1956
6_10,18996.543,905,estimates,1956
6_11,22355.014,905,estimates,1956
6_12,25553.601,905,estimates,1956
7_10,14946.549,905,estimates,1956
7_12,21503.607,905,estimates,1956
11_16,17989.676,905,estimates,1956
11_17,20560.939,905,estimates,1956
11_18,23049.593,905,estimates,1956
12_14,9159.219,905,estimates,1956
12_16,14631.205,905,estimates,1956
12_17,17202.468,905,estimates,1956
12_18,19691.122,905,estimates,1956
13_17,14003.881,905,estimates,1956
13_18,16492.535,905,estimates,1956
13_19,18931.614,905,estimates,1956
15_17,8043.249,905,estimates,1956
18_23,14540.946,905,estimates,1956
15_24,25036.302,905,estimates,1956
15_49,89592.345,905,estimates,1956
15_59,109215.589,905,estimates,1956
15_64,117044.065,905,estimates,1956
20_64,104073.083,905,estimates,1956
20_69,110574.366,905,estimates,1956
25_49,64556.043,905,estimates,1956
25_64,92007.763,905,estimates,1956
25_69,98509.046,905,estimates,1956
15plus,133843.001,905,estimates,1956
16plus,131049.92,905,estimates,1956
17plus,128371.015,905,estimates,1956
18plus,125799.752,905,estimates,1956
20plus,120872.019,905,estimates,1956
21plus,118456.189,905,estimates,1956
25plus,108806.699,905,estimates,1956
50plus,44250.656,905,estimates,1956
60plus,24627.412,905,estimates,1956
65plus,16798.936,905,estimates,1956
70plus,10297.653,905,estimates,1956
75plus,5512.962,905,estimates,1956
80plus,2530.359,905,estimates,1956
85plus,883.069,905,estimates,1956
90plus,257.507,905,estimates,1956
total,191061.864,905,estimates,1956
0_1,9058.111,905,estimates,1957
0_4,22001.973,905,estimates,1957
0_14,58967.305,905,estimates,1957
0_17,67335.736,905,estimates,1957
0_19,72403.74,905,estimates,1957
0_24,84549.751,905,estimates,1957
3_4,8600.695,905,estimates,1957
3_5,12819.465,905,estimates,1957
3_6,16960.301,905,estimates,1957
4_5,8498.155,905,estimates,1957
4_6,12638.991,905,estimates,1957
5_14,36965.332,905,estimates,1957
5_10,23867.565,905,estimates,1957
5_11,27385.115,905,estimates,1957
6_9,15968.072,905,estimates,1957
6_10,19648.795,905,estimates,1957
6_11,23166.345,905,estimates,1957
6_12,26520.471,905,estimates,1957
7_10,15507.959,905,estimates,1957
7_12,22379.635,905,estimates,1957
11_16,18788.881,905,estimates,1957
11_17,21466.198,905,estimates,1957
11_18,24039.486,905,estimates,1957
12_14,9580.217,905,estimates,1957
12_16,15271.331,905,estimates,1957
12_17,17948.648,905,estimates,1957
12_18,20521.936,905,estimates,1957
13_17,14594.522,905,estimates,1957
13_18,17167.81,905,estimates,1957
13_19,19662.526,905,estimates,1957
15_17,8368.431,905,estimates,1957
18_23,14781.815,905,estimates,1957
15_24,25582.446,905,estimates,1957
15_49,90527.971,905,estimates,1957
15_59,110502.342,905,estimates,1957
15_64,118344.203,905,estimates,1957
20_64,104907.768,905,estimates,1957
20_69,111488.65,905,estimates,1957
25_49,64945.525,905,estimates,1957
25_64,92761.757,905,estimates,1957
25_69,99342.639,905,estimates,1957
15plus,135589.752,905,estimates,1957
16plus,132686.37,905,estimates,1957
17plus,129898.638,905,estimates,1957
18plus,127221.321,905,estimates,1957
20plus,122153.317,905,estimates,1957
21plus,119703.835,905,estimates,1957
25plus,110007.306,905,estimates,1957
50plus,45061.781,905,estimates,1957
60plus,25087.41,905,estimates,1957
65plus,17245.549,905,estimates,1957
70plus,10664.667,905,estimates,1957
75plus,5756.238,905,estimates,1957
80plus,2643.425,905,estimates,1957
85plus,954.813,905,estimates,1957
90plus,265.062,905,estimates,1957
total,194557.057,905,estimates,1957
0_1,9242.224,905,estimates,1958
0_4,22451.57,905,estimates,1958
0_14,60649.462,905,estimates,1958
0_17,69346.833,905,estimates,1958
0_19,74595.385,905,estimates,1958
0_24,86872.006,905,estimates,1958
3_4,8690.884,905,estimates,1958
3_5,12968.193,905,estimates,1958
3_6,17181.173,905,estimates,1958
4_5,8604.851,905,estimates,1958
4_6,12817.831,905,estimates,1958
5_14,38197.892,905,estimates,1958
5_10,24466.087,905,estimates,1958
5_11,28153.711,905,estimates,1958
6_9,16350.749,905,estimates,1958
6_10,20188.778,905,estimates,1958
6_11,23876.402,905,estimates,1958
6_12,27393.286,905,estimates,1958
7_10,15975.798,905,estimates,1958
7_12,23180.306,905,estimates,1958
11_16,19648.113,905,estimates,1958
11_17,22429.176,905,estimates,1958
11_18,25103.636,905,estimates,1958
12_14,10044.181,905,estimates,1958
12_16,15960.489,905,estimates,1958
12_17,18741.552,905,estimates,1958
12_18,21416.012,905,estimates,1958
13_17,15224.668,905,estimates,1958
13_18,17899.128,905,estimates,1958
13_19,20473.22,905,estimates,1958
15_17,8697.371,905,estimates,1958
18_23,15087.977,905,estimates,1958
15_24,26222.544,905,estimates,1958
15_49,91487.738,905,estimates,1958
15_59,111846.508,905,estimates,1958
15_64,119722.313,905,estimates,1958
20_64,105776.39,905,estimates,1958
20_69,112449.988,905,estimates,1958
25_49,65265.194,905,estimates,1958
25_64,93499.769,905,estimates,1958
25_69,100173.367,905,estimates,1958
15plus,137386.789,905,estimates,1958
16plus,134362.937,905,estimates,1958
17plus,131470.481,905,estimates,1958
18plus,128689.418,905,estimates,1958
20plus,123440.866,905,estimates,1958
21plus,120941.275,905,estimates,1958
25plus,111164.245,905,estimates,1958
50plus,45899.051,905,estimates,1958
60plus,25540.281,905,estimates,1958
65plus,17664.476,905,estimates,1958
70plus,10990.878,905,estimates,1958
75plus,5988.004,905,estimates,1958
80plus,2729.453,905,estimates,1958
85plus,1007.026,905,estimates,1958
90plus,268.148,905,estimates,1958
total,198036.251,905,estimates,1958
0_1,9362.026,905,estimates,1959
0_4,22800.074,905,estimates,1959
0_14,62150.429,905,estimates,1959
0_17,71211.291,905,estimates,1959
0_19,76656.981,905,estimates,1959
0_24,89116.052,905,estimates,1959
3_4,8873.492,905,estimates,1959
3_5,13206.996,905,estimates,1959
3_6,17481.969,905,estimates,1959
4_5,8716.735,905,estimates,1959
4_6,12991.708,905,estimates,1959
5_14,39350.355,905,estimates,1959
5_10,24950.099,905,estimates,1959
5_11,28797.974,905,estimates,1959
6_9,16655.7,905,estimates,1959
6_10,20616.595,905,estimates,1959
6_11,24464.47,905,estimates,1959
6_12,28158.771,905,estimates,1959
7_10,16341.622,905,estimates,1959
7_12,23883.798,905,estimates,1959
11_16,20579.747,905,estimates,1959
11_17,23461.118,905,estimates,1959
11_18,26235.357,905,estimates,1959
12_14,10552.381,905,estimates,1959
12_16,16731.872,905,estimates,1959
12_17,19613.243,905,estimates,1959
12_18,22387.482,905,estimates,1959
13_17,15918.942,905,estimates,1959
13_18,18693.181,905,estimates,1959
13_19,21364.632,905,estimates,1959
15_17,9060.862,905,estimates,1959
18_23,15450.006,905,estimates,1959
15_24,26965.623,905,estimates,1959
15_49,92498.042,905,estimates,1959
15_59,113279.438,905,estimates,1959
15_64,121255.011,905,estimates,1959
20_64,106748.459,905,estimates,1959
20_69,113523.271,905,estimates,1959
25_49,65532.419,905,estimates,1959
25_64,94289.388,905,estimates,1959
25_69,101064.2,905,estimates,1959
15plus,139312.471,905,estimates,1959
16plus,136144.032,905,estimates,1959
17plus,133132.98,905,estimates,1959
18plus,130251.609,905,estimates,1959
20plus,124805.919,905,estimates,1959
21plus,122231.172,905,estimates,1959
25plus,112346.848,905,estimates,1959
50plus,46814.429,905,estimates,1959
60plus,26033.033,905,estimates,1959
65plus,18057.46,905,estimates,1959
70plus,11282.648,905,estimates,1959
75plus,6203.246,905,estimates,1959
80plus,2797.833,905,estimates,1959
85plus,1031.089,905,estimates,1959
90plus,261.758,905,estimates,1959
total,201462.9,905,estimates,1959
0_1,9394.968,905,estimates,1960
0_4,22980.548,905,estimates,1960
0_14,63402.875,905,estimates,1960
0_17,72895.099,905,estimates,1960
0_19,78532.961,905,estimates,1960
0_24,91233.824,905,estimates,1960
3_4,8993.224,905,estimates,1960
3_5,13396.4,905,estimates,1960
3_6,17735.934,905,estimates,1960
4_5,8868.547,905,estimates,1960
4_6,13208.081,905,estimates,1960
5_14,40422.327,905,estimates,1960
5_10,25381.733,905,estimates,1960
5_11,29348.251,905,estimates,1960
6_9,16935.83,905,estimates,1960
6_10,20978.557,905,estimates,1960
6_11,24945.075,905,estimates,1960
6_12,28802.871,905,estimates,1960
7_10,16639.023,905,estimates,1960
7_12,24463.337,905,estimates,1960
11_16,21534.478,905,estimates,1960
11_17,24532.818,905,estimates,1960
11_18,27403.189,905,estimates,1960
12_14,11074.076,905,estimates,1960
12_16,17567.96,905,estimates,1960
12_17,20566.3,905,estimates,1960
12_18,23436.671,905,estimates,1960
13_17,16708.504,905,estimates,1960
13_18,19578.875,905,estimates,1960
13_19,22346.366,905,estimates,1960
15_17,9492.224,905,estimates,1960
18_23,15867.848,905,estimates,1960
15_24,27830.949,905,estimates,1960
15_49,93590.373,905,estimates,1960
15_59,114819.392,905,estimates,1960
15_64,122976.828,905,estimates,1960
20_64,107846.742,905,estimates,1960
20_69,114723.288,905,estimates,1960
25_49,65759.424,905,estimates,1960
25_64,95145.879,905,estimates,1960
25_69,102022.425,905,estimates,1960
15plus,141403.692,905,estimates,1960
16plus,138067.665,905,estimates,1960
17plus,134909.808,905,estimates,1960
18plus,131911.468,905,estimates,1960
20plus,126273.606,905,estimates,1960
21plus,123605.097,905,estimates,1960
25plus,113572.743,905,estimates,1960
50plus,47813.319,905,estimates,1960
60plus,26584.3,905,estimates,1960
65plus,18426.864,905,estimates,1960
70plus,11550.318,905,estimates,1960
75plus,6392.154,905,estimates,1960
80plus,2855.79,905,estimates,1960
85plus,1023.356,905,estimates,1960
90plus,243.776,905,estimates,1960
total,204806.567,905,estimates,1960
0_1,9406.64,905,estimates,1961
0_4,23216.618,905,estimates,1961
0_14,64641.571,905,estimates,1961
0_17,74662.134,905,estimates,1961
0_19,80546.588,905,estimates,1961
0_24,93606.264,905,estimates,1961
3_4,9148.43,905,estimates,1961
3_5,13631.798,905,estimates,1961
3_6,18050.162,905,estimates,1961
4_5,9028.012,905,estimates,1961
4_6,13446.376,905,estimates,1961
5_14,41424.953,905,estimates,1961
5_10,25854.056,905,estimates,1961
5_11,29899.078,905,estimates,1961
6_9,17245.082,905,estimates,1961
6_10,21370.688,905,estimates,1961
6_11,25415.71,905,estimates,1961
6_12,29382.693,905,estimates,1961
7_10,16952.324,905,estimates,1961
7_12,24964.329,905,estimates,1961
11_16,22428.186,905,estimates,1961
11_17,25591.46,905,estimates,1961
11_18,28596.867,905,estimates,1961
12_14,11525.875,905,estimates,1961
12_16,18383.164,905,estimates,1961
12_17,21546.438,905,estimates,1961
12_18,24551.845,905,estimates,1961
13_17,17579.455,905,estimates,1961
13_18,20584.862,905,estimates,1961
13_19,23463.909,905,estimates,1961
15_17,10020.563,905,estimates,1961
18_23,16453.888,905,estimates,1961
15_24,28964.693,905,estimates,1961
15_49,94733.315,905,estimates,1961
15_59,116215.005,905,estimates,1961
15_64,124543.285,905,estimates,1961
20_64,108638.268,905,estimates,1961
20_69,115570.412,905,estimates,1961
25_49,65768.622,905,estimates,1961
25_64,95578.592,905,estimates,1961
25_69,102510.736,905,estimates,1961
15plus,143400.979,905,estimates,1961
16plus,139883.549,905,estimates,1961
17plus,136543.69,905,estimates,1961
18plus,133380.416,905,estimates,1961
20plus,127495.962,905,estimates,1961
21plus,124718.302,905,estimates,1961
25plus,114436.286,905,estimates,1961
50plus,48667.664,905,estimates,1961
60plus,27185.974,905,estimates,1961
65plus,18857.694,905,estimates,1961
70plus,11925.55,905,estimates,1961
75plus,6652.997,905,estimates,1961
80plus,3042.962,905,estimates,1961
85plus,1110.681,905,estimates,1961
90plus,280.345,905,estimates,1961
total,208042.55,905,estimates,1961
0_1,9179.604,905,estimates,1962
0_4,23164.757,905,estimates,1962
0_14,65515.385,905,estimates,1962
0_17,76084.015,905,estimates,1962
0_19,82267.208,905,estimates,1962
0_24,95777.662,905,estimates,1962
3_4,9280.659,905,estimates,1962
3_5,13843.548,905,estimates,1962
3_6,18346.354,905,estimates,1962
4_5,9179.579,905,estimates,1962
4_6,13682.385,905,estimates,1962
5_14,42350.628,905,estimates,1962
5_10,26344.999,905,estimates,1962
5_11,30474.945,905,estimates,1962
6_9,17576.088,905,estimates,1962
6_10,21782.11,905,estimates,1962
6_11,25912.056,905,estimates,1962
6_12,29960.682,905,estimates,1962
7_10,17279.304,905,estimates,1962
7_12,25457.876,905,estimates,1962
11_16,23229.475,905,estimates,1962
11_17,26574.259,905,estimates,1962
11_18,29743.989,905,estimates,1962
12_14,11875.683,905,estimates,1962
12_16,19099.529,905,estimates,1962
12_17,22444.313,905,estimates,1962
12_18,25614.043,905,estimates,1962
13_17,18395.687,905,estimates,1962
13_18,21565.417,905,estimates,1962
13_19,24578.88,905,estimates,1962
15_17,10568.63,905,estimates,1962
18_23,17155.977,905,estimates,1962
15_24,30262.277,905,estimates,1962
15_49,96079.978,905,estimates,1962
15_59,117825.998,905,estimates,1962
15_64,126375.474,905,estimates,1962
20_64,109623.651,905,estimates,1962
20_69,116593.222,905,estimates,1962
25_49,65817.701,905,estimates,1962
25_64,96113.197,905,estimates,1962
25_69,103082.768,905,estimates,1962
15plus,145636.365,905,estimates,1962
16plus,141933.304,905,estimates,1962
17plus,138412.519,905,estimates,1962
18plus,135067.735,905,estimates,1962
20plus,128884.542,905,estimates,1962
21plus,125995.871,905,estimates,1962
25plus,115374.088,905,estimates,1962
50plus,49556.387,905,estimates,1962
60plus,27810.367,905,estimates,1962
65plus,19260.891,905,estimates,1962
70plus,12291.32,905,estimates,1962
75plus,6883.959,905,estimates,1962
80plus,3206.215,905,estimates,1962
85plus,1176.414,905,estimates,1962
90plus,314.274,905,estimates,1962
total,211151.75,905,estimates,1962
0_1,8956.005,905,estimates,1963
0_4,22880.478,905,estimates,1963
0_14,66085.023,905,estimates,1963
0_17,77173.318,905,estimates,1963
0_19,83699.387,905,estimates,1963
0_24,97741.351,905,estimates,1963
3_4,9356.893,905,estimates,1963
3_5,13986.595,905,estimates,1963
3_6,18567.844,905,estimates,1963
4_5,9296.194,905,estimates,1963
4_6,13877.443,905,estimates,1963
5_14,43204.545,905,estimates,1963
5_10,26837.933,905,estimates,1963
5_11,31047.253,905,estimates,1963
6_9,17923.212,905,estimates,1963
6_10,22208.231,905,estimates,1963
6_11,26417.551,905,estimates,1963
6_12,30551.936,905,estimates,1963
7_10,17626.982,905,estimates,1963
7_12,25970.687,905,estimates,1963
11_16,23930.678,905,estimates,1963
11_17,27454.907,905,estimates,1963
11_18,30804.704,905,estimates,1963
12_14,12157.292,905,estimates,1963
12_16,19721.358,905,estimates,1963
12_17,23245.587,905,estimates,1963
12_18,26595.384,905,estimates,1963
13_17,19111.202,905,estimates,1963
13_18,22460.999,905,estimates,1963
13_19,25637.271,905,estimates,1963
15_17,11088.295,905,estimates,1963
18_23,17951.25,905,estimates,1963
15_24,31656.328,905,estimates,1963
15_49,97579.755,905,estimates,1963
15_59,119601.542,905,estimates,1963
15_64,128383.706,905,estimates,1963
20_64,110769.342,905,estimates,1963
20_69,117785.249,905,estimates,1963
