agebroad,population,continent,variant,year
11_16,31037.817,903,estimates,1952
11_17,35804.261,903,estimates,1952
11_18,40469.243,903,estimates,1952
12_14,15685.119,903,estimates,1952
12_16,25560.18,903,estimates,1952
12_17,30326.624,903,estimates,1952
12_18,34991.606,903,estimates,1952
13_17,24985.77,903,estimates,1952
13_18,29650.752,903,estimates,1952
13_19,34209.907,903,estimates,1952
15_17,14641.505,903,estimates,1952
18_23,26287.064,903,estimates,1952
15_24,44902.025,903,estimates,1952
15_49,112043.768,903,estimates,1952
15_59,126155.054,903,estimates,1952
15_64,130967.129,903,estimates,1952
20_64,107101.487,903,estimates,1952
20_69,110564.505,903,estimates,1952
25_49,67141.743,903,estimates,1952
25_64,86065.104,903,estimates,1952
25_69,89528.122,903,estimates,1952
15plus,138616.975,903,estimates,1952
16plus,133618.558,903,estimates,1952
17plus,128741.914,903,estimates,1952
18plus,123975.47,903,estimates,1952
20plus,114751.333,903,estimates,1952
21plus,110307.372,903,estimates,1952
25plus,93714.95,903,estimates,1952
50plus,26573.207,903,estimates,1952
60plus,12461.921,903,estimates,1952
65plus,7649.846,903,estimates,1952
70plus,4186.828,903,estimates,1952
75plus,1945.396,903,estimates,1952
80plus,739.102,903,estimates,1952
85plus,218.865,903,estimates,1952
90plus,46.06,903,estimates,1952
total,238113.121,903,estimates,1952
0_1,18390.632,903,estimates,1953
0_4,42126.008,903,estimates,1953
0_14,101949.606,903,estimates,1953
0_17,116841.885,903,estimates,1953
0_19,126202.35,903,estimates,1953
0_24,147625.463,903,estimates,1953
3_4,15438.423,903,estimates,1953
3_5,22530.992,903,estimates,1953
3_6,29278,903,estimates,1953
4_5,14583.442,903,estimates,1953
4_6,21330.45,903,estimates,1953
5_14,59823.598,903,estimates,1953
5_10,38247.903,903,estimates,1953
5_11,43859.926,903,estimates,1953
6_9,25367.621,903,estimates,1953
6_10,31155.334,903,estimates,1953
6_11,36767.357,903,estimates,1953
6_12,42218.877,903,estimates,1953
7_10,24408.326,903,estimates,1953
7_12,35471.869,903,estimates,1953
11_16,31624.297,903,estimates,1953
11_17,36467.974,903,estimates,1953
11_18,41200.195,903,estimates,1953
12_14,15963.672,903,estimates,1953
12_16,26012.274,903,estimates,1953
12_17,30855.951,903,estimates,1953
12_18,35588.172,903,estimates,1953
13_17,25404.431,903,estimates,1953
13_18,30136.652,903,estimates,1953
13_19,34764.896,903,estimates,1953
15_17,14892.279,903,estimates,1953
18_23,26733.715,903,estimates,1953
15_24,45675.857,903,estimates,1953
15_49,114198.006,903,estimates,1953
15_59,128591.647,903,estimates,1953
15_64,133493.415,903,estimates,1953
20_64,109240.671,903,estimates,1953
20_69,112757.771,903,estimates,1953
25_49,68522.149,903,estimates,1953
25_64,87817.558,903,estimates,1953
25_69,91334.658,903,estimates,1953
15plus,141228.185,903,estimates,1953
16plus,136144.353,903,estimates,1953
17plus,131179.583,903,estimates,1953
18plus,126335.906,903,estimates,1953
20plus,116975.441,903,estimates,1953
21plus,112455.016,903,estimates,1953
25plus,95552.328,903,estimates,1953
50plus,27030.179,903,estimates,1953
60plus,12636.538,903,estimates,1953
65plus,7734.77,903,estimates,1953
70plus,4217.67,903,estimates,1953
75plus,1954.406,903,estimates,1953
80plus,733.635,903,estimates,1953
85plus,220.09,903,estimates,1953
90plus,47.463,903,estimates,1953
total,243177.791,903,estimates,1953
0_1,18900.11,903,estimates,1954
0_4,43141.265,903,estimates,1954
0_14,104418.583,903,estimates,1954
0_17,119585.667,903,estimates,1954
0_19,129105.176,903,estimates,1954
0_24,150936.257,903,estimates,1954
3_4,15701.641,903,estimates,1954
3_5,22973.412,903,estimates,1954
3_6,29892.567,903,estimates,1954
4_5,14948.128,903,estimates,1954
4_6,21867.283,903,estimates,1954
5_14,61277.318,903,estimates,1954
5_10,39204.71,903,estimates,1954
5_11,44961.636,903,estimates,1954
6_9,26002.222,903,estimates,1954
6_10,31932.939,903,estimates,1954
6_11,37689.865,903,estimates,1954
6_12,43279.662,903,estimates,1954
7_10,25013.784,903,estimates,1954
7_12,36360.507,903,estimates,1954
11_16,32302.969,903,estimates,1954
11_17,37239.692,903,estimates,1954
11_18,42055.87,903,estimates,1954
12_14,16315.682,903,estimates,1954
12_16,26546.043,903,estimates,1954
12_17,31482.766,903,estimates,1954
12_18,36298.944,903,estimates,1954
13_17,25892.969,903,estimates,1954
13_18,30709.147,903,estimates,1954
13_19,35412.478,903,estimates,1954
15_17,15167.084,903,estimates,1954
18_23,27220.805,903,estimates,1954
15_24,46517.674,903,estimates,1954
15_49,116526.848,903,estimates,1954
15_59,131237.202,903,estimates,1954
15_64,136249.27,903,estimates,1954
20_64,111562.677,903,estimates,1954
20_69,115147.437,903,estimates,1954
25_49,70009.174,903,estimates,1954
25_64,89731.596,903,estimates,1954
25_69,93316.356,903,estimates,1954
15plus,144052.914,903,estimates,1954
16plus,138879.166,903,estimates,1954
17plus,133822.553,903,estimates,1954
18plus,128885.83,903,estimates,1954
20plus,119366.321,903,estimates,1954
21plus,114769.624,903,estimates,1954
25plus,97535.24,903,estimates,1954
50plus,27526.066,903,estimates,1954
60plus,12815.712,903,estimates,1954
65plus,7803.644,903,estimates,1954
70plus,4218.884,903,estimates,1954
75plus,1927.67,903,estimates,1954
80plus,701.779,903,estimates,1954
85plus,204.311,903,estimates,1954
90plus,43.486,903,estimates,1954
total,248471.497,903,estimates,1954
0_1,19422.385,903,estimates,1955
0_4,44304.214,903,estimates,1955
0_14,106922.242,903,estimates,1955
0_17,122388.539,903,estimates,1955
0_19,132094.055,903,estimates,1955
0_24,154353.4,903,estimates,1955
3_4,16087.452,903,estimates,1955
3_5,23497.848,903,estimates,1955
3_6,30555.563,903,estimates,1955
4_5,15224.326,903,estimates,1955
4_6,22282.041,903,estimates,1955
5_14,62618.028,903,estimates,1955
5_10,40010.269,903,estimates,1955
5_11,45898.174,903,estimates,1955
6_9,26545.21,903,estimates,1955
6_10,32599.873,903,estimates,1955
6_11,38487.778,903,estimates,1955
6_12,44218.825,903,estimates,1955
7_10,25542.158,903,estimates,1955
7_12,37161.11,903,estimates,1955
11_16,33040.423,903,estimates,1955
11_17,38074.056,903,estimates,1955
11_18,42986.867,903,estimates,1955
12_14,16719.854,903,estimates,1955
12_16,27152.518,903,estimates,1955
12_17,32186.151,903,estimates,1955
12_18,37098.962,903,estimates,1955
13_17,26455.104,903,estimates,1955
13_18,31367.915,903,estimates,1955
13_19,36160.62,903,estimates,1955
15_17,15466.297,903,estimates,1955
18_23,27748.167,903,estimates,1955
15_24,47431.158,903,estimates,1955
15_49,119014.088,903,estimates,1955
15_59,134072.484,903,estimates,1955
15_64,139215.763,903,estimates,1955
20_64,114043.95,903,estimates,1955
20_69,117710.178,903,estimates,1955
25_49,71582.93,903,estimates,1955
25_64,91784.605,903,estimates,1955
25_69,95450.833,903,estimates,1955
15plus,147072.783,903,estimates,1955
16plus,141794.33,903,estimates,1955
17plus,136640.119,903,estimates,1955
18plus,131606.486,903,estimates,1955
20plus,121900.97,903,estimates,1955
21plus,117222.609,903,estimates,1955
25plus,99641.625,903,estimates,1955
50plus,28058.695,903,estimates,1955
60plus,13000.299,903,estimates,1955
65plus,7857.02,903,estimates,1955
70plus,4190.792,903,estimates,1955
75plus,1863.432,903,estimates,1955
80plus,639.296,903,estimates,1955
85plus,165.836,903,estimates,1955
90plus,30.163,903,estimates,1955
total,253995.025,903,estimates,1955
0_1,19975.734,903,estimates,1956
0_4,45795.267,903,estimates,1956
0_14,110159.818,903,estimates,1956
0_17,125851.091,903,estimates,1956
0_19,135687.388,903,estimates,1956
0_24,158255.624,903,estimates,1956
3_4,16694.696,903,estimates,1956
3_5,24379.061,903,estimates,1956
3_6,31690.232,903,estimates,1956
4_5,15792.462,903,estimates,1956
4_6,23103.633,903,estimates,1956
5_14,64364.551,903,estimates,1956
5_10,41320.352,903,estimates,1956
5_11,47329.578,903,estimates,1956
6_9,27427.886,903,estimates,1956
6_10,33635.987,903,estimates,1956
6_11,39645.213,903,estimates,1956
6_12,45483.421,903,estimates,1956
7_10,26324.816,903,estimates,1956
7_12,38172.25,903,estimates,1956
11_16,33635.146,903,estimates,1956
11_17,38735.472,903,estimates,1956
11_18,43714.067,903,estimates,1956
12_14,17034.973,903,estimates,1956
12_16,27625.92,903,estimates,1956
12_17,32726.246,903,estimates,1956
12_18,37704.841,903,estimates,1956
13_17,26888.038,903,estimates,1956
13_18,31866.633,903,estimates,1956
13_19,36724.335,903,estimates,1956
15_17,15691.273,903,estimates,1956
18_23,28117.947,903,estimates,1956
15_24,48095.806,903,estimates,1956
15_49,120988.925,903,estimates,1956
15_59,136299.288,903,estimates,1956
15_64,141536.892,903,estimates,1956
20_64,116009.322,903,estimates,1956
20_69,119733.182,903,estimates,1956
25_49,72893.119,903,estimates,1956
25_64,93441.086,903,estimates,1956
25_69,97164.946,903,estimates,1956
15plus,149590.377,903,estimates,1956
16plus,144225.707,903,estimates,1956
17plus,138999.43,903,estimates,1956
18plus,133899.104,903,estimates,1956
20plus,124062.807,903,estimates,1956
21plus,119324.565,903,estimates,1956
25plus,101494.571,903,estimates,1956
50plus,28601.452,903,estimates,1956
60plus,13291.089,903,estimates,1956
65plus,8053.485,903,estimates,1956
70plus,4329.625,903,estimates,1956
75plus,1959.011,903,estimates,1956
80plus,693.967,903,estimates,1956
85plus,185.352,903,estimates,1956
90plus,35.114,903,estimates,1956
total,259750.195,903,estimates,1956
0_1,20299.227,903,estimates,1957
0_4,47012.706,903,estimates,1957
0_14,113313.126,903,estimates,1957
0_17,129293.507,903,estimates,1957
0_19,139280.752,903,estimates,1957
0_24,162189.253,903,estimates,1957
3_4,17279.373,903,estimates,1957
3_5,25235.973,903,estimates,1957
3_6,32803.509,903,estimates,1957
4_5,16350.824,903,estimates,1957
4_6,23918.36,903,estimates,1957
5_14,66300.42,903,estimates,1957
5_10,42720.524,903,estimates,1957
5_11,48893.933,903,estimates,1957
6_9,28363.196,903,estimates,1957
6_10,34763.924,903,estimates,1957
6_11,40937.333,903,estimates,1957
6_12,46910.977,903,estimates,1957
7_10,27196.388,903,estimates,1957
7_12,39343.441,903,estimates,1957
11_16,34377.184,903,estimates,1957
11_17,39560.277,903,estimates,1957
11_18,44615.458,903,estimates,1957
12_14,17406.487,903,estimates,1957
12_16,28203.775,903,estimates,1957
12_17,33386.868,903,estimates,1957
12_18,38442.049,903,estimates,1957
13_17,27413.224,903,estimates,1957
13_18,32468.405,903,estimates,1957
13_19,37400.469,903,estimates,1957
15_17,15980.381,903,estimates,1957
18_23,28537.493,903,estimates,1957
15_24,48876.127,903,estimates,1957
15_49,123225.213,903,estimates,1957
15_59,138834.188,903,estimates,1957
15_64,144189.684,903,estimates,1957
20_64,118222.058,903,estimates,1957
20_69,122013.903,903,estimates,1957
25_49,74349.086,903,estimates,1957
25_64,95313.557,903,estimates,1957
25_69,99105.402,903,estimates,1957
15plus,152426.155,903,estimates,1957
16plus,146951.039,903,estimates,1957
17plus,141628.867,903,estimates,1957
18plus,136445.774,903,estimates,1957
20plus,126458.529,903,estimates,1957
21plus,121647.653,903,estimates,1957
25plus,103550.028,903,estimates,1957
50plus,29200.942,903,estimates,1957
60plus,13591.967,903,estimates,1957
65plus,8236.471,903,estimates,1957
70plus,4444.626,903,estimates,1957
75plus,2029.498,903,estimates,1957
80plus,733.387,903,estimates,1957
85plus,198.712,903,estimates,1957
90plus,39.847,903,estimates,1957
total,265739.281,903,estimates,1957
0_1,20789.654,903,estimates,1958
0_4,48096.434,903,estimates,1958
0_14,116437.651,903,estimates,1958
0_17,132760.076,903,estimates,1958
0_19,142922.603,903,estimates,1958
0_24,166201.682,903,estimates,1958
3_4,17808.925,903,estimates,1958
3_5,26021.179,903,estimates,1958
3_6,33836.048,903,estimates,1958
4_5,16868.832,903,estimates,1958
4_6,24683.701,903,estimates,1958
5_14,68341.217,903,estimates,1958
5_10,44112.458,903,estimates,1958
5_11,50484.134,903,estimates,1958
6_9,29287.382,903,estimates,1958
6_10,35900.204,903,estimates,1958
6_11,42271.88,903,estimates,1958
6_12,48417.968,903,estimates,1958
7_10,28085.335,903,estimates,1958
7_12,40603.099,903,estimates,1958
11_16,35264.924,903,estimates,1958
11_17,40551.184,903,estimates,1958
11_18,45697.469,903,estimates,1958
12_14,17857.083,903,estimates,1958
12_16,28893.248,903,estimates,1958
12_17,34179.508,903,estimates,1958
12_18,39325.793,903,estimates,1958
13_17,28033.42,903,estimates,1958
13_18,33179.705,903,estimates,1958
13_19,38195.947,903,estimates,1958
15_17,16322.425,903,estimates,1958
18_23,29012.853,903,estimates,1958
15_24,49764.031,903,estimates,1958
15_49,125684.301,903,estimates,1958
15_59,141629.55,903,estimates,1958
15_64,147121.119,903,estimates,1958
20_64,120636.167,903,estimates,1958
20_69,124508.889,903,estimates,1958
25_49,75920.27,903,estimates,1958
25_64,97357.088,903,estimates,1958
25_69,101229.81,903,estimates,1958
15plus,155527.61,903,estimates,1958
16plus,149929.545,903,estimates,1958
17plus,144491.445,903,estimates,1958
18plus,139205.185,903,estimates,1958
20plus,129042.658,903,estimates,1958
21plus,124151.1,903,estimates,1958
25plus,105763.579,903,estimates,1958
50plus,29843.309,903,estimates,1958
60plus,13898.06,903,estimates,1958
65plus,8406.491,903,estimates,1958
70plus,4533.769,903,estimates,1958
75plus,2070.407,903,estimates,1958
80plus,751.704,903,estimates,1958
85plus,203.325,903,estimates,1958
90plus,42.476,903,estimates,1958
total,271965.261,903,estimates,1958
0_1,21319.561,903,estimates,1959
0_4,49201.914,903,estimates,1959
0_14,119576.227,903,estimates,1959
0_17,136285.738,903,estimates,1959
0_19,146654.04,903,estimates,1959
0_24,170338.193,903,estimates,1959
3_4,18118.294,903,estimates,1959
3_5,26552.615,903,estimates,1959
3_6,34589.121,903,estimates,1959
4_5,17311.31,903,estimates,1959
4_6,25347.816,903,estimates,1959
5_14,70374.313,903,estimates,1959
5_10,45399.449,903,estimates,1959
5_11,51980.558,903,estimates,1959
6_9,30145.996,903,estimates,1959
6_10,36965.128,903,estimates,1959
6_11,43546.237,903,estimates,1959
6_12,49894.197,903,estimates,1959
7_10,28928.622,903,estimates,1959
7_12,41857.691,903,estimates,1959
11_16,36278.873,903,estimates,1959
11_17,41684.375,903,estimates,1959
11_18,46939.016,903,estimates,1959
12_14,18393.755,903,estimates,1959
12_16,29697.764,903,estimates,1959
12_17,35103.266,903,estimates,1959
12_18,40357.907,903,estimates,1959
13_17,28755.306,903,estimates,1959
13_18,34009.947,903,estimates,1959
13_19,39123.608,903,estimates,1959
15_17,16709.511,903,estimates,1959
18_23,29551.754,903,estimates,1959
15_24,50761.966,903,estimates,1959
15_49,128342.279,903,estimates,1959
15_59,144652.314,903,estimates,1959
15_64,150290.191,903,estimates,1959
20_64,123212.378,903,estimates,1959
20_69,127181.84,903,estimates,1959
25_49,77580.313,903,estimates,1959
25_64,99528.225,903,estimates,1959
25_69,103497.687,903,estimates,1959
15plus,158855.318,903,estimates,1959
16plus,153117.559,903,estimates,1959
17plus,147551.309,903,estimates,1959
18plus,142145.807,903,estimates,1959
20plus,131777.505,903,estimates,1959
21plus,126796.149,903,estimates,1959
25plus,108093.352,903,estimates,1959
50plus,30513.039,903,estimates,1959
60plus,14203.004,903,estimates,1959
65plus,8565.127,903,estimates,1959
70plus,4595.665,903,estimates,1959
75plus,2078.924,903,estimates,1959
80plus,743.952,903,estimates,1959
85plus,195.681,903,estimates,1959
90plus,39.903,903,estimates,1959
total,278431.545,903,estimates,1959
0_1,21896.233,903,estimates,1960
0_4,50491.498,903,estimates,1960
0_14,122746.011,903,estimates,1960
0_17,139897.855,903,estimates,1960
0_19,150499.242,903,estimates,1960
0_24,174630.649,903,estimates,1960
3_4,18551.567,903,estimates,1960
3_5,27156.388,903,estimates,1960
3_6,35371.718,903,estimates,1960
4_5,17641.474,903,estimates,1960
4_6,25856.804,903,estimates,1960
5_14,72254.513,903,estimates,1960
5_10,46494.08,903,estimates,1960
5_11,53268.394,903,estimates,1960
6_9,30886.573,903,estimates,1960
6_10,37889.259,903,estimates,1960
6_11,44663.573,903,estimates,1960
6_12,51216.678,903,estimates,1960
7_10,29673.929,903,estimates,1960
7_12,43001.348,903,estimates,1960
11_16,37374.976,903,estimates,1960
11_17,42912.277,903,estimates,1960
11_18,48287.939,903,estimates,1960
12_14,18986.119,903,estimates,1960
12_16,30600.662,903,estimates,1960
12_17,36137.963,903,estimates,1960
12_18,41513.625,903,estimates,1960
13_17,29584.858,903,estimates,1960
13_18,34960.52,903,estimates,1960
13_19,40186.245,903,estimates,1960
15_17,17151.844,903,estimates,1960
18_23,30153.084,903,estimates,1960
15_24,51884.638,903,estimates,1960
15_49,131195.254,903,estimates,1960
15_59,147892.309,903,estimates,1960
15_64,153681.837,903,estimates,1960
20_64,125928.606,903,estimates,1960
20_69,130012.165,903,estimates,1960
25_49,79310.616,903,estimates,1960
25_64,101797.199,903,estimates,1960
25_69,105880.758,903,estimates,1960
15plus,162395.995,903,estimates,1960
16plus,156494.294,903,estimates,1960
17plus,150781.452,903,estimates,1960
18plus,145244.151,903,estimates,1960
20plus,134642.764,903,estimates,1960
21plus,129559.1,903,estimates,1960
25plus,110511.357,903,estimates,1960
50plus,31200.741,903,estimates,1960
60plus,14503.686,903,estimates,1960
65plus,8714.158,903,estimates,1960
70plus,4630.599,903,estimates,1960
75plus,2053.912,903,estimates,1960
80plus,705.634,903,estimates,1960
85plus,170.095,903,estimates,1960
90plus,28.816,903,estimates,1960
total,285142.006,903,estimates,1960
0_1,22514.585,903,estimates,1961
0_4,52064.245,903,estimates,1961
0_14,126581.041,903,estimates,1961
0_17,144132.451,903,estimates,1961
0_19,154930.387,903,estimates,1961
0_24,179436.3,903,estimates,1961
3_4,19176.201,903,estimates,1961
3_5,28076.712,903,estimates,1961
3_6,36577.946,903,estimates,1961
4_5,18243.876,903,estimates,1961
4_6,26745.11,903,estimates,1961
5_14,74516.796,903,estimates,1961
5_10,48074.864,903,estimates,1961
5_11,55029.907,903,estimates,1961
6_9,31959.245,903,estimates,1961
6_10,39174.353,903,estimates,1961
6_11,46129.396,903,estimates,1961
6_12,52850.553,903,estimates,1961
7_10,30673.119,903,estimates,1961
7_12,44349.319,903,estimates,1961
11_16,38337.478,903,estimates,1961
11_17,43993.342,903,estimates,1961
11_18,49472.948,903,estimates,1961
12_14,19486.889,903,estimates,1961
12_16,31382.435,903,estimates,1961
12_17,37038.299,903,estimates,1961
12_18,42517.905,903,estimates,1961
13_17,30317.142,903,estimates,1961
13_18,35796.748,903,estimates,1961
13_19,41115.078,903,estimates,1961
15_17,17551.41,903,estimates,1961
18_23,30657.784,903,estimates,1961
15_24,52855.259,903,estimates,1961
15_49,133653.83,903,estimates,1961
15_59,150643.632,903,estimates,1961
15_64,156533.605,903,estimates,1961
20_64,128184.259,903,estimates,1961
20_69,132358.968,903,estimates,1961
25_49,80798.571,903,estimates,1961
25_64,103678.346,903,estimates,1961
25_69,107853.055,903,estimates,1961
15plus,165519.038,903,estimates,1961
16plus,159469.517,903,estimates,1961
17plus,153623.492,903,estimates,1961
18plus,147967.628,903,estimates,1961
20plus,137169.692,903,estimates,1961
21plus,132000.229,903,estimates,1961
25plus,112663.779,903,estimates,1961
50plus,31865.208,903,estimates,1961
60plus,14875.406,903,estimates,1961
65plus,8985.433,903,estimates,1961
70plus,4810.724,903,estimates,1961
75plus,2172.044,903,estimates,1961
80plus,771.279,903,estimates,1961
85plus,196.089,903,estimates,1961
90plus,33.808,903,estimates,1961
total,292100.079,903,estimates,1961
0_1,23033.944,903,estimates,1962
0_4,53480.414,903,estimates,1962
0_14,130368.272,903,estimates,1962
0_17,148385.863,903,estimates,1962
0_19,159418.969,903,estimates,1962
0_24,184347.977,903,estimates,1962
3_4,19763.522,903,estimates,1962
3_5,28944.875,903,estimates,1962
3_6,37718.137,903,estimates,1962
4_5,18813.679,903,estimates,1962
4_6,27586.941,903,estimates,1962
5_14,76887.858,903,estimates,1962
5_10,49673.69,903,estimates,1962
5_11,56851.403,903,estimates,1962
6_9,33025.312,903,estimates,1962
6_10,40492.337,903,estimates,1962
6_11,47670.05,903,estimates,1962
6_12,54585.047,903,estimates,1962
7_10,31719.075,903,estimates,1962
7_12,45811.785,903,estimates,1962
11_16,39434.77,903,estimates,1962
11_17,45231.759,903,estimates,1962
11_18,50836.934,903,estimates,1962
12_14,20036.455,903,estimates,1962
12_16,32257.057,903,estimates,1962
12_17,38054.046,903,estimates,1962
12_18,43659.221,903,estimates,1962
13_17,31139.049,903,estimates,1962
13_18,36744.224,903,estimates,1962
13_19,42172.155,903,estimates,1962
15_17,18017.591,903,estimates,1962
18_23,31242.733,903,estimates,1962
15_24,53979.705,903,estimates,1962
15_49,136380.797,903,estimates,1962
15_59,153698.445,903,estimates,1962
15_64,159696.018,903,estimates,1962
20_64,130645.321,903,estimates,1962
20_69,134925.73,903,estimates,1962
25_49,82401.092,903,estimates,1962
25_64,105716.313,903,estimates,1962
25_69,109996.722,903,estimates,1962
15plus,168940.959,903,estimates,1962
16plus,162721.223,903,estimates,1962
17plus,156720.357,903,estimates,1962
18plus,150923.368,903,estimates,1962
20plus,139890.262,903,estimates,1962
21plus,134623.452,903,estimates,1962
25plus,114961.254,903,estimates,1962
50plus,32560.162,903,estimates,1962
60plus,15242.514,903,estimates,1962
65plus,9244.941,903,estimates,1962
70plus,4964.532,903,estimates,1962
75plus,2265.048,903,estimates,1962
80plus,820.219,903,estimates,1962
85plus,216.443,903,estimates,1962
90plus,38.772,903,estimates,1962
total,299309.231,903,estimates,1962
0_1,23674.407,903,estimates,1963
0_4,54833.141,903,estimates,1963
0_14,134123.864,903,estimates,1963
0_17,152658.961,903,estimates,1963
0_19,163971.891,903,estimates,1963
0_24,189379.933,903,estimates,1963
3_4,20303.502,903,estimates,1963
3_5,29743.662,903,estimates,1963
3_6,38770.863,903,estimates,1963
4_5,19337.992,903,estimates,1963
4_6,28365.193,903,estimates,1963
5_14,79290.723,903,estimates,1963
5_10,51189.346,903,estimates,1963
5_11,58626.572,903,estimates,1963
6_9,34018.315,903,estimates,1963
6_10,41749.186,903,estimates,1963
6_11,49186.412,903,estimates,1963
6_12,56333.025,903,estimates,1963
7_10,32721.985,903,estimates,1963
7_12,47305.824,903,estimates,1963
11_16,40678.651,903,estimates,1963
11_17,46636.474,903,estimates,1963
11_18,52389.788,903,estimates,1963
12_14,20664.151,903,estimates,1963
12_16,33241.425,903,estimates,1963
12_17,39199.248,903,estimates,1963
12_18,44952.562,903,estimates,1963
13_17,32052.635,903,estimates,1963
13_18,37805.949,903,estimates,1963
13_19,43365.565,903,estimates,1963
15_17,18535.097,903,estimates,1963
18_23,31920.245,903,estimates,1963
15_24,55256.069,903,estimates,1963
15_49,139358.7,903,estimates,1963
15_59,157038.254,903,estimates,1963
15_64,163156.598,903,estimates,1963
20_64,133308.571,903,estimates,1963
20_69,137707.209,903,estimates,1963
