agebroad,population,continent,variant,year
25_49,443663.882,935,estimates,1951
25_64,581141.804,935,estimates,1951
25_69,607282.225,935,estimates,1951
15plus,906420.465,935,estimates,1951
16plus,877166.106,935,estimates,1951
17plus,848405.615,935,estimates,1951
18plus,820099.878,935,estimates,1951
20plus,765116.799,935,estimates,1951
21plus,738578.525,935,estimates,1951
25plus,639002.838,935,estimates,1951
50plus,195338.956,935,estimates,1951
60plus,94321.767,935,estimates,1951
65plus,57861.034,935,estimates,1951
70plus,31720.613,935,estimates,1951
75plus,14946.706,935,estimates,1951
80plus,5549.179,935,estimates,1951
85plus,1552.165,935,estimates,1951
90plus,335.807,935,estimates,1951
total,1434534.785,935,estimates,1951
0_1,103456.435,935,estimates,1952
0_4,226667.883,935,estimates,1952
0_14,545729.231,935,estimates,1952
0_17,632919.292,935,estimates,1952
0_19,688547.617,935,estimates,1952
0_24,816783.932,935,estimates,1952
3_4,79314.948,935,estimates,1952
3_5,115617.358,935,estimates,1952
3_6,150205.369,935,estimates,1952
4_5,74700.903,935,estimates,1952
4_6,109288.914,935,estimates,1952
5_14,319061.348,935,estimates,1952
5_10,198256.293,935,estimates,1952
5_11,228660.084,935,estimates,1952
6_9,131201.789,935,estimates,1952
6_10,161953.883,935,estimates,1952
6_11,192357.674,935,estimates,1952
6_12,222565.911,935,estimates,1952
7_10,127365.872,935,estimates,1952
7_12,187977.9,935,estimates,1952
11_16,179455.918,935,estimates,1952
11_17,207995.116,935,estimates,1952
11_18,236070.232,935,estimates,1952
12_14,90401.264,935,estimates,1952
12_16,149052.127,935,estimates,1952
12_17,177591.325,935,estimates,1952
12_18,205666.441,935,estimates,1952
13_17,147383.088,935,estimates,1952
13_18,175458.204,935,estimates,1952
13_19,203011.413,935,estimates,1952
15_17,87190.061,935,estimates,1952
18_23,159531.507,935,estimates,1952
15_24,271054.701,935,estimates,1952
15_49,719963.534,935,estimates,1952
15_59,822354.63,935,estimates,1952
15_64,858757.6,935,estimates,1952
20_64,715939.214,935,estimates,1952
20_69,742430.426,935,estimates,1952
25_49,448908.833,935,estimates,1952
25_64,587702.899,935,estimates,1952
25_69,614194.111,935,estimates,1952
15plus,917430.585,935,estimates,1952
16plus,887818.049,935,estimates,1952
17plus,858779.722,935,estimates,1952
18plus,830240.524,935,estimates,1952
20plus,774612.199,935,estimates,1952
21plus,747658.348,935,estimates,1952
25plus,646375.884,935,estimates,1952
50plus,197467.051,935,estimates,1952
60plus,95075.955,935,estimates,1952
65plus,58672.985,935,estimates,1952
70plus,32181.773,935,estimates,1952
75plus,15309.254,935,estimates,1952
80plus,5847.557,935,estimates,1952
85plus,1671.776,935,estimates,1952
90plus,368.376,935,estimates,1952
total,1463159.816,935,estimates,1952
0_1,107696.199,935,estimates,1953
0_4,237666.476,935,estimates,1953
0_14,562023.266,935,estimates,1953
0_17,650093.349,935,estimates,1953
0_19,706281.775,935,estimates,1953
0_24,836610.201,935,estimates,1953
3_4,82909.344,935,estimates,1953
3_5,120680.872,935,estimates,1953
3_6,156505.807,935,estimates,1953
4_5,77862.91,935,estimates,1953
4_6,113687.845,935,estimates,1953
5_14,324356.79,935,estimates,1953
5_10,203606.704,935,estimates,1953
5_11,234138.419,935,estimates,1953
6_9,134785.63,935,estimates,1953
6_10,165835.176,935,estimates,1953
6_11,196366.891,935,estimates,1953
6_12,226579.026,935,estimates,1953
7_10,130010.241,935,estimates,1953
7_12,190754.091,935,estimates,1953
11_16,179983.694,935,estimates,1953
11_17,208820.169,935,estimates,1953
11_18,237151.49,935,estimates,1953
12_14,90218.371,935,estimates,1953
12_16,149451.979,935,estimates,1953
12_17,178288.454,935,estimates,1953
12_18,206619.775,935,estimates,1953
13_17,148076.319,935,estimates,1953
13_18,176407.64,935,estimates,1953
13_19,204264.745,935,estimates,1953
15_17,88070.083,935,estimates,1953
18_23,161743.354,935,estimates,1953
15_24,274586.935,935,estimates,1953
15_49,729205.047,935,estimates,1953
15_59,833233.503,935,estimates,1953
15_64,869618.984,935,estimates,1953
20_64,725360.475,935,estimates,1953
20_69,752190.735,935,estimates,1953
25_49,454618.112,935,estimates,1953
25_64,595032.049,935,estimates,1953
25_69,621862.309,935,estimates,1953
15plus,928812.448,935,estimates,1953
16plus,898989.952,935,estimates,1953
17plus,869578.84,935,estimates,1953
18plus,840742.365,935,estimates,1953
20plus,784553.939,935,estimates,1953
21plus,757226.037,935,estimates,1953
25plus,654225.513,935,estimates,1953
50plus,199607.401,935,estimates,1953
60plus,95578.945,935,estimates,1953
65plus,59193.464,935,estimates,1953
70plus,32363.204,935,estimates,1953
75plus,15403.051,935,estimates,1953
80plus,5961.97,935,estimates,1953
85plus,1727.79,935,estimates,1953
90plus,388.37,935,estimates,1953
total,1490835.714,935,estimates,1953
0_1,109980.485,935,estimates,1954
0_4,245092.777,935,estimates,1954
0_14,576472.869,935,estimates,1954
0_17,665264.096,935,estimates,1954
0_19,722129.518,935,estimates,1954
0_24,854671.97,935,estimates,1954
3_4,86651.896,935,estimates,1954
3_5,125995.311,935,estimates,1954
3_6,163211.811,935,estimates,1954
4_5,81166.189,935,estimates,1954
4_6,118382.689,935,estimates,1954
5_14,331380.092,935,estimates,1954
5_10,210178.626,935,estimates,1954
5_11,241037.45,935,estimates,1954
6_9,139208.52,935,estimates,1954
6_10,170835.211,935,estimates,1954
6_11,201694.035,935,estimates,1954
6_12,232062.465,935,estimates,1954
7_10,133618.711,935,estimates,1954
7_12,194845.965,935,estimates,1954
11_16,180727.964,935,estimates,1954
11_17,209992.693,935,estimates,1954
11_18,238681.401,935,estimates,1954
12_14,90342.642,935,estimates,1954
12_16,149869.14,935,estimates,1954
12_17,179133.869,935,estimates,1954
12_18,207822.577,935,estimates,1954
13_17,148765.439,935,estimates,1954
13_18,177454.147,935,estimates,1954
13_19,205630.861,935,estimates,1954
15_17,88791.227,935,estimates,1954
18_23,164160.796,935,estimates,1954
15_24,278199.101,935,estimates,1954
15_49,739743.889,935,estimates,1954
15_59,845762.868,935,estimates,1954
15_64,882355.334,935,estimates,1954
20_64,736698.685,935,estimates,1954
20_69,763844.051,935,estimates,1954
25_49,461544.788,935,estimates,1954
25_64,604156.233,935,estimates,1954
25_69,631301.599,935,estimates,1954
15plus,941830.141,935,estimates,1954
16plus,911983.374,935,estimates,1954
17plus,882303.643,935,estimates,1954
18plus,853038.914,935,estimates,1954
20plus,796173.492,935,estimates,1954
21plus,768481.833,935,estimates,1954
25plus,663631.04,935,estimates,1954
50plus,202086.252,935,estimates,1954
60plus,96067.273,935,estimates,1954
65plus,59474.807,935,estimates,1954
70plus,32329.441,935,estimates,1954
75plus,15232.232,935,estimates,1954
80plus,5855.395,935,estimates,1954
85plus,1692.641,935,estimates,1954
90plus,375.046,935,estimates,1954
total,1518303.01,935,estimates,1954
0_1,110517.197,935,estimates,1955
0_4,249926.29,935,estimates,1955
0_14,589845.021,935,estimates,1955
0_17,679010.49,935,estimates,1955
0_19,736765.603,935,estimates,1955
0_24,871618.418,935,estimates,1955
3_4,89803.993,935,estimates,1955
3_5,130702.22,935,estimates,1955
3_6,169363.61,935,estimates,1955
4_5,84352.464,935,estimates,1955
4_6,123013.854,935,estimates,1955
5_14,339918.731,935,estimates,1955
5_10,217487.455,935,estimates,1955
5_11,248954.644,935,estimates,1955
6_9,144111.475,935,estimates,1955
6_10,176589.228,935,estimates,1955
6_11,208056.417,935,estimates,1955
6_12,238775.002,935,estimates,1955
7_10,137927.838,935,estimates,1955
7_12,200113.612,935,estimates,1955
11_16,182011.052,935,estimates,1955
11_17,211596.745,935,estimates,1955
11_18,240763.35,935,estimates,1955
12_14,90964.087,935,estimates,1955
12_16,150543.863,935,estimates,1955
12_17,180129.556,935,estimates,1955
12_18,209296.161,935,estimates,1955
13_17,149410.971,935,estimates,1955
13_18,178577.576,935,estimates,1955
13_19,207166.084,935,estimates,1955
15_17,89165.469,935,estimates,1955
18_23,166841.351,935,estimates,1955
15_24,281773.397,935,estimates,1955
15_49,751414.925,935,estimates,1955
15_59,859706.525,935,estimates,1955
15_64,896790.379,935,estimates,1955
20_64,749869.797,935,estimates,1955
20_69,777299.582,935,estimates,1955
25_49,469641.528,935,estimates,1955
25_64,615016.982,935,estimates,1955
25_69,642446.767,935,estimates,1955
15plus,956298.206,935,estimates,1955
16plus,926479.397,935,estimates,1955
17plus,896718.43,935,estimates,1955
18plus,867132.737,935,estimates,1955
20plus,809377.624,935,estimates,1955
21plus,781308.515,935,estimates,1955
25plus,674524.809,935,estimates,1955
50plus,204883.281,935,estimates,1955
60plus,96591.681,935,estimates,1955
65plus,59507.827,935,estimates,1955
70plus,32078.042,935,estimates,1955
75plus,14781.815,935,estimates,1955
80plus,5492.65,935,estimates,1955
85plus,1519.548,935,estimates,1955
90plus,304.412,935,estimates,1955
total,1546143.227,935,estimates,1955
0_1,111581.59,935,estimates,1956
0_4,258423.737,935,estimates,1956
0_14,608817.068,935,estimates,1956
0_17,697613.221,935,estimates,1956
0_19,755822.18,935,estimates,1956
0_24,892180.664,935,estimates,1956
3_4,94702.685,935,estimates,1956
3_5,137795.639,935,estimates,1956
3_6,178384.741,935,estimates,1956
4_5,88936.722,935,estimates,1956
4_6,129525.824,935,estimates,1956
5_14,350393.331,935,estimates,1956
5_10,226473.945,935,estimates,1956
5_11,258710.401,935,estimates,1956
6_9,149983.09,935,estimates,1956
6_10,183380.991,935,estimates,1956
6_11,215617.447,935,estimates,1956
6_12,246836.887,935,estimates,1956
7_10,142791.889,935,estimates,1956
7_12,206247.785,935,estimates,1956
11_16,183220.202,935,estimates,1956
11_17,212715.539,935,estimates,1956
11_18,242029.517,935,estimates,1956
12_14,91682.93,935,estimates,1956
12_16,150983.746,935,estimates,1956
12_17,180479.083,935,estimates,1956
12_18,209793.061,935,estimates,1956
13_17,149259.643,935,estimates,1956
13_18,178573.621,935,estimates,1956
13_19,207468.602,935,estimates,1956
15_17,88796.153,935,estimates,1956
18_23,168408.846,935,estimates,1956
15_24,283363.596,935,estimates,1956
15_49,758751.996,935,estimates,1956
15_59,868293.031,935,estimates,1956
15_64,905597.666,935,estimates,1956
20_64,758592.554,935,estimates,1956
20_69,786082.957,935,estimates,1956
25_49,475388.4,935,estimates,1956
25_64,622234.07,935,estimates,1956
25_69,649724.473,935,estimates,1956
15plus,965955.585,935,estimates,1956
16plus,936217.168,935,estimates,1956
17plus,906654.769,935,estimates,1956
18plus,877159.432,935,estimates,1956
20plus,818950.473,935,estimates,1956
21plus,790629.596,935,estimates,1956
25plus,682591.989,935,estimates,1956
50plus,207203.589,935,estimates,1956
60plus,97662.554,935,estimates,1956
65plus,60357.919,935,estimates,1956
70plus,32867.516,935,estimates,1956
75plus,15335.038,935,estimates,1956
80plus,5860.036,935,estimates,1956
85plus,1697.487,935,estimates,1956
90plus,350.77,935,estimates,1956
total,1574772.653,935,estimates,1956
0_1,106884.435,935,estimates,1957
0_4,260794.649,935,estimates,1957
0_14,625184.302,935,estimates,1957
0_17,714044.853,935,estimates,1957
0_19,772531.667,935,estimates,1957
0_24,910818.182,935,estimates,1957
3_4,99573.052,935,estimates,1957
3_5,145096.058,935,estimates,1957
3_6,187998.355,935,estimates,1957
4_5,93837.487,935,estimates,1957
4_6,136739.784,935,estimates,1957
5_14,364389.653,935,estimates,1957
5_10,237615.381,935,estimates,1957
5_11,270871.487,935,estimates,1957
6_9,157570.122,935,estimates,1957
6_10,192092.375,935,estimates,1957
6_11,225348.481,935,estimates,1957
6_12,257461.484,935,estimates,1957
7_10,149190.078,935,estimates,1957
7_12,214559.187,935,estimates,1957
11_16,186221.455,935,estimates,1957
11_17,215634.823,935,estimates,1957
11_18,244972.024,935,estimates,1957
12_14,93518.166,935,estimates,1957
12_16,152965.349,935,estimates,1957
12_17,182378.717,935,estimates,1957
12_18,211715.918,935,estimates,1957
13_17,150265.714,935,estimates,1957
13_18,179602.915,935,estimates,1957
13_19,208752.528,935,estimates,1957
15_17,88860.551,935,estimates,1957
18_23,170167.436,935,estimates,1957
15_24,285633.88,935,estimates,1957
15_49,768997.537,935,estimates,1957
15_59,880357.618,935,estimates,1957
15_64,918172.338,935,estimates,1957
20_64,770824.973,935,estimates,1957
20_69,798407.287,935,estimates,1957
25_49,483363.657,935,estimates,1957
25_64,632538.458,935,estimates,1957
25_69,660120.772,935,estimates,1957
15plus,979264.493,935,estimates,1957
16plus,949411.254,935,estimates,1957
17plus,919817.31,935,estimates,1957
18plus,890403.942,935,estimates,1957
20plus,831917.128,935,estimates,1957
21plus,803187.31,935,estimates,1957
25plus,693630.613,935,estimates,1957
50plus,210266.956,935,estimates,1957
60plus,98906.875,935,estimates,1957
65plus,61092.155,935,estimates,1957
70plus,33509.841,935,estimates,1957
75plus,15678.226,935,estimates,1957
80plus,6093.376,935,estimates,1957
85plus,1825.2,935,estimates,1957
90plus,392.901,935,estimates,1957
total,1604448.795,935,estimates,1957
0_1,105090.568,935,estimates,1958
0_4,260250.961,935,estimates,1958
0_14,640986.358,935,estimates,1958
0_17,730453.242,935,estimates,1958
0_19,788984.698,935,estimates,1958
0_24,929215.52,935,estimates,1958
3_4,103537.498,935,estimates,1958
3_5,151386.658,935,estimates,1958
3_6,196663.178,935,estimates,1958
4_5,98310.634,935,estimates,1958
4_6,143587.154,935,estimates,1958
5_14,380735.397,935,estimates,1958
5_10,250166.352,935,estimates,1958
5_11,284534.607,935,estimates,1958
6_9,166382.509,935,estimates,1958
6_10,202317.192,935,estimates,1958
6_11,236685.447,935,estimates,1958
6_12,269850.082,935,estimates,1958
7_10,157040.672,935,estimates,1958
7_12,224573.562,935,estimates,1958
11_16,190542.102,935,estimates,1958
11_17,220035.929,935,estimates,1958
11_18,249344.341,935,estimates,1958
12_14,96200.79,935,estimates,1958
12_16,156173.847,935,estimates,1958
12_17,185667.674,935,estimates,1958
12_18,214976.086,935,estimates,1958
13_17,152503.039,935,estimates,1958
13_18,181811.451,935,estimates,1958
13_19,211034.495,935,estimates,1958
15_17,89466.884,935,estimates,1958
18_23,171730.892,935,estimates,1958
15_24,288229.162,935,estimates,1958
15_49,780659.64,935,estimates,1958
15_59,894169.862,935,estimates,1958
15_64,932687.953,935,estimates,1958
20_64,784689.613,935,estimates,1958
20_69,812403.469,935,estimates,1958
25_49,492430.478,935,estimates,1958
25_64,644458.791,935,estimates,1958
25_69,672172.647,935,estimates,1958
15plus,994302.076,935,estimates,1958
16plus,964080.711,935,estimates,1958
17plus,934329.019,935,estimates,1958
18plus,904835.192,935,estimates,1958
20plus,846303.736,935,estimates,1958
21plus,817274.697,935,estimates,1958
25plus,706072.914,935,estimates,1958
50plus,213642.436,935,estimates,1958
60plus,100132.214,935,estimates,1958
65plus,61614.123,935,estimates,1958
70plus,33900.267,935,estimates,1958
75plus,15760.831,935,estimates,1958
80plus,6142.981,935,estimates,1958
85plus,1871.213,935,estimates,1958
90plus,418.61,935,estimates,1958
total,1635288.434,935,estimates,1958
0_1,104262.418,935,estimates,1959
0_4,260139.27,935,estimates,1959
0_14,657813.706,935,estimates,1959
0_17,748469.551,935,estimates,1959
0_19,807048.184,935,estimates,1959
0_24,948826.401,935,estimates,1959
3_4,103523.402,935,estimates,1959
3_5,153161.723,935,estimates,1959
3_6,200522.64,935,estimates,1959
4_5,101423.492,935,estimates,1959
4_6,148784.409,935,estimates,1959
5_14,397674.436,935,estimates,1959
5_10,262717.077,935,estimates,1959
5_11,298457.748,935,estimates,1959
6_9,175260.038,935,estimates,1959
6_10,213078.756,935,estimates,1959
6_11,248819.427,935,estimates,1959
6_12,283021.39,935,estimates,1959
7_10,165717.839,935,estimates,1959
7_12,235660.473,935,estimates,1959
11_16,195972.184,935,estimates,1959
11_17,225613.204,935,estimates,1959
11_18,254997.719,935,estimates,1959
12_14,99216.688,935,estimates,1959
12_16,160231.513,935,estimates,1959
12_17,189872.533,935,estimates,1959
12_18,219257.048,935,estimates,1959
13_17,155670.57,935,estimates,1959
13_18,185055.085,935,estimates,1959
13_19,214249.203,935,estimates,1959
15_17,90655.845,935,estimates,1959
18_23,172961.769,935,estimates,1959
15_24,291012.695,935,estimates,1959
15_49,792526.548,935,estimates,1959
15_59,908311.25,935,estimates,1959
15_64,947630.758,935,estimates,1959
20_64,798396.28,935,estimates,1959
20_69,826318.972,935,estimates,1959
25_49,501513.853,935,estimates,1959
25_64,656618.063,935,estimates,1959
25_69,684540.755,935,estimates,1959
15plus,1009483.923,935,estimates,1959
16plus,978582.748,935,estimates,1959
17plus,948469.098,935,estimates,1959
18plus,918828.078,935,estimates,1959
20plus,860249.445,935,estimates,1959
21plus,831150.138,935,estimates,1959
25plus,718471.228,935,estimates,1959
50plus,216957.375,935,estimates,1959
60plus,101172.673,935,estimates,1959
65plus,61853.165,935,estimates,1959
70plus,33930.473,935,estimates,1959
75plus,15552.346,935,estimates,1959
80plus,5961.35,935,estimates,1959
85plus,1796.46,935,estimates,1959
90plus,403.46,935,estimates,1959
total,1667297.629,935,estimates,1959
0_1,105186.099,935,estimates,1960
0_4,262761.448,935,estimates,1960
0_14,676066.031,935,estimates,1960
0_17,768654.62,935,estimates,1960
0_19,827404.128,935,estimates,1960
0_24,970210.134,935,estimates,1960
3_4,104455.909,935,estimates,1960
3_5,154886.223,935,estimates,1960
3_6,203640.739,935,estimates,1960
4_5,102197.407,935,estimates,1960
4_6,150951.923,935,estimates,1960
5_14,413304.583,935,estimates,1960
5_10,273243.853,935,estimates,1960
5_11,310866.704,935,estimates,1960
6_9,182713.752,935,estimates,1960
6_10,222813.539,935,estimates,1960
6_11,260436.39,935,estimates,1960
6_12,295946.254,935,estimates,1960
7_10,174059.023,935,estimates,1960
7_12,247191.738,935,estimates,1960
11_16,202671.876,935,estimates,1960
11_17,232649.319,935,estimates,1960
11_18,262151.616,935,estimates,1960
12_14,102437.879,935,estimates,1960
12_16,165049.025,935,estimates,1960
12_17,195026.468,935,estimates,1960
12_18,224528.765,935,estimates,1960
13_17,159516.604,935,estimates,1960
13_18,189018.901,935,estimates,1960
13_19,218266.112,935,estimates,1960
15_17,92588.589,935,estimates,1960
18_23,173804.513,935,estimates,1960
15_24,294144.103,935,estimates,1960
15_49,804306.953,935,estimates,1960
15_59,922405.645,935,estimates,1960
15_64,962588.133,935,estimates,1960
20_64,811250.036,935,estimates,1960
20_69,839498.196,935,estimates,1960
25_49,510162.85,935,estimates,1960
25_64,668444.03,935,estimates,1960
25_69,696692.19,935,estimates,1960
15plus,1024396.721,935,estimates,1960
16plus,992560.301,935,estimates,1960
17plus,961785.575,935,estimates,1960
18plus,931808.132,935,estimates,1960
20plus,873058.624,935,estimates,1960
21plus,844006.88,935,estimates,1960
25plus,730252.618,935,estimates,1960
50plus,220089.768,935,estimates,1960
60plus,101991.076,935,estimates,1960
65plus,61808.588,935,estimates,1960
70plus,33560.428,935,estimates,1960
75plus,15042.086,935,estimates,1960
80plus,5507.085,935,estimates,1960
85plus,1556.06,935,estimates,1960
90plus,319.772,935,estimates,1960
total,1700462.752,935,estimates,1960
0_1,106225.525,935,estimates,1961
0_4,262854.597,935,estimates,1961
0_14,693001.828,935,estimates,1961
0_17,788192.376,935,estimates,1961
0_19,847397.403,935,estimates,1961
0_24,991061.85,935,estimates,1961
3_4,104190.686,935,estimates,1961
3_5,155183.304,935,estimates,1961
3_6,205038.891,935,estimates,1961
4_5,102840.405,935,estimates,1961
4_6,152695.992,935,estimates,1961
5_14,430147.231,935,estimates,1961
5_10,283296.568,935,estimates,1961
5_11,323305.22,935,estimates,1961
6_9,189911.755,935,estimates,1961
6_10,232303.95,935,estimates,1961
6_11,272312.602,935,estimates,1961
6_12,309842.569,935,estimates,1961
7_10,182448.363,935,estimates,1961
7_12,259986.982,935,estimates,1961
11_16,211394.567,935,estimates,1961
11_17,242041.211,935,estimates,1961
11_18,271881.417,935,estimates,1961
12_14,106842.011,935,estimates,1961
12_16,171385.915,935,estimates,1961
12_17,202032.559,935,estimates,1961
12_18,231872.765,935,estimates,1961
13_17,164502.592,935,estimates,1961
13_18,194342.798,935,estimates,1961
13_19,223707.619,935,estimates,1961
15_17,95190.548,935,estimates,1961
18_23,174679.851,935,estimates,1961
15_24,298060.022,935,estimates,1961
15_49,817138.153,935,estimates,1961
15_59,937354.562,935,estimates,1961
15_64,978356.674,935,estimates,1961
20_64,823961.099,935,estimates,1961
20_69,852682.449,935,estimates,1961
25_49,519078.131,935,estimates,1961
25_64,680296.652,935,estimates,1961
25_69,709018.002,935,estimates,1961
15plus,1041845.237,935,estimates,1961
16plus,1009023.623,935,estimates,1961
17plus,977301.333,935,estimates,1961
18plus,946654.689,935,estimates,1961
20plus,887449.662,935,estimates,1961
21plus,858334.672,935,estimates,1961
25plus,743785.215,935,estimates,1961
50plus,224707.084,935,estimates,1961
60plus,104490.675,935,estimates,1961
65plus,63488.563,935,estimates,1961
70plus,34767.213,935,estimates,1961
75plus,15940.332,935,estimates,1961
80plus,5952.595,935,estimates,1961
85plus,1741.517,935,estimates,1961
90plus,370.176,935,estimates,1961
total,1734847.065,935,estimates,1961
0_1,113614.933,935,estimates,1962
0_4,268742.434,935,estimates,1962
0_14,712997.865,935,estimates,1962
0_17,810910.63,935,estimates,1962
0_19,871007.844,935,estimates,1962
0_24,1014897.33,935,estimates,1962
3_4,103235.804,935,estimates,1962
3_5,154119.676,935,estimates,1962
3_6,204211.978,935,estimates,1962
4_5,102333.343,935,estimates,1962
4_6,152425.645,935,estimates,1962
5_14,444255.431,935,estimates,1962
5_10,289623.764,935,estimates,1962
5_11,331848.758,935,estimates,1962
6_9,194095.348,935,estimates,1962
6_10,238739.892,935,estimates,1962
6_11,280964.886,935,estimates,1962
6_12,320785.46,935,estimates,1962
7_10,188647.59,935,estimates,1962
7_12,270693.158,935,estimates,1962
11_16,221003.112,935,estimates,1962
11_17,252544.432,935,estimates,1962
11_18,282999.641,935,estimates,1962
12_14,112406.673,935,estimates,1962
12_16,178778.118,935,estimates,1962
12_17,210319.438,935,estimates,1962
12_18,240774.647,935,estimates,1962
13_17,170498.864,935,estimates,1962
13_18,200954.073,935,estimates,1962
13_19,230596.078,935,estimates,1962
15_17,97912.765,935,estimates,1962
18_23,175556.696,935,estimates,1962
15_24,301899.465,935,estimates,1962
15_49,828900.533,935,estimates,1962
15_59,951096.484,935,estimates,1962
15_64,992891.648,935,estimates,1962
20_64,834881.669,935,estimates,1962
20_69,864079.799,935,estimates,1962
25_49,527001.068,935,estimates,1962
25_64,690992.183,935,estimates,1962
25_69,720190.313,935,estimates,1962
15plus,1057677.764,935,estimates,1962
16plus,1023952.621,935,estimates,1962
17plus,991306.319,935,estimates,1962
18plus,959764.999,935,estimates,1962
20plus,899667.785,935,estimates,1962
21plus,870500.394,935,estimates,1962
25plus,755778.299,935,estimates,1962
50plus,228777.231,935,estimates,1962
60plus,106581.28,935,estimates,1962
65plus,64786.116,935,estimates,1962
70plus,35587.986,935,estimates,1962
75plus,16625.445,935,estimates,1962
80plus,6259.057,935,estimates,1962
85plus,1882.555,935,estimates,1962
90plus,416.71,935,estimates,1962
total,1770675.629,935,estimates,1962
0_1,119867.715,935,estimates,1963
0_4,278801.835,935,estimates,1963
0_14,734386.728,935,estimates,1963
0_17,835405.739,935,estimates,1963
0_19,896994.431,935,estimates,1963
0_24,1041051.027,935,estimates,1963
3_4,102764.187,935,estimates,1963
3_5,153289.782,935,estimates,1963
3_6,203178.018,935,estimates,1963
4_5,101630.323,935,estimates,1963
4_6,151518.559,935,estimates,1963
5_14,455584.893,935,estimates,1963
5_10,292281.135,935,estimates,1963
5_11,336810.04,935,estimates,1963
6_9,195214.917,935,estimates,1963
6_10,241755.54,935,estimates,1963
6_11,286284.445,935,estimates,1963
6_12,328310.118,935,estimates,1963
7_10,191867.304,935,estimates,1963
7_12,278421.882,935,estimates,1963
11_16,231871.214,935,estimates,1963
11_17,264322.769,935,estimates,1963
11_18,295664.815,935,estimates,1963
12_14,118774.853,935,estimates,1963
12_16,187342.309,935,estimates,1963
12_17,219793.864,935,estimates,1963
12_18,251135.91,935,estimates,1963
13_17,177768.191,935,estimates,1963
13_18,209110.237,935,estimates,1963
13_19,239356.883,935,estimates,1963
15_17,101019.011,935,estimates,1963
18_23,177213.079,935,estimates,1963
15_24,306664.299,935,estimates,1963
15_49,841318.364,935,estimates,1963
15_59,965548.772,935,estimates,1963
15_64,1008165.067,935,estimates,1963
