agebroad,population,continent,variant,year
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1950
0_1,11722.078,904,estimates,1950
0_4,27074.374,904,estimates,1950
0_14,67994.195,904,estimates,1950
0_17,78282.43,904,estimates,1950
0_19,84775.885,904,estimates,1950
0_24,99925.501,904,estimates,1950
3_4,9976.151,904,estimates,1950
3_5,14642.826,904,estimates,1950
3_6,19133.681,904,estimates,1950
4_5,9537.105,904,estimates,1950
4_6,14027.96,904,estimates,1950
5_14,40919.821,904,estimates,1950
5_10,25799.719,904,estimates,1950
5_11,29721.287,904,estimates,1950
6_9,17133.893,904,estimates,1950
6_10,21133.044,904,estimates,1950
6_11,25054.612,904,estimates,1950
6_12,28892.423,904,estimates,1950
7_10,16642.189,904,estimates,1950
7_12,24401.568,904,estimates,1950
11_16,22068.418,904,estimates,1950
11_17,25408.337,904,estimates,1950
11_18,28682.261,904,estimates,1950
12_14,11198.534,904,estimates,1950
12_16,18146.85,904,estimates,1950
12_17,21486.769,904,estimates,1950
12_18,24760.693,904,estimates,1950
13_17,17648.958,904,estimates,1950
13_18,20922.882,904,estimates,1950
13_19,24142.413,904,estimates,1950
15_17,10288.235,904,estimates,1950
18_23,18781.026,904,estimates,1950
15_24,31931.306,904,estimates,1950
15_49,80899.956,904,estimates,1950
15_59,91359.767,904,estimates,1950
15_64,94914.531,904,estimates,1950
20_64,78132.841,904,estimates,1950
20_69,80689.075,904,estimates,1950
25_49,48968.65,904,estimates,1950
25_64,62983.225,904,estimates,1950
25_69,65539.459,904,estimates,1950
15plus,100923.498,904,estimates,1950
16plus,97400.211,904,estimates,1950
17plus,93975.182,904,estimates,1950
18plus,90635.263,904,estimates,1950
20plus,84141.808,904,estimates,1950
21plus,80977.289,904,estimates,1950
25plus,68992.192,904,estimates,1950
50plus,20023.542,904,estimates,1950
60plus,9563.731,904,estimates,1950
65plus,6008.967,904,estimates,1950
70plus,3452.733,904,estimates,1950
75plus,1740.123,904,estimates,1950
80plus,753.736,904,estimates,1950
85plus,328.213,904,estimates,1950
90plus,128.633,904,estimates,1950
total,168917.693,904,estimates,1950
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1951
0_1,12286.662,904,estimates,1951
0_4,28280.466,904,estimates,1951
0_14,70280.484,904,estimates,1951
0_17,80806.815,904,estimates,1951
0_19,87386.713,904,estimates,1951
0_24,102805.453,904,estimates,1951
3_4,10381.818,904,estimates,1951
3_5,15219.816,904,estimates,1951
3_6,19862.461,904,estimates,1951
4_5,9900.466,904,estimates,1951
4_6,14543.111,904,estimates,1951
5_14,42000.018,904,estimates,1951
5_10,26560.973,904,estimates,1951
5_11,30548.612,904,estimates,1951
6_9,17638.786,904,estimates,1951
6_10,21722.975,904,estimates,1951
6_11,25710.614,904,estimates,1951
6_12,29618.748,904,estimates,1951
7_10,17080.33,904,estimates,1951
7_12,24976.103,904,estimates,1951
11_16,22556.533,904,estimates,1951
11_17,25965.376,904,estimates,1951
11_18,29288.514,904,estimates,1951
12_14,11451.406,904,estimates,1951
12_16,18568.894,904,estimates,1951
12_17,21977.737,904,estimates,1951
12_18,25300.875,904,estimates,1951
13_17,18069.603,904,estimates,1951
13_18,21392.741,904,estimates,1951
13_19,24649.501,904,estimates,1951
15_17,10526.331,904,estimates,1951
18_23,19054.31,904,estimates,1951
15_24,32524.969,904,estimates,1951
15_49,82645.654,904,estimates,1951
15_59,93401.227,904,estimates,1951
15_64,97038.809,904,estimates,1951
20_64,79932.58,904,estimates,1951
20_69,82560.712,904,estimates,1951
25_49,50120.685,904,estimates,1951
25_64,64513.84,904,estimates,1951
25_69,67141.972,904,estimates,1951
15plus,103216.642,904,estimates,1951
16plus,99606.961,904,estimates,1951
17plus,96099.154,904,estimates,1951
18plus,92690.311,904,estimates,1951
20plus,86110.413,904,estimates,1951
21plus,82908.261,904,estimates,1951
25plus,70691.673,904,estimates,1951
50plus,20570.988,904,estimates,1951
60plus,9815.415,904,estimates,1951
65plus,6177.833,904,estimates,1951
70plus,3549.701,904,estimates,1951
75plus,1794.169,904,estimates,1951
80plus,770.679,904,estimates,1951
85plus,319.34,904,estimates,1951
90plus,122.343,904,estimates,1951
total,173497.126,904,estimates,1951
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1952
0_1,12876.053,904,estimates,1952
0_4,29525.178,904,estimates,1952
0_14,72664.39,904,estimates,1952
0_17,83454.139,904,estimates,1952
0_19,90151.569,904,estimates,1952
0_24,105791.421,904,estimates,1952
3_4,10799.33,904,estimates,1952
3_5,15817.532,904,estimates,1952
3_6,20622.048,904,estimates,1952
4_5,10279.785,904,estimates,1952
4_6,15084.301,904,estimates,1952
5_14,43139.212,904,estimates,1952
5_10,27390.536,904,estimates,1952
5_11,31462.947,904,estimates,1952
6_9,18187.551,904,estimates,1952
6_10,22372.334,904,estimates,1952
6_11,26444.745,904,estimates,1952
6_12,30420.022,904,estimates,1952
7_10,17567.818,904,estimates,1952
7_12,25615.506,904,estimates,1952
11_16,23046.855,904,estimates,1952
11_17,26538.425,904,estimates,1952
11_18,29930.296,904,estimates,1952
12_14,11676.265,904,estimates,1952
12_16,18974.444,904,estimates,1952
12_17,22466.014,904,estimates,1952
12_18,25857.885,904,estimates,1952
13_17,18490.737,904,estimates,1952
13_18,21882.608,904,estimates,1952
13_19,25188.167,904,estimates,1952
15_17,10789.749,904,estimates,1952
18_23,19325.408,904,estimates,1952
15_24,33127.031,904,estimates,1952
15_49,84442.838,904,estimates,1952
15_59,95504.814,904,estimates,1952
15_64,99223.817,904,estimates,1952
20_64,81736.638,904,estimates,1952
20_69,84445.534,904,estimates,1952
25_49,51315.807,904,estimates,1952
25_64,66096.786,904,estimates,1952
25_69,68805.682,904,estimates,1952
15plus,105569.546,904,estimates,1952
16plus,101865.183,904,estimates,1952
17plus,98271.367,904,estimates,1952
18plus,94779.797,904,estimates,1952
20plus,88082.367,904,estimates,1952
21plus,84843.545,904,estimates,1952
25plus,72442.515,904,estimates,1952
50plus,21126.708,904,estimates,1952
60plus,10064.732,904,estimates,1952
65plus,6345.729,904,estimates,1952
70plus,3636.833,904,estimates,1952
75plus,1838.365,904,estimates,1952
80plus,783.102,904,estimates,1952
85plus,305.158,904,estimates,1952
90plus,116.317,904,estimates,1952
total,178233.936,904,estimates,1952
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1953
0_1,13401.665,904,estimates,1953
0_4,30713.901,904,estimates,1953
0_14,75078.362,904,estimates,1953
0_17,86139.255,904,estimates,1953
0_19,92991.696,904,estimates,1953
0_24,108839.837,904,estimates,1953
3_4,11223.31,904,estimates,1953
3_5,16429.006,904,estimates,1953
3_6,21404.755,904,estimates,1953
4_5,10671.147,904,estimates,1953
4_6,15646.896,904,estimates,1953
5_14,44364.461,904,estimates,1953
5_10,28283.529,904,estimates,1953
5_11,32457.325,904,estimates,1953
6_9,18779.781,904,estimates,1953
6_10,23077.833,904,estimates,1953
6_11,27251.629,904,estimates,1953
6_12,31313.625,904,estimates,1953
7_10,18102.084,904,estimates,1953
7_12,26337.876,904,estimates,1953
11_16,23562.757,904,estimates,1953
11_17,27141.825,904,estimates,1953
11_18,30618.264,904,estimates,1953
12_14,11907.136,904,estimates,1953
12_16,19388.961,904,estimates,1953
12_17,22968.029,904,estimates,1953
12_18,26444.468,904,estimates,1953
13_17,18906.033,904,estimates,1953
13_18,22382.472,904,estimates,1953
13_19,25758.474,904,estimates,1953
15_17,11060.893,904,estimates,1953
18_23,19641.646,904,estimates,1953
15_24,33761.475,904,estimates,1953
15_49,86323.551,904,estimates,1953
15_59,97704.781,904,estimates,1953
15_64,101514.158,904,estimates,1953
20_64,83600.824,904,estimates,1953
20_69,86397.863,904,estimates,1953
25_49,52562.076,904,estimates,1953
25_64,67752.683,904,estimates,1953
25_69,70549.722,904,estimates,1953
15plus,108029.074,904,estimates,1953
16plus,104236.605,904,estimates,1953
17plus,100547.249,904,estimates,1953
18plus,96968.181,904,estimates,1953
20plus,90115.74,904,estimates,1953
21plus,86826.676,904,estimates,1953
25plus,74267.599,904,estimates,1953
50plus,21705.523,904,estimates,1953
60plus,10324.293,904,estimates,1953
65plus,6514.916,904,estimates,1953
70plus,3717.877,904,estimates,1953
75plus,1871.95,904,estimates,1953
80plus,787.241,904,estimates,1953
85plus,285.97,904,estimates,1953
90plus,107.335,904,estimates,1953
total,183107.436,904,estimates,1953
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1954
0_1,13858.99,904,estimates,1954
0_4,31796.955,904,estimates,1954
0_14,77487.147,904,estimates,1954
0_17,88814.211,904,estimates,1954
0_19,95844.149,904,estimates,1954
0_24,111935.625,904,estimates,1954
3_4,11626.41,904,estimates,1954
3_5,17023.013,904,estimates,1954
3_6,22176.135,904,estimates,1954
4_5,11066.14,904,estimates,1954
4_6,16219.262,904,estimates,1954
5_14,45690.192,904,estimates,1954
5_10,29226.987,904,estimates,1954
5_11,33514.802,904,estimates,1954
6_9,19407.527,904,estimates,1954
6_10,23830.384,904,estimates,1954
6_11,28118.199,904,estimates,1954
6_12,32283.765,904,estimates,1954
7_10,18677.262,904,estimates,1954
7_12,27130.643,904,estimates,1954
11_16,24113.701,904,estimates,1954
11_17,27790.269,904,estimates,1954
11_18,31356.761,904,estimates,1954
12_14,12175.39,904,estimates,1954
12_16,19825.886,904,estimates,1954
12_17,23502.454,904,estimates,1954
12_18,27068.946,904,estimates,1954
13_17,19336.888,904,estimates,1954
13_18,22903.38,904,estimates,1954
13_19,26366.826,904,estimates,1954
15_17,11327.064,904,estimates,1954
18_23,20025.621,904,estimates,1954
15_24,34448.478,904,estimates,1954
15_49,88299.207,904,estimates,1954
15_59,100012.681,904,estimates,1954
15_64,103933.293,904,estimates,1954
20_64,85576.291,904,estimates,1954
20_69,88465.413,904,estimates,1954
25_49,53850.729,904,estimates,1954
25_64,69484.815,904,estimates,1954
25_69,72373.937,904,estimates,1954
15plus,110618.126,904,estimates,1954
16plus,106747.803,904,estimates,1954
17plus,102967.63,904,estimates,1954
18plus,99291.062,904,estimates,1954
20plus,92261.124,904,estimates,1954
21plus,88898.889,904,estimates,1954
25plus,76169.648,904,estimates,1954
50plus,22318.919,904,estimates,1954
60plus,10605.445,904,estimates,1954
65plus,6684.833,904,estimates,1954
70plus,3795.711,904,estimates,1954
75plus,1893.877,904,estimates,1954
80plus,779.567,904,estimates,1954
85plus,261.574,904,estimates,1954
90plus,91.866,904,estimates,1954
total,188105.273,904,estimates,1954
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1955
0_1,14236.45,904,estimates,1955
0_4,32807.963,904,estimates,1955
0_14,79896.899,904,estimates,1955
0_17,91477.129,904,estimates,1955
0_19,98698.255,904,estimates,1955
0_24,115093.91,904,estimates,1955
3_4,12045.582,904,estimates,1955
3_5,17629.525,904,estimates,1955
3_6,22959.855,904,estimates,1955
4_5,11450.128,904,estimates,1955
4_6,16780.458,904,estimates,1955
5_14,47088.936,904,estimates,1955
5_10,30190.335,904,estimates,1955
5_11,34601.191,904,estimates,1955
6_9,20050.795,904,estimates,1955
6_10,24606.392,904,estimates,1955
6_11,29017.248,904,estimates,1955
6_12,33297.044,904,estimates,1955
7_10,19276.062,904,estimates,1955
7_12,27966.714,904,estimates,1955
11_16,24709.17,904,estimates,1955
11_17,28478.831,904,estimates,1955
11_18,32144.344,904,estimates,1955
12_14,12487.745,904,estimates,1955
12_16,20298.314,904,estimates,1955
12_17,24067.975,904,estimates,1955
12_18,27733.488,904,estimates,1955
13_17,19788.179,904,estimates,1955
13_18,23453.692,904,estimates,1955
13_19,27009.305,904,estimates,1955
15_17,11580.23,904,estimates,1955
18_23,20478.737,904,estimates,1955
15_24,35197.011,904,estimates,1955
15_49,90358.771,904,estimates,1955
15_59,102415.554,904,estimates,1955
15_64,106472.374,904,estimates,1955
20_64,87671.018,904,estimates,1955
20_69,90654.503,904,estimates,1955
25_49,55161.76,904,estimates,1955
25_64,71275.363,904,estimates,1955
25_69,74258.848,904,estimates,1955
15plus,113326.783,904,estimates,1955
16plus,109377.794,904,estimates,1955
17plus,105516.214,904,estimates,1955
18plus,101746.553,904,estimates,1955
20plus,94525.427,904,estimates,1955
21plus,91073.326,904,estimates,1955
25plus,78129.772,904,estimates,1955
50plus,22968.012,904,estimates,1955
60plus,10911.229,904,estimates,1955
65plus,6854.409,904,estimates,1955
70plus,3870.924,904,estimates,1955
75plus,1903.333,904,estimates,1955
80plus,757.721,904,estimates,1955
85plus,229.301,904,estimates,1955
90plus,68.078,904,estimates,1955
total,193223.682,904,estimates,1955
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1956
0_1,14639.466,904,estimates,1956
0_4,34054.231,904,estimates,1956
0_14,82720.867,904,estimates,1956
0_17,94502.124,904,estimates,1956
0_19,101882.197,904,estimates,1956
0_24,118562.825,904,estimates,1956
3_4,12596.473,904,estimates,1956
3_5,18430.182,904,estimates,1956
3_6,23988.391,904,estimates,1956
4_5,11968.063,904,estimates,1956
4_6,17526.272,904,estimates,1956
5_14,48666.636,904,estimates,1956
5_10,31352.655,904,estimates,1956
5_11,35888.429,904,estimates,1956
6_9,20820.585,904,estimates,1956
6_10,25518.946,904,estimates,1956
6_11,30054.72,904,estimates,1956
6_12,34443.258,904,estimates,1956
7_10,19960.737,904,estimates,1956
7_12,28885.049,904,estimates,1956
11_16,25260.494,904,estimates,1956
11_17,29095.238,904,estimates,1956
11_18,32837.385,904,estimates,1956
12_14,12778.207,904,estimates,1956
12_16,20724.72,904,estimates,1956
12_17,24559.464,904,estimates,1956
12_18,28301.611,904,estimates,1956
13_17,20170.926,904,estimates,1956
13_18,23913.073,904,estimates,1956
13_19,27550.999,904,estimates,1956
15_17,11781.257,904,estimates,1956
18_23,20892.704,904,estimates,1956
15_24,35841.958,904,estimates,1956
15_49,92132.402,904,estimates,1956
15_59,104475.591,904,estimates,1956
15_64,108658.033,904,estimates,1956
20_64,89496.703,904,estimates,1956
20_69,92553.651,904,estimates,1956
25_49,56290.444,904,estimates,1956
25_64,72816.075,904,estimates,1956
25_69,75873.023,904,estimates,1956
15plus,115746.863,904,estimates,1956
16plus,111723.552,904,estimates,1956
17plus,107800.35,904,estimates,1956
18plus,103965.606,904,estimates,1956
20plus,96585.533,904,estimates,1956
21plus,93057.181,904,estimates,1956
25plus,79904.905,904,estimates,1956
50plus,23614.461,904,estimates,1956
60plus,11271.272,904,estimates,1956
65plus,7088.83,904,estimates,1956
70plus,4031.882,904,estimates,1956
75plus,2000.224,904,estimates,1956
80plus,813.917,904,estimates,1956
85plus,252.01,904,estimates,1956
90plus,69.202,904,estimates,1956
total,198467.73,904,estimates,1956
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1957
0_1,14726.506,904,estimates,1957
0_4,34966.122,904,estimates,1957
0_14,85448.896,904,estimates,1957
0_17,97471.828,904,estimates,1957
0_19,105005.505,904,estimates,1957
0_24,122046.777,904,estimates,1957
3_4,13147.77,904,estimates,1957
3_5,19246.454,904,estimates,1957
3_6,25056.463,904,estimates,1957
4_5,12507.079,904,estimates,1957
4_6,18317.088,904,estimates,1957
5_14,50482.774,904,estimates,1957
5_10,32663.775,904,estimates,1957
5_11,37349.641,904,estimates,1957
6_9,21702.359,904,estimates,1957
6_10,26565.091,904,estimates,1957
6_11,31250.957,904,estimates,1957
6_12,35773.712,904,estimates,1957
7_10,20755.082,904,estimates,1957
7_12,29963.703,904,estimates,1957
11_16,25938.657,904,estimates,1957
11_17,29841.931,904,estimates,1957
11_18,33655.495,904,estimates,1957
12_14,13133.133,904,estimates,1957
12_16,21252.791,904,estimates,1957
12_17,25156.065,904,estimates,1957
12_18,28969.629,904,estimates,1957
13_17,20633.31,904,estimates,1957
13_18,24446.874,904,estimates,1957
13_19,28166.987,904,estimates,1957
15_17,12022.932,904,estimates,1957
18_23,21360.684,904,estimates,1957
15_24,36597.881,904,estimates,1957
15_49,94091.808,904,estimates,1957
15_59,106741.696,904,estimates,1957
15_64,111076.127,904,estimates,1957
20_64,91519.518,904,estimates,1957
20_69,94653.233,904,estimates,1957
25_49,57493.927,904,estimates,1957
25_64,74478.246,904,estimates,1957
25_69,77611.961,904,estimates,1957
15plus,118401.935,904,estimates,1957
16plus,114286.514,904,estimates,1957
17plus,110282.277,904,estimates,1957
18plus,106379.003,904,estimates,1957
20plus,98845.326,904,estimates,1957
21plus,95229.681,904,estimates,1957
25plus,81804.054,904,estimates,1957
50plus,24310.127,904,estimates,1957
60plus,11660.239,904,estimates,1957
65plus,7325.808,904,estimates,1957
70plus,4192.093,904,estimates,1957
75plus,2088.006,904,estimates,1957
80plus,861.797,904,estimates,1957
85plus,272.062,904,estimates,1957
90plus,70.544,904,estimates,1957
total,203850.831,904,estimates,1957
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1958
0_1,14955.569,904,estimates,1958
0_4,35697.621,904,estimates,1958
0_14,88168.784,904,estimates,1958
0_17,100478.881,904,estimates,1958
0_19,108159.989,904,estimates,1958
0_24,125609.181,904,estimates,1958
3_4,13650.064,904,estimates,1958
3_5,20009.356,904,estimates,1958
3_6,26076.733,904,estimates,1958
4_5,13024.643,904,estimates,1958
4_6,19092.02,904,estimates,1958
5_14,52471.163,904,estimates,1958
5_10,34069.922,904,estimates,1958
5_11,38921.201,904,estimates,1958
6_9,22661.32,904,estimates,1958
6_10,27710.63,904,estimates,1958
6_11,32561.909,904,estimates,1958
6_12,37238.566,904,estimates,1958
7_10,21643.253,904,estimates,1958
7_12,31171.189,904,estimates,1958
11_16,26723.347,904,estimates,1958
11_17,30711.338,904,estimates,1958
11_18,34597.418,904,estimates,1958
12_14,13549.962,904,estimates,1958
12_16,21872.068,904,estimates,1958
12_17,25860.059,904,estimates,1958
12_18,29746.139,904,estimates,1958
13_17,21183.402,904,estimates,1958
13_18,25069.482,904,estimates,1958
13_19,28864.51,904,estimates,1958
15_17,12310.097,904,estimates,1958
18_23,21847.869,904,estimates,1958
15_24,37440.397,904,estimates,1958
15_49,96183.62,904,estimates,1958
15_59,109156.684,904,estimates,1958
15_64,113658.868,904,estimates,1958
20_64,93667.663,904,estimates,1958
20_69,96886.368,904,estimates,1958
25_49,58743.223,904,estimates,1958
25_64,76218.471,904,estimates,1958
25_69,79437.176,904,estimates,1958
15plus,121224.585,904,estimates,1958
16plus,117001.964,904,estimates,1958
17plus,112902.479,904,estimates,1958
18plus,108914.488,904,estimates,1958
20plus,101233.38,904,estimates,1958
21plus,97532.752,904,estimates,1958
25plus,83784.188,904,estimates,1958
50plus,25040.965,904,estimates,1958
60plus,12067.901,904,estimates,1958
65plus,7565.717,904,estimates,1958
70plus,4347.012,904,estimates,1958
75plus,2165.223,904,estimates,1958
80plus,897.73,904,estimates,1958
85plus,285.7,904,estimates,1958
90plus,71.379,904,estimates,1958
total,209393.369,904,estimates,1958
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1959
0_1,15223.773,904,estimates,1959
0_4,36432.089,904,estimates,1959
0_14,90964.527,904,estimates,1959
0_17,103603.68,904,estimates,1959
0_19,111444.293,904,estimates,1959
0_24,129308.943,904,estimates,1959
3_4,13924.826,904,estimates,1959
3_5,20516.061,904,estimates,1959
3_6,26826.232,904,estimates,1959
4_5,13468.645,904,estimates,1959
4_6,19778.816,904,estimates,1959
5_14,54532.438,904,estimates,1959
5_10,35485.593,904,estimates,1959
5_11,40521.909,904,estimates,1959
6_9,23630.904,904,estimates,1959
6_10,28894.358,904,estimates,1959
6_11,33930.674,904,estimates,1959
6_12,38770.562,904,estimates,1959
7_10,22584.187,904,estimates,1959
7_12,32460.391,904,estimates,1959
11_16,27602.461,904,estimates,1959
11_17,31685.998,904,estimates,1959
11_18,35657.735,904,estimates,1959
12_14,14010.529,904,estimates,1959
12_16,22566.145,904,estimates,1959
12_17,26649.682,904,estimates,1959
12_18,30621.419,904,estimates,1959
13_17,21809.794,904,estimates,1959
13_18,25781.531,904,estimates,1959
13_19,29650.407,904,estimates,1959
15_17,12639.153,904,estimates,1959
18_23,22341.188,904,estimates,1959
15_24,38344.416,904,estimates,1959
15_49,98360.566,904,estimates,1959
15_59,111673.351,904,estimates,1959
15_64,116344.081,904,estimates,1959
20_64,95864.315,904,estimates,1959
20_69,99183.888,904,estimates,1959
25_49,60016.15,904,estimates,1959
25_64,77999.665,904,estimates,1959
25_69,81319.238,904,estimates,1959
15plus,124155.217,904,estimates,1959
16plus,119807.355,904,estimates,1959
17plus,115599.601,904,estimates,1959
18plus,111516.064,904,estimates,1959
20plus,103675.451,904,estimates,1959
21plus,99898.958,904,estimates,1959
25plus,85810.801,904,estimates,1959
50plus,25794.651,904,estimates,1959
60plus,12481.866,904,estimates,1959
65plus,7811.136,904,estimates,1959
70plus,4491.563,904,estimates,1959
75plus,2231.148,904,estimates,1959
80plus,919.149,904,estimates,1959
85plus,289.68,904,estimates,1959
90plus,69.05,904,estimates,1959
total,215119.744,904,estimates,1959
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1960
0_1,15571.636,904,estimates,1960
0_4,37317.53,904,estimates,1960
0_14,93867.83,904,estimates,1960
0_17,106885.887,904,estimates,1960
0_19,114906.712,904,estimates,1960
0_24,133176.335,904,estimates,1960
3_4,14267.474,904,estimates,1960
3_5,21035.553,904,estimates,1960
3_6,27550.797,904,estimates,1960
4_5,13782.932,904,estimates,1960
4_6,20298.176,904,estimates,1960
5_14,56550.3,904,estimates,1960
5_10,36794.539,904,estimates,1960
5_11,42043.813,904,estimates,1960
6_9,24527.664,904,estimates,1960
6_10,30026.46,904,estimates,1960
6_11,35275.734,904,estimates,1960
6_12,40297.808,904,estimates,1960
7_10,23511.216,904,estimates,1960
7_12,33782.564,904,estimates,1960
11_16,28582.1,904,estimates,1960
11_17,32773.818,904,estimates,1960
11_18,36840.262,904,estimates,1960
12_14,14506.487,904,estimates,1960
12_16,23332.826,904,estimates,1960
12_17,27524.544,904,estimates,1960
12_18,31590.988,904,estimates,1960
13_17,22502.47,904,estimates,1960
13_18,26568.914,904,estimates,1960
13_19,30523.295,904,estimates,1960
15_17,13018.057,904,estimates,1960
18_23,22844.223,904,estimates,1960
15_24,39308.505,904,estimates,1960
15_49,100615.272,904,estimates,1960
15_59,114285.971,904,estimates,1960
15_64,119117.668,904,estimates,1960
20_64,98078.786,904,estimates,1960
20_69,101519.365,904,estimates,1960
25_49,61306.767,904,estimates,1960
25_64,79809.163,904,estimates,1960
25_69,83249.742,904,estimates,1960
15plus,127182.711,904,estimates,1960
16plus,122690.545,904,estimates,1960
17plus,118356.372,904,estimates,1960
18plus,114164.654,904,estimates,1960
20plus,106143.829,904,estimates,1960
21plus,102293.232,904,estimates,1960
25plus,87874.206,904,estimates,1960
50plus,26567.439,904,estimates,1960
60plus,12896.74,904,estimates,1960
65plus,8065.043,904,estimates,1960
70plus,4624.464,904,estimates,1960
75plus,2285.868,904,estimates,1960
80plus,925.061,904,estimates,1960
85plus,281.196,904,estimates,1960
90plus,61.049,904,estimates,1960
total,221050.541,904,estimates,1960
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1961
0_1,15945.83,904,estimates,1961
0_4,38178.834,904,estimates,1961
0_14,96871.581,904,estimates,1961
0_17,110291.54,904,estimates,1961
0_19,118505.359,904,estimates,1961
0_24,137178.085,904,estimates,1961
3_4,14606.543,904,estimates,1961
3_5,21569.663,904,estimates,1961
3_6,28298.965,904,estimates,1961
4_5,14155.589,904,estimates,1961
4_6,20884.891,904,estimates,1961
5_14,58692.747,904,estimates,1961
5_10,38170.463,904,estimates,1961
5_11,43653.558,904,estimates,1961
6_9,25470.08,904,estimates,1961
6_10,31207.343,904,estimates,1961
6_11,36690.438,904,estimates,1961
6_12,41921.474,904,estimates,1961
7_10,24478.041,904,estimates,1961
7_12,35192.172,904,estimates,1961
11_16,29629.843,904,estimates,1961
11_17,33942.243,904,estimates,1961
11_18,38111.774,904,estimates,1961
12_14,15039.189,904,estimates,1961
12_16,24146.748,904,estimates,1961
12_17,28459.148,904,estimates,1961
12_18,32628.679,904,estimates,1961
13_17,23228.112,904,estimates,1961
13_18,27397.643,904,estimates,1961
13_19,31441.931,904,estimates,1961
15_17,13419.959,904,estimates,1961
18_23,23351.375,904,estimates,1961
15_24,40306.504,904,estimates,1961
15_49,102945.692,904,estimates,1961
15_59,116969.635,904,estimates,1961
15_64,121935.369,904,estimates,1961
20_64,100301.591,904,estimates,1961
20_69,103864.567,904,estimates,1961
25_49,62639.188,904,estimates,1961
25_64,81628.865,904,estimates,1961
25_69,85191.841,904,estimates,1961
15plus,130322.227,904,estimates,1961
16plus,125685.771,904,estimates,1961
17plus,121214.668,904,estimates,1961
18plus,116902.268,904,estimates,1961
20plus,108688.449,904,estimates,1961
21plus,104755.876,904,estimates,1961
25plus,90015.723,904,estimates,1961
50plus,27376.535,904,estimates,1961
60plus,13352.592,904,estimates,1961
65plus,8386.858,904,estimates,1961
70plus,4823.882,904,estimates,1961
75plus,2415.335,904,estimates,1961
80plus,996.46,904,estimates,1961
85plus,314.706,904,estimates,1961
90plus,70.345,904,estimates,1961
total,227193.808,904,estimates,1961
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1962
0_1,16553.84,904,estimates,1962
0_4,39229.867,904,estimates,1962
0_14,100022.151,904,estimates,1962
0_17,113866.133,904,estimates,1962
0_19,122299.472,904,estimates,1962
0_24,141363.621,904,estimates,1962
3_4,14905.787,904,estimates,1962
3_5,22034.369,904,estimates,1962
3_6,28942.082,904,estimates,1962
4_5,14474.535,904,estimates,1962
4_6,21382.248,904,estimates,1962
5_14,60792.284,904,estimates,1962
5_10,39417.079,904,estimates,1962
5_11,45138.67,904,estimates,1962
6_9,26303.065,904,estimates,1962
6_10,32288.497,904,estimates,1962
6_11,38010.088,904,estimates,1962
6_12,43474.625,904,estimates,1962
7_10,25380.784,904,estimates,1962
7_12,36566.912,904,estimates,1962
11_16,30771.523,904,estimates,1962
11_17,35219.187,904,estimates,1962
11_18,39507.475,904,estimates,1962
12_14,15653.614,904,estimates,1962
12_16,25049.932,904,estimates,1962
12_17,29497.596,904,estimates,1962
12_18,33785.884,904,estimates,1962
13_17,24033.059,904,estimates,1962
13_18,28321.347,904,estimates,1962
13_19,32466.398,904,estimates,1962
15_17,13843.982,904,estimates,1962
18_23,23880.084,904,estimates,1962
15_24,41341.47,904,estimates,1962
15_49,105319.116,904,estimates,1962
15_59,119713.452,904,estimates,1962
15_64,124807.058,904,estimates,1962
20_64,102529.737,904,estimates,1962
20_69,106230.404,904,estimates,1962
25_49,63977.646,904,estimates,1962
25_64,83465.588,904,estimates,1962
25_69,87166.255,904,estimates,1962
15plus,133515.543,904,estimates,1962
16plus,128732.568,904,estimates,1962
17plus,124119.225,904,estimates,1962
18plus,119671.561,904,estimates,1962
20plus,111238.222,904,estimates,1962
21plus,107218.319,904,estimates,1962
25plus,92174.073,904,estimates,1962
50plus,28196.427,904,estimates,1962
60plus,13802.091,904,estimates,1962
65plus,8708.485,904,estimates,1962
70plus,5007.818,904,estimates,1962
75plus,2532.195,904,estimates,1962
80plus,1055.083,904,estimates,1962
85plus,341.596,904,estimates,1962
90plus,79.077,904,estimates,1962
total,233537.694,904,estimates,1962
"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN,904,estimates,1963
0_1,17113.123,904,estimates,1963
0_4,40399.333,904,estimates,1963
0_14,103215.264,904,estimates,1963
0_17,117518.643,904,estimates,1963
0_19,126205.371,904,estimates,1963
