variant,region,year,gender,potentialsupport2569_70
estimates,931,1950,male,21.368
estimates,931,1951,male,21.183
estimates,931,1952,male,21.098
estimates,931,1953,male,21.093
estimates,931,1954,male,21.156
estimates,931,1955,male,21.279
estimates,931,1956,male,20.831
estimates,931,1957,male,20.482
estimates,931,1958,male,20.225
estimates,931,1959,male,20.058
estimates,931,1960,male,19.972
estimates,931,1961,male,19.541
estimates,931,1962,male,19.234
estimates,931,1963,male,19.02
estimates,931,1964,male,18.87
estimates,931,1965,male,18.765
estimates,931,1966,male,18.317
estimates,931,1967,male,17.964
estimates,931,1968,male,17.706
estimates,931,1969,male,17.547
estimates,931,1970,male,17.48
estimates,931,1971,male,17.172
estimates,931,1972,male,16.98
estimates,931,1973,male,16.879
estimates,931,1974,male,16.845
estimates,931,1975,male,16.865
estimates,931,1976,male,16.641
estimates,931,1977,male,16.509
estimates,931,1978,male,16.459
estimates,931,1979,male,16.475
estimates,931,1980,male,16.546
estimates,931,1981,male,16.37
estimates,931,1982,male,16.273
estimates,931,1983,male,16.259
estimates,931,1984,male,16.335
estimates,931,1985,male,16.497
estimates,931,1986,male,16.395
estimates,931,1987,male,16.393
estimates,931,1988,male,16.465
estimates,931,1989,male,16.577
estimates,931,1990,male,16.711
estimates,931,1991,male,16.518
estimates,931,1992,male,16.379
estimates,931,1993,male,16.28
estimates,931,1994,male,16.208
estimates,931,1995,male,16.154
estimates,931,1996,male,15.765
estimates,931,1997,male,15.416
estimates,931,1998,male,15.117
estimates,931,1999,male,14.88
estimates,931,2000,male,14.704
estimates,931,2001,male,14.414
estimates,931,2002,male,14.189
estimates,931,2003,male,14.007
estimates,931,2004,male,13.844
estimates,931,2005,male,13.686
estimates,931,2006,male,13.457
estimates,931,2007,male,13.25
estimates,931,2008,male,13.064
estimates,931,2009,male,12.9
estimates,931,2010,male,12.754
estimates,931,2011,male,12.524
estimates,931,2012,male,12.32
estimates,931,2013,male,12.127
estimates,931,2014,male,11.927
estimates,931,2015,male,11.712
medium_variant,931,2015,male,11.712
medium_variant,931,2016,male,11.422
medium_variant,931,2017,male,11.14
medium_variant,931,2018,male,10.861
medium_variant,931,2019,male,10.578
medium_variant,931,2020,male,10.29
medium_variant,931,2021,male,9.962
medium_variant,931,2022,male,9.647
medium_variant,931,2023,male,9.344
medium_variant,931,2024,male,9.053
medium_variant,931,2025,male,8.771
medium_variant,931,2026,male,8.478
medium_variant,931,2027,male,8.206
medium_variant,931,2028,male,7.945
medium_variant,931,2029,male,7.69
medium_variant,931,2030,male,7.437
medium_variant,931,2031,male,7.179
medium_variant,931,2032,male,6.933
medium_variant,931,2033,male,6.701
medium_variant,931,2034,male,6.485
medium_variant,931,2035,male,6.283
medium_variant,931,2036,male,6.089
medium_variant,931,2037,male,5.911
medium_variant,931,2038,male,5.746
medium_variant,931,2039,male,5.591
medium_variant,931,2040,male,5.444
medium_variant,931,2041,male,5.301
medium_variant,931,2042,male,5.169
medium_variant,931,2043,male,5.042
medium_variant,931,2044,male,4.914
medium_variant,931,2045,male,4.782
medium_variant,931,2046,male,4.646
medium_variant,931,2047,male,4.512
medium_variant,931,2048,male,4.382
medium_variant,931,2049,male,4.253
medium_variant,931,2050,male,4.127
medium_variant,931,2051,male,4.004
medium_variant,931,2052,male,3.886
medium_variant,931,2053,male,3.774
medium_variant,931,2054,male,3.667
medium_variant,931,2055,male,3.564
medium_variant,931,2056,male,3.468
medium_variant,931,2057,male,3.379
medium_variant,931,2058,male,3.295
medium_variant,931,2059,male,3.214
medium_variant,931,2060,male,3.136
medium_variant,931,2061,male,3.065
medium_variant,931,2062,male,2.999
medium_variant,931,2063,male,2.936
medium_variant,931,2064,male,2.875
medium_variant,931,2065,male,2.815
medium_variant,931,2066,male,2.763
medium_variant,931,2067,male,2.713
medium_variant,931,2068,male,2.666
medium_variant,931,2069,male,2.62
medium_variant,931,2070,male,2.576
medium_variant,931,2071,male,2.538
medium_variant,931,2072,male,2.504
medium_variant,931,2073,male,2.472
medium_variant,931,2074,male,2.441
medium_variant,931,2075,male,2.409
medium_variant,931,2076,male,2.383
medium_variant,931,2077,male,2.358
medium_variant,931,2078,male,2.335
medium_variant,931,2079,male,2.311
medium_variant,931,2080,male,2.285
medium_variant,931,2081,male,2.263
medium_variant,931,2082,male,2.242
medium_variant,931,2083,male,2.221
medium_variant,931,2084,male,2.199
medium_variant,931,2085,male,2.175
medium_variant,931,2086,male,2.157
medium_variant,931,2087,male,2.139
medium_variant,931,2088,male,2.122
medium_variant,931,2089,male,2.104
medium_variant,931,2090,male,2.084
medium_variant,931,2091,male,2.069
medium_variant,931,2092,male,2.055
medium_variant,931,2093,male,2.041
medium_variant,931,2094,male,2.027
medium_variant,931,2095,male,2.01
medium_variant,931,2096,male,1.998
medium_variant,931,2097,male,1.988
medium_variant,931,2098,male,1.976
medium_variant,931,2099,male,1.964
medium_variant,931,2100,male,1.949
estimates,931,1950,female,17.059
estimates,931,1951,female,16.957
estimates,931,1952,female,16.902
estimates,931,1953,female,16.878
estimates,931,1954,female,16.866
estimates,931,1955,female,16.857
estimates,931,1956,female,16.526
estimates,931,1957,female,16.234
