variant,region,year,gender,potentialsupport2569_70
estimates,901,1950,male,11.583
estimates,901,1951,male,11.37
estimates,901,1952,male,11.247
estimates,901,1953,male,11.193
estimates,901,1954,male,11.19
estimates,901,1955,male,11.221
estimates,901,1956,male,11.043
estimates,901,1957,male,10.912
estimates,901,1958,male,10.835
estimates,901,1959,male,10.821
estimates,901,1960,male,10.867
estimates,901,1961,male,10.731
estimates,901,1962,male,10.66
estimates,901,1963,male,10.637
estimates,901,1964,male,10.637
estimates,901,1965,male,10.647
estimates,901,1966,male,10.461
estimates,901,1967,male,10.314
estimates,901,1968,male,10.201
estimates,901,1969,male,10.119
estimates,901,1970,male,10.062
estimates,901,1971,male,9.818
estimates,901,1972,male,9.634
estimates,901,1973,male,9.504
estimates,901,1974,male,9.418
estimates,901,1975,male,9.367
estimates,901,1976,male,9.13
estimates,901,1977,male,8.948
estimates,901,1978,male,8.816
estimates,901,1979,male,8.725
estimates,901,1980,male,8.667
estimates,901,1981,male,8.518
estimates,901,1982,male,8.406
estimates,901,1983,male,8.346
estimates,901,1984,male,8.359
estimates,901,1985,male,8.452
estimates,901,1986,male,8.459
estimates,901,1987,male,8.535
estimates,901,1988,male,8.643
estimates,901,1989,male,8.732
estimates,901,1990,male,8.773
estimates,901,1991,male,8.642
estimates,901,1992,male,8.497
estimates,901,1993,male,8.347
estimates,901,1994,male,8.201
estimates,901,1995,male,8.065
estimates,901,1996,male,7.829
estimates,901,1997,male,7.617
estimates,901,1998,male,7.436
estimates,901,1999,male,7.293
estimates,901,2000,male,7.186
estimates,901,2001,male,7.018
estimates,901,2002,male,6.887
estimates,901,2003,male,6.779
estimates,901,2004,male,6.682
estimates,901,2005,male,6.591
estimates,901,2006,male,6.43
estimates,901,2007,male,6.282
estimates,901,2008,male,6.151
estimates,901,2009,male,6.043
estimates,901,2010,male,5.958
estimates,901,2011,male,5.848
estimates,901,2012,male,5.759
estimates,901,2013,male,5.676
estimates,901,2014,male,5.582
estimates,901,2015,male,5.469
medium_variant,901,2015,male,5.469
medium_variant,901,2016,male,5.316
medium_variant,901,2017,male,5.159
medium_variant,901,2018,male,5.003
medium_variant,901,2019,male,4.854
medium_variant,901,2020,male,4.714
medium_variant,901,2021,male,4.561
medium_variant,901,2022,male,4.421
medium_variant,901,2023,male,4.29
medium_variant,901,2024,male,4.167
medium_variant,901,2025,male,4.05
medium_variant,901,2026,male,3.927
medium_variant,901,2027,male,3.814
medium_variant,901,2028,male,3.709
medium_variant,901,2029,male,3.612
medium_variant,901,2030,male,3.521
medium_variant,901,2031,male,3.43
medium_variant,901,2032,male,3.348
medium_variant,901,2033,male,3.274
medium_variant,901,2034,male,3.208
medium_variant,901,2035,male,3.149
medium_variant,901,2036,male,3.092
medium_variant,901,2037,male,3.042
