variant,region,year,gender,potentialsupport2569_70
estimates,923,1950,male,15.674
estimates,923,1951,male,15.495
estimates,923,1952,male,15.464
estimates,923,1953,male,15.532
estimates,923,1954,male,15.651
estimates,923,1955,male,15.799
estimates,923,1956,male,15.63
estimates,923,1957,male,15.493
estimates,923,1958,male,15.413
estimates,923,1959,male,15.433
estimates,923,1960,male,15.572
estimates,923,1961,male,15.408
estimates,923,1962,male,15.358
estimates,923,1963,male,15.365
estimates,923,1964,male,15.357
estimates,923,1965,male,15.296
estimates,923,1966,male,14.982
estimates,923,1967,male,14.67
estimates,923,1968,male,14.375
estimates,923,1969,male,14.123
estimates,923,1970,male,13.925
estimates,923,1971,male,13.502
estimates,923,1972,male,13.184
estimates,923,1973,male,12.942
estimates,923,1974,male,12.748
estimates,923,1975,male,12.584
estimates,923,1976,male,12.195
estimates,923,1977,male,11.902
estimates,923,1978,male,11.689
estimates,923,1979,male,11.541
estimates,923,1980,male,11.45
estimates,923,1981,male,11.215
estimates,923,1982,male,11.038
estimates,923,1983,male,10.968
estimates,923,1984,male,11.069
estimates,923,1985,male,11.369
estimates,923,1986,male,11.529
estimates,923,1987,male,11.855
estimates,923,1988,male,12.269
estimates,923,1989,male,12.655
estimates,923,1990,male,12.939
estimates,923,1991,male,12.788
estimates,923,1992,male,12.607
estimates,923,1993,male,12.385
estimates,923,1994,male,12.107
estimates,923,1995,male,11.781
estimates,923,1996,male,11.108
estimates,923,1997,male,10.492
estimates,923,1998,male,9.996
estimates,923,1999,male,9.667
estimates,923,2000,male,9.507
estimates,923,2001,male,9.215
estimates,923,2002,male,9.066
estimates,923,2003,male,9
estimates,923,2004,male,8.957
estimates,923,2005,male,8.916
estimates,923,2006,male,8.627
estimates,923,2007,male,8.357
estimates,923,2008,male,8.154
estimates,923,2009,male,8.073
estimates,923,2010,male,8.127
estimates,923,2011,male,8.118
estimates,923,2012,male,8.212
estimates,923,2013,male,8.355
estimates,923,2014,male,8.479
estimates,923,2015,male,8.55
medium_variant,923,2015,male,8.55
medium_variant,923,2016,male,8.426
medium_variant,923,2017,male,8.279
medium_variant,923,2018,male,8.107
medium_variant,923,2019,male,7.911
medium_variant,923,2020,male,7.695
medium_variant,923,2021,male,7.327
medium_variant,923,2022,male,6.974
medium_variant,923,2023,male,6.651
medium_variant,923,2024,male,6.37
medium_variant,923,2025,male,6.134
medium_variant,923,2026,male,5.849
medium_variant,923,2027,male,5.612
medium_variant,923,2028,male,5.419
medium_variant,923,2029,male,5.265
medium_variant,923,2030,male,5.148
medium_variant,923,2031,male,4.999
medium_variant,923,2032,male,4.886
medium_variant,923,2033,male,4.807
medium_variant,923,2034,male,4.762
medium_variant,923,2035,male,4.747
medium_variant,923,2036,male,4.7
medium_variant,923,2037,male,4.681
medium_variant,923,2038,male,4.678
medium_variant,923,2039,male,4.677
medium_variant,923,2040,male,4.669
medium_variant,923,2041,male,4.592
medium_variant,923,2042,male,4.514
medium_variant,923,2043,male,4.439
medium_variant,923,2044,male,4.368
medium_variant,923,2045,male,4.303
medium_variant,923,2046,male,4.184
medium_variant,923,2047,male,4.076
medium_variant,923,2048,male,3.976
medium_variant,923,2049,male,3.879
medium_variant,923,2050,male,3.785
medium_variant,923,2051,male,3.655
medium_variant,923,2052,male,3.536
medium_variant,923,2053,male,3.427
medium_variant,923,2054,male,3.327
medium_variant,923,2055,male,3.236
medium_variant,923,2056,male,3.129
medium_variant,923,2057,male,3.036
medium_variant,923,2058,male,2.959
medium_variant,923,2059,male,2.903
medium_variant,923,2060,male,2.868
medium_variant,923,2061,male,2.837
medium_variant,923,2062,male,2.826
medium_variant,923,2063,male,2.832
medium_variant,923,2064,male,2.852
medium_variant,923,2065,male,2.884
medium_variant,923,2066,male,2.912
medium_variant,923,2067,male,2.954
medium_variant,923,2068,male,3.006
medium_variant,923,2069,male,3.062
medium_variant,923,2070,male,3.119
