variant,region,year,gender,potentialsupport2569_70
estimates,925,1950,male,11.206
estimates,925,1951,male,11.118
estimates,925,1952,male,11.086
estimates,925,1953,male,11.1
estimates,925,1954,male,11.15
estimates,925,1955,male,11.23
estimates,925,1956,male,11.092
estimates,925,1957,male,10.999
estimates,925,1958,male,10.949
estimates,925,1959,male,10.945
estimates,925,1960,male,10.984
estimates,925,1961,male,10.87
estimates,925,1962,male,10.808
estimates,925,1963,male,10.777
estimates,925,1964,male,10.753
estimates,925,1965,male,10.72
estimates,925,1966,male,10.476
estimates,925,1967,male,10.249
estimates,925,1968,male,10.035
estimates,925,1969,male,9.83
estimates,925,1970,male,9.633
estimates,925,1971,male,9.373
estimates,925,1972,male,9.165
estimates,925,1973,male,8.996
estimates,925,1974,male,8.851
estimates,925,1975,male,8.722
estimates,925,1976,male,8.47
estimates,925,1977,male,8.26
estimates,925,1978,male,8.088
estimates,925,1979,male,7.955
estimates,925,1980,male,7.859
estimates,925,1981,male,7.694
estimates,925,1982,male,7.566
estimates,925,1983,male,7.484
estimates,925,1984,male,7.469
estimates,925,1985,male,7.525
estimates,925,1986,male,7.514
estimates,925,1987,male,7.572
estimates,925,1988,male,7.655
estimates,925,1989,male,7.708
estimates,925,1990,male,7.699
estimates,925,1991,male,7.55
estimates,925,1992,male,7.374
estimates,925,1993,male,7.186
estimates,925,1994,male,7.008
estimates,925,1995,male,6.846
estimates,925,1996,male,6.649
estimates,925,1997,male,6.476
estimates,925,1998,male,6.32
estimates,925,1999,male,6.18
estimates,925,2000,male,6.052
estimates,925,2001,male,5.914
estimates,925,2002,male,5.796
estimates,925,2003,male,5.695
estimates,925,2004,male,5.608
estimates,925,2005,male,5.533
estimates,925,2006,male,5.42
estimates,925,2007,male,5.322
estimates,925,2008,male,5.237
estimates,925,2009,male,5.164
estimates,925,2010,male,5.101
estimates,925,2011,male,5.004
estimates,925,2012,male,4.92
estimates,925,2013,male,4.837
estimates,925,2014,male,4.747
estimates,925,2015,male,4.646
medium_variant,925,2015,male,4.646
medium_variant,925,2016,male,4.532
medium_variant,925,2017,male,4.415
medium_variant,925,2018,male,4.299
medium_variant,925,2019,male,4.19
medium_variant,925,2020,male,4.088
medium_variant,925,2021,male,3.979
medium_variant,925,2022,male,3.88
medium_variant,925,2023,male,3.785
medium_variant,925,2024,male,3.691
medium_variant,925,2025,male,3.594
medium_variant,925,2026,male,3.491
medium_variant,925,2027,male,3.391
medium_variant,925,2028,male,3.292
medium_variant,925,2029,male,3.194
medium_variant,925,2030,male,3.097
medium_variant,925,2031,male,2.999
medium_variant,925,2032,male,2.905
medium_variant,925,2033,male,2.814
medium_variant,925,2034,male,2.726
medium_variant,925,2035,male,2.639
medium_variant,925,2036,male,2.556
medium_variant,925,2037,male,2.478
medium_variant,925,2038,male,2.402
medium_variant,925,2039,male,2.328
medium_variant,925,2040,male,2.255
medium_variant,925,2041,male,2.188
medium_variant,925,2042,male,2.125
medium_variant,925,2043,male,2.066
medium_variant,925,2044,male,2.011
medium_variant,925,2045,male,1.961
medium_variant,925,2046,male,1.919
medium_variant,925,2047,male,1.882
medium_variant,925,2048,male,1.85
medium_variant,925,2049,male,1.823
medium_variant,925,2050,male,1.799
medium_variant,925,2051,male,1.783
medium_variant,925,2052,male,1.772
medium_variant,925,2053,male,1.765
medium_variant,925,2054,male,1.761
medium_variant,925,2055,male,1.757
medium_variant,925,2056,male,1.758
medium_variant,925,2057,male,1.762
medium_variant,925,2058,male,1.768
medium_variant,925,2059,male,1.774
medium_variant,925,2060,male,1.78
medium_variant,925,2061,male,1.789
medium_variant,925,2062,male,1.799
medium_variant,925,2063,male,1.809
medium_variant,925,2064,male,1.818
medium_variant,925,2065,male,1.824
medium_variant,925,2066,male,1.833
medium_variant,925,2067,male,1.842
medium_variant,925,2068,male,1.849
medium_variant,925,2069,male,1.854
medium_variant,925,2070,male,1.853
medium_variant,925,2071,male,1.853
medium_variant,925,2072,male,1.851
medium_variant,925,2073,male,1.847
medium_variant,925,2074,male,1.84
medium_variant,925,2075,male,1.827
medium_variant,925,2076,male,1.818
medium_variant,925,2077,male,1.808
medium_variant,925,2078,male,1.796
medium_variant,925,2079,male,1.782
medium_variant,925,2080,male,1.767
medium_variant,925,2081,male,1.759
medium_variant,925,2082,male,1.752
medium_variant,925,2083,male,1.745
medium_variant,925,2084,male,1.736
medium_variant,925,2085,male,1.725
medium_variant,925,2086,male,1.722
medium_variant,925,2087,male,1.719
medium_variant,925,2088,male,1.716
medium_variant,925,2089,male,1.711
medium_variant,925,2090,male,1.703
medium_variant,925,2091,male,1.704
medium_variant,925,2092,male,1.704
medium_variant,925,2093,male,1.704
medium_variant,925,2094,male,1.701
medium_variant,925,2095,male,1.695
medium_variant,925,2096,male,1.697
medium_variant,925,2097,male,1.699
medium_variant,925,2098,male,1.699
medium_variant,925,2099,male,1.696
medium_variant,925,2100,male,1.689
estimates,925,1950,female,9.251
estimates,925,1951,female,9.151
estimates,925,1952,female,9.077
estimates,925,1953,female,9.019
estimates,925,1954,female,8.972
estimates,925,1955,female,8.931
estimates,925,1956,female,8.765
estimates,925,1957,female,8.619
estimates,925,1958,female,8.489
estimates,925,1959,female,8.378
estimates,925,1960,female,8.283
estimates,925,1961,female,8.128
estimates,925,1962,female,8
estimates,925,1963,female,7.886
estimates,925,1964,female,7.771
estimates,925,1965,female,7.649
estimates,925,1966,female,7.456
estimates,925,1967,female,7.268
estimates,925,1968,female,7.083
estimates,925,1969,female,6.904
estimates,925,1970,female,6.73
estimates,925,1971,female,6.557
estimates,925,1972,female,6.408
estimates,925,1973,female,6.273
estimates,925,1974,female,6.146
estimates,925,1975,female,6.02
estimates,925,1976,female,5.869
estimates,925,1977,female,5.731
estimates,925,1978,female,5.603
estimates,925,1979,female,5.486
estimates,925,1980,female,5.38
estimates,925,1981,female,5.266
estimates,925,1982,female,5.165
estimates,925,1983,female,5.084
estimates,925,1984,female,5.032
estimates,925,1985,female,5.011
estimates,925,1986,female,4.987
estimates,925,1987,female,4.993
estimates,925,1988,female,5.007
estimates,925,1989,female,4.999
estimates,925,1990,female,4.953
estimates,925,1991,female,4.869
estimates,925,1992,female,4.761
estimates,925,1993,female,4.643
estimates,925,1994,female,4.529
estimates,925,1995,female,4.424
estimates,925,1996,female,4.331
estimates,925,1997,female,4.248
estimates,925,1998,female,4.172
estimates,925,1999,female,4.097
estimates,925,2000,female,4.021
estimates,925,2001,female,3.958
estimates,925,2002,female,3.9
estimates,925,2003,female,3.847
estimates,925,2004,female,3.798
estimates,925,2005,female,3.753
estimates,925,2006,female,3.703
estimates,925,2007,female,3.659
estimates,925,2008,female,3.618
estimates,925,2009,female,3.579
estimates,925,2010,female,3.541
estimates,925,2011,female,3.496
estimates,925,2012,female,3.453
estimates,925,2013,female,3.407
estimates,925,2014,female,3.353
estimates,925,2015,female,3.29
medium_variant,925,2015,female,3.29
medium_variant,925,2016,female,3.233
medium_variant,925,2017,female,3.171
medium_variant,925,2018,female,3.106
medium_variant,925,2019,female,3.041
medium_variant,925,2020,female,2.976
medium_variant,925,2021,female,2.916
medium_variant,925,2022,female,2.858
medium_variant,925,2023,female,2.8
medium_variant,925,2024,female,2.739
medium_variant,925,2025,female,2.673
medium_variant,925,2026,female,2.61
medium_variant,925,2027,female,2.546
medium_variant,925,2028,female,2.48
medium_variant,925,2029,female,2.413
medium_variant,925,2030,female,2.344
medium_variant,925,2031,female,2.28
medium_variant,925,2032,female,2.217
medium_variant,925,2033,female,2.154
medium_variant,925,2034,female,2.091
medium_variant,925,2035,female,2.027
medium_variant,925,2036,female,1.971
medium_variant,925,2037,female,1.916
medium_variant,925,2038,female,1.861
medium_variant,925,2039,female,1.807
medium_variant,925,2040,female,1.752
medium_variant,925,2041,female,1.706
medium_variant,925,2042,female,1.661
medium_variant,925,2043,female,1.619
medium_variant,925,2044,female,1.579
medium_variant,925,2045,female,1.54
medium_variant,925,2046,female,1.511
medium_variant,925,2047,female,1.485
medium_variant,925,2048,female,1.461
medium_variant,925,2049,female,1.439
medium_variant,925,2050,female,1.419
medium_variant,925,2051,female,1.408
medium_variant,925,2052,female,1.401
medium_variant,925,2053,female,1.395
medium_variant,925,2054,female,1.39
medium_variant,925,2055,female,1.385
medium_variant,925,2056,female,1.387
medium_variant,925,2057,female,1.391
medium_variant,925,2058,female,1.396
medium_variant,925,2059,female,1.4
medium_variant,925,2060,female,1.402
medium_variant,925,2061,female,1.412
medium_variant,925,2062,female,1.422
medium_variant,925,2063,female,1.431
medium_variant,925,2064,female,1.437
medium_variant,925,2065,female,1.441
medium_variant,925,2066,female,1.451
medium_variant,925,2067,female,1.461
medium_variant,925,2068,female,1.469
medium_variant,925,2069,female,1.474
medium_variant,925,2070,female,1.474
medium_variant,925,2071,female,1.479
medium_variant,925,2072,female,1.483
medium_variant,925,2073,female,1.484
medium_variant,925,2074,female,1.48
medium_variant,925,2075,female,1.472
medium_variant,925,2076,female,1.471
medium_variant,925,2077,female,1.469
medium_variant,925,2078,female,1.464
medium_variant,925,2079,female,1.456
medium_variant,925,2080,female,1.445
medium_variant,925,2081,female,1.443
medium_variant,925,2082,female,1.44
medium_variant,925,2083,female,1.437
medium_variant,925,2084,female,1.431
medium_variant,925,2085,female,1.422
medium_variant,925,2086,female,1.421
medium_variant,925,2087,female,1.42
medium_variant,925,2088,female,1.418
medium_variant,925,2089,female,1.413
medium_variant,925,2090,female,1.405
medium_variant,925,2091,female,1.406
medium_variant,925,2092,female,1.407
medium_variant,925,2093,female,1.406
medium_variant,925,2094,female,1.403
medium_variant,925,2095,female,1.395
medium_variant,925,2096,female,1.397
medium_variant,925,2097,female,1.398
medium_variant,925,2098,female,1.398
medium_variant,925,2099,female,1.394
medium_variant,925,2100,female,1.386
