variant,region,year,gender,potentialsupport2569_70
estimates,921,1950,male,18.898
estimates,921,1951,male,19.143
estimates,921,1952,male,19.642
estimates,921,1953,male,20.347
estimates,921,1954,male,21.176
estimates,921,1955,male,22.1
estimates,921,1956,male,21.789
estimates,921,1957,male,21.563
estimates,921,1958,male,21.504
estimates,921,1959,male,21.707
estimates,921,1960,male,22.211
estimates,921,1961,male,21.929
estimates,921,1962,male,21.892
estimates,921,1963,male,22.02
estimates,921,1964,male,22.22
estimates,921,1965,male,22.453
estimates,921,1966,male,21.857
estimates,921,1967,male,21.374
estimates,921,1968,male,21.031
estimates,921,1969,male,20.852
estimates,921,1970,male,20.838
estimates,921,1971,male,20.287
estimates,921,1972,male,19.913
estimates,921,1973,male,19.686
estimates,921,1974,male,19.58
estimates,921,1975,male,19.583
estimates,921,1976,male,19.147
estimates,921,1977,male,18.864
estimates,921,1978,male,18.723
estimates,921,1979,male,18.713
estimates,921,1980,male,18.821
estimates,921,1981,male,18.545
estimates,921,1982,male,18.408
estimates,921,1983,male,18.393
estimates,921,1984,male,18.49
estimates,921,1985,male,18.687
estimates,921,1986,male,18.475
estimates,921,1987,male,18.379
estimates,921,1988,male,18.382
estimates,921,1989,male,18.468
estimates,921,1990,male,18.624
estimates,921,1991,male,18.338
estimates,921,1992,male,18.15
estimates,921,1993,male,18.044
estimates,921,1994,male,18.004
estimates,921,1995,male,18.018
estimates,921,1996,male,17.658
estimates,921,1997,male,17.386
estimates,921,1998,male,17.199
estimates,921,1999,male,17.094
estimates,921,2000,male,17.062
estimates,921,2001,male,16.763
estimates,921,2002,male,16.553
estimates,921,2003,male,16.411
estimates,921,2004,male,16.324
estimates,921,2005,male,16.28
estimates,921,2006,male,16.021
estimates,921,2007,male,15.833
estimates,921,2008,male,15.713
estimates,921,2009,male,15.66
estimates,921,2010,male,15.668
estimates,921,2011,male,15.483
estimates,921,2012,male,15.361
estimates,921,2013,male,15.286
estimates,921,2014,male,15.249
estimates,921,2015,male,15.236
medium_variant,921,2015,male,15.236
medium_variant,921,2016,male,15.047
medium_variant,921,2017,male,14.904
medium_variant,921,2018,male,14.777
medium_variant,921,2019,male,14.63
medium_variant,921,2020,male,14.445
medium_variant,921,2021,male,14.069
medium_variant,921,2022,male,13.71
medium_variant,921,2023,male,13.376
medium_variant,921,2024,male,13.076
medium_variant,921,2025,male,12.806
medium_variant,921,2026,male,12.433
medium_variant,921,2027,male,12.113
medium_variant,921,2028,male,11.833
medium_variant,921,2029,male,11.58
medium_variant,921,2030,male,11.345
medium_variant,921,2031,male,11.023
medium_variant,921,2032,male,10.741
medium_variant,921,2033,male,10.492
medium_variant,921,2034,male,10.271
medium_variant,921,2035,male,10.07
medium_variant,921,2036,male,9.803
medium_variant,921,2037,male,9.568
medium_variant,921,2038,male,9.359
medium_variant,921,2039,male,9.172
medium_variant,921,2040,male,9.001
medium_variant,921,2041,male,8.77
medium_variant,921,2042,male,8.567
medium_variant,921,2043,male,8.383
medium_variant,921,2044,male,8.213
medium_variant,921,2045,male,8.049
medium_variant,921,2046,male,7.828
medium_variant,921,2047,male,7.628
medium_variant,921,2048,male,7.442
medium_variant,921,2049,male,7.263
medium_variant,921,2050,male,7.085
medium_variant,921,2051,male,6.859
medium_variant,921,2052,male,6.651
medium_variant,921,2053,male,6.458
medium_variant,921,2054,male,6.279
medium_variant,921,2055,male,6.111
medium_variant,921,2056,male,5.915
medium_variant,921,2057,male,5.74
medium_variant,921,2058,male,5.582
medium_variant,921,2059,male,5.44
medium_variant,921,2060,male,5.31
medium_variant,921,2061,male,5.162
medium_variant,921,2062,male,5.032
medium_variant,921,2063,male,4.916
medium_variant,921,2064,male,4.811
medium_variant,921,2065,male,4.714
medium_variant,921,2066,male,4.6
medium_variant,921,2067,male,4.5
medium_variant,921,2068,male,4.41
medium_variant,921,2069,male,4.329
medium_variant,921,2070,male,4.253
medium_variant,921,2071,male,4.16
medium_variant,921,2072,male,4.078
medium_variant,921,2073,male,4.005
medium_variant,921,2074,male,3.937
medium_variant,921,2075,male,3.874
medium_variant,921,2076,male,3.795
medium_variant,921,2077,male,3.725
medium_variant,921,2078,male,3.663
medium_variant,921,2079,male,3.608
