variant,country,year,oldagedependencyratio1564
estimates,348,1950,11.608
estimates,348,1951,11.812
estimates,348,1952,11.998
estimates,348,1953,12.17
estimates,348,1954,12.322
estimates,348,1955,12.443
estimates,348,1956,12.712
estimates,348,1957,12.938
estimates,348,1958,13.15
estimates,348,1959,13.39
estimates,348,1960,13.685
estimates,348,1961,14.037
estimates,348,1962,14.424
estimates,348,1963,14.827
estimates,348,1964,15.216
estimates,348,1965,15.573
estimates,348,1966,15.953
estimates,348,1967,16.282
estimates,348,1968,16.574
estimates,348,1969,16.849
estimates,348,1970,17.125
estimates,348,1971,17.484
estimates,348,1972,17.801
estimates,348,1973,18.115
estimates,348,1974,18.485
estimates,348,1975,18.936
estimates,348,1976,19.511
estimates,348,1977,20.178
estimates,348,1978,20.797
estimates,348,1979,21.146
estimates,348,1980,21.106
estimates,348,1981,20.816
estimates,348,1982,20.143
estimates,348,1983,19.321
estimates,348,1984,18.665
estimates,348,1985,18.338
estimates,348,1986,18.573
estimates,348,1987,19.054
estimates,348,1988,19.647
estimates,348,1989,20.148
estimates,348,1990,20.442
estimates,348,1991,20.796
estimates,348,1992,20.98
estimates,348,1993,21.05
estimates,348,1994,21.089
estimates,348,1995,21.145
estimates,348,1996,21.423
estimates,348,1997,21.703
estimates,348,1998,21.96
estimates,348,1999,22.154
estimates,348,2000,22.264
estimates,348,2001,22.457
estimates,348,2002,22.569
estimates,348,2003,22.638
estimates,348,2004,22.718
estimates,348,2005,22.834
estimates,348,2006,23.111
estimates,348,2007,23.437
estimates,348,2008,23.776
estimates,348,2009,24.087
estimates,348,2010,24.362
estimates,348,2011,24.748
estimates,348,2012,25.07
estimates,348,2013,25.397
estimates,348,2014,25.814
estimates,348,2015,26.349
medium_variant,348,2015,26.349
medium_variant,348,2016,27.085
medium_variant,348,2017,27.933
medium_variant,348,2018,28.821
medium_variant,348,2019,29.648
medium_variant,348,2020,30.356
medium_variant,348,2021,31.078
medium_variant,348,2022,31.699
medium_variant,348,2023,32.207
medium_variant,348,2024,32.579
medium_variant,348,2025,32.803
medium_variant,348,2026,32.965
medium_variant,348,2027,32.986
medium_variant,348,2028,32.927
medium_variant,348,2029,32.886
medium_variant,348,2030,32.928
medium_variant,348,2031,33.121
medium_variant,348,2032,33.399
medium_variant,348,2033,33.751
medium_variant,348,2034,34.148
medium_variant,348,2035,34.57
medium_variant,348,2036,35.099
medium_variant,348,2037,35.654
medium_variant,348,2038,36.267
medium_variant,348,2039,37.004
medium_variant,348,2040,37.905
medium_variant,348,2041,39.057
medium_variant,348,2042,40.378
medium_variant,348,2043,41.772
medium_variant,348,2044,43.06
medium_variant,348,2045,44.11
medium_variant,348,2046,44.995
medium_variant,348,2047,45.652
medium_variant,348,2048,46.143
medium_variant,348,2049,46.579
medium_variant,348,2050,47.038
medium_variant,348,2051,47.559
medium_variant,348,2052,48.097
medium_variant,348,2053,48.632
medium_variant,348,2054,49.144
medium_variant,348,2055,49.628
medium_variant,348,2056,50.078
medium_variant,348,2057,50.508
medium_variant,348,2058,50.892
medium_variant,348,2059,51.175
medium_variant,348,2060,51.31
medium_variant,348,2061,51.253
medium_variant,348,2062,51.067
medium_variant,348,2063,50.783
medium_variant,348,2064,50.46
medium_variant,348,2065,50.148
medium_variant,348,2066,49.857
medium_variant,348,2067,49.58
medium_variant,348,2068,49.35
medium_variant,348,2069,49.172
medium_variant,348,2070,49.027
medium_variant,348,2071,48.936
medium_variant,348,2072,48.957
medium_variant,348,2073,49.02
medium_variant,348,2074,49.054
medium_variant,348,2075,49.048
medium_variant,348,2076,49.056
medium_variant,348,2077,49.037
medium_variant,348,2078,49.033
medium_variant,348,2079,49.085
medium_variant,348,2080,49.191
medium_variant,348,2081,49.269
medium_variant,348,2082,49.42
medium_variant,348,2083,49.624
medium_variant,348,2084,49.843
medium_variant,348,2085,50.056
medium_variant,348,2086,50.201
medium_variant,348,2087,50.385
medium_variant,348,2088,50.586
medium_variant,348,2089,50.786
medium_variant,348,2090,50.989
medium_variant,348,2091,51.097
medium_variant,348,2092,51.216
medium_variant,348,2093,51.353
medium_variant,348,2094,51.513
medium_variant,348,2095,51.689
medium_variant,348,2096,51.705
medium_variant,348,2097,51.758
medium_variant,348,2098,51.843
medium_variant,348,2099,51.949
medium_variant,348,2100,52.061
high_variant,348,2015,26.3487198432364
low_variant,348,2015,26.3487198432364
constant_fertility,348,2015,26.3487198432364
instant_replacement,348,2015,26.3487198432364
zero_migration,348,2015,26.3487198432364
constant_mortality,348,2015,26.3487198432364
no_change,348,2015,26.3487198432364
high_variant,348,2020,30.3564813800877
low_variant,348,2020,30.3564813800877
constant_fertility,348,2020,30.3564813800877
instant_replacement,348,2020,30.3564813800877
zero_migration,348,2020,30.4745152055671
constant_mortality,348,2020,30.0597518751331
no_change,348,2020,30.0597518751331
high_variant,348,2025,32.8032223329749
low_variant,348,2025,32.8032223329749
constant_fertility,348,2025,32.8032223329749
instant_replacement,348,2025,32.8032223329749
zero_migration,348,2025,33.0673688787004
constant_mortality,348,2025,32.0031067907723
no_change,348,2025,32.0031067907723
high_variant,348,2030,32.9277742313678
low_variant,348,2030,32.9277742313678
constant_fertility,348,2030,32.9277742313678
instant_replacement,348,2030,32.9277742313678
zero_migration,348,2030,33.3303625228709
constant_mortality,348,2030,31.4723974110091
no_change,348,2030,31.4723974110091
high_variant,348,2035,34.0928471744633
low_variant,348,2035,35.0603648716455
constant_fertility,348,2035,34.7685893512852
instant_replacement,348,2035,33.3041445613624
zero_migration,348,2035,35.1611934435816
constant_mortality,348,2035,32.2890237310895
no_change,348,2035,32.4765250851105
high_variant,348,2040,36.5754387933861
low_variant,348,2040,39.3344223625396
constant_fertility,348,2040,38.4923086065395
instant_replacement,348,2040,35.3054488210302
zero_migration,348,2040,38.772546648898
constant_mortality,348,2040,34.5362835871089
no_change,348,2040,35.0789496809729
high_variant,348,2045,41.3892463118259
low_variant,348,2045,47.2138059575937
constant_fertility,348,2045,45.3852279882206
instant_replacement,348,2045,39.7442801711133
zero_migration,348,2045,45.4422526313068
constant_mortality,348,2045,39.2219855952414
no_change,348,2045,40.374414114657
high_variant,348,2050,42.9461012176637
low_variant,348,2050,51.9827908631996
constant_fertility,348,2050,49.1102128293819
instant_replacement,348,2050,41.1188419985315
zero_migration,348,2050,48.7754885397079
constant_mortality,348,2050,40.6095599706221
no_change,348,2050,42.4331385241386
high_variant,348,2055,44.0246782761138
low_variant,348,2055,56.8050146137345
constant_fertility,348,2055,52.7195038729663
instant_replacement,348,2055,42.0531822176491
zero_migration,348,2055,51.7410058460897
constant_mortality,348,2055,41.4176928636873
no_change,348,2055,44.0552943343295
high_variant,348,2060,44.1003537012481
low_variant,348,2060,61.1073215825925
constant_fertility,348,2060,55.7116243151294
instant_replacement,348,2060,41.9969377993239
zero_migration,348,2060,53.6577308505059
constant_mortality,348,2060,41.2113339530121
no_change,348,2060,44.8314304838713
high_variant,348,2065,41.6157893995296
low_variant,348,2065,62.3983015114139
constant_fertility,348,2065,55.8759506892921
instant_replacement,348,2065,39.4055535704177
zero_migration,348,2065,52.3766480041353
constant_mortality,348,2065,38.6386174734393
no_change,348,2065,43.165753517316
high_variant,348,2070,39.0096134588424
low_variant,348,2070,64.3311768297981
constant_fertility,348,2070,56.3608801417452
instant_replacement,348,2070,36.6952052025946
zero_migration,348,2070,51.0687286871405
constant_mortality,348,2070,36.3668689757822
no_change,348,2070,41.9495693595714
high_variant,348,2075,37.192745399633
low_variant,348,2075,68.6582981903105
constant_fertility,348,2075,58.5168128448439
instant_replacement,348,2075,34.9054470343286
zero_migration,348,2075,51.0432955964509
constant_mortality,348,2075,35.3040195482047
no_change,348,2075,42.2824211437622
high_variant,348,2080,35.5103825214938
low_variant,348,2080,74.03162263511
constant_fertility,348,2080,61.1537828995581
instant_replacement,348,2080,33.4250054136391
zero_migration,348,2080,51.2043727445253
constant_mortality,348,2080,34.4755948142158
no_change,348,2080,43.0198043718417
high_variant,348,2085,36.1258537271868
low_variant,348,2085,76.3643419856151
constant_fertility,348,2085,63.5733595769404
instant_replacement,348,2085,37.0520566212448
zero_migration,348,2085,52.1339428976793
constant_mortality,348,2085,34.2643788089494
no_change,348,2085,43.5247791784684
high_variant,348,2090,37.5183978351225
low_variant,348,2090,76.3943625437724
constant_fertility,348,2090,65.5307138264342
instant_replacement,348,2090,39.8919954602116
zero_migration,348,2090,53.1085566000965
constant_mortality,348,2090,34.0782321636928
no_change,348,2090,43.5942759829614
high_variant,348,2095,38.9123717854006
low_variant,348,2095,74.849153957921
constant_fertility,348,2095,67.0590852312589
instant_replacement,348,2095,41.6240328327676
zero_migration,348,2095,53.7639376652073
constant_mortality,348,2095,33.6410434954215
no_change,348,2095,43.2471266614237
high_variant,348,2100,39.5145635085815
low_variant,348,2100,73.8316588598078
constant_fertility,348,2100,68.4655903512718
instant_replacement,348,2100,42.2099119206997
zero_migration,348,2100,53.9932283614242
constant_mortality,348,2100,32.9462731405208
no_change,348,2100,42.8233117144999
