variant,country,year,oldagedependencyratio1564
estimates,64,1950,4.725
estimates,64,1951,4.681
estimates,64,1952,4.608
estimates,64,1953,4.507
estimates,64,1954,4.388
estimates,64,1955,4.25
estimates,64,1956,4.271
estimates,64,1957,4.266
estimates,64,1958,4.239
estimates,64,1959,4.19
estimates,64,1960,4.118
estimates,64,1961,4.158
estimates,64,1962,4.174
estimates,64,1963,4.17
estimates,64,1964,4.153
estimates,64,1965,4.127
estimates,64,1966,4.182
estimates,64,1967,4.223
estimates,64,1968,4.251
estimates,64,1969,4.264
estimates,64,1970,4.261
estimates,64,1971,4.301
estimates,64,1972,4.327
estimates,64,1973,4.342
estimates,64,1974,4.349
estimates,64,1975,4.354
estimates,64,1976,4.424
estimates,64,1977,4.481
estimates,64,1978,4.53
estimates,64,1979,4.572
estimates,64,1980,4.609
estimates,64,1981,4.725
estimates,64,1982,4.828
estimates,64,1983,4.92
estimates,64,1984,5.001
estimates,64,1985,5.072
estimates,64,1986,5.19
estimates,64,1987,5.295
estimates,64,1988,5.388
estimates,64,1989,5.47
estimates,64,1990,5.543
estimates,64,1991,5.756
estimates,64,1992,5.952
estimates,64,1993,6.127
estimates,64,1994,6.284
estimates,64,1995,6.418
estimates,64,1996,6.544
estimates,64,1997,6.66
estimates,64,1998,6.76
estimates,64,1999,6.834
estimates,64,2000,6.881
estimates,64,2001,6.823
estimates,64,2002,6.754
estimates,64,2003,6.687
estimates,64,2004,6.629
estimates,64,2005,6.582
estimates,64,2006,6.629
estimates,64,2007,6.676
estimates,64,2008,6.728
estimates,64,2009,6.789
estimates,64,2010,6.861
estimates,64,2011,6.971
estimates,64,2012,7.089
estimates,64,2013,7.212
estimates,64,2014,7.329
estimates,64,2015,7.437
medium_variant,64,2015,7.437
medium_variant,64,2016,7.561
medium_variant,64,2017,7.673
medium_variant,64,2018,7.792
medium_variant,64,2019,7.942
medium_variant,64,2020,8.134
medium_variant,64,2021,8.368
medium_variant,64,2022,8.641
medium_variant,64,2023,8.933
medium_variant,64,2024,9.219
medium_variant,64,2025,9.484
medium_variant,64,2026,9.735
medium_variant,64,2027,9.97
medium_variant,64,2028,10.213
medium_variant,64,2029,10.494
medium_variant,64,2030,10.833
medium_variant,64,2031,11.225
medium_variant,64,2032,11.674
medium_variant,64,2033,12.158
medium_variant,64,2034,12.647
medium_variant,64,2035,13.126
medium_variant,64,2036,13.59
medium_variant,64,2037,14.051
medium_variant,64,2038,14.538
medium_variant,64,2039,15.091
medium_variant,64,2040,15.736
medium_variant,64,2041,16.446
medium_variant,64,2042,17.24
medium_variant,64,2043,18.119
medium_variant,64,2044,19.083
medium_variant,64,2045,20.136
medium_variant,64,2046,21.244
medium_variant,64,2047,22.434
medium_variant,64,2048,23.695
medium_variant,64,2049,25
medium_variant,64,2050,26.324
medium_variant,64,2051,27.607
medium_variant,64,2052,28.906
medium_variant,64,2053,30.204
medium_variant,64,2054,31.488
medium_variant,64,2055,32.759
medium_variant,64,2056,33.936
medium_variant,64,2057,35.076
medium_variant,64,2058,36.196
medium_variant,64,2059,37.3
medium_variant,64,2060,38.383
medium_variant,64,2061,39.34
medium_variant,64,2062,40.28
medium_variant,64,2063,41.19
medium_variant,64,2064,42.062
medium_variant,64,2065,42.907
medium_variant,64,2066,43.619
medium_variant,64,2067,44.289
medium_variant,64,2068,44.952
medium_variant,64,2069,45.646
medium_variant,64,2070,46.382
medium_variant,64,2071,47.043
medium_variant,64,2072,47.758
medium_variant,64,2073,48.496
medium_variant,64,2074,49.194
medium_variant,64,2075,49.817
medium_variant,64,2076,50.271
medium_variant,64,2077,50.675
medium_variant,64,2078,51.051
medium_variant,64,2079,51.439
medium_variant,64,2080,51.867
medium_variant,64,2081,52.237
medium_variant,64,2082,52.665
medium_variant,64,2083,53.134
medium_variant,64,2084,53.616
medium_variant,64,2085,54.096
medium_variant,64,2086,54.452
medium_variant,64,2087,54.824
medium_variant,64,2088,55.209
medium_variant,64,2089,55.604
medium_variant,64,2090,55.998
medium_variant,64,2091,56.244
medium_variant,64,2092,56.504
medium_variant,64,2093,56.774
medium_variant,64,2094,57.049
medium_variant,64,2095,57.328
medium_variant,64,2096,57.437
medium_variant,64,2097,57.566
medium_variant,64,2098,57.718
medium_variant,64,2099,57.89
medium_variant,64,2100,58.074
high_variant,64,2015,7.43740543983983
low_variant,64,2015,7.43740543983983
constant_fertility,64,2015,7.43740543983983
instant_replacement,64,2015,7.43740543983983
zero_migration,64,2015,7.43740543983983
constant_mortality,64,2015,7.43740543983983
no_change,64,2015,7.43740543983983
high_variant,64,2020,8.13355592654424
low_variant,64,2020,8.13355592654424
constant_fertility,64,2020,8.13355592654424
instant_replacement,64,2020,8.13355592654424
zero_migration,64,2020,8.13355592654424
constant_mortality,64,2020,8.04919372450669
no_change,64,2020,8.04919372450669
high_variant,64,2025,9.48376215358159
low_variant,64,2025,9.48376215358159
constant_fertility,64,2025,9.48376215358159
instant_replacement,64,2025,9.48376215358159
zero_migration,64,2025,9.48376215358159
constant_mortality,64,2025,9.23046978324991
no_change,64,2025,9.23046978324991
high_variant,64,2030,10.8331500246082
low_variant,64,2030,10.8331500246082
constant_fertility,64,2030,10.8331500246082
instant_replacement,64,2030,10.8331500246082
zero_migration,64,2030,10.8331500246082
constant_mortality,64,2030,10.3349366541549
no_change,64,2030,10.3349366541549
high_variant,64,2035,12.9586936514156
low_variant,64,2035,13.2970541896333
constant_fertility,64,2035,13.0156231409195
instant_replacement,64,2035,12.9627885354537
zero_migration,64,2035,13.1257441552089
constant_mortality,64,2035,12.2562290068682
no_change,64,2035,12.153223325887
high_variant,64,2040,15.2252303733888
low_variant,64,2040,16.2810629563473
constant_fertility,64,2040,15.3735417483485
instant_replacement,64,2040,15.2637880000881
zero_migration,64,2040,15.7355624711325
constant_mortality,64,2040,14.3610826477508
no_change,64,2040,14.0298004140887
high_variant,64,2045,18.9985848219631
low_variant,64,2045,21.4188016673416
constant_fertility,64,2045,19.2790943811639
instant_replacement,64,2045,19.1037770060721
zero_migration,64,2045,20.1363236049612
constant_mortality,64,2045,18.0033739100132
no_change,64,2045,17.2334163733983
high_variant,64,2050,24.1908160139823
low_variant,64,2050,28.8677009638504
constant_fertility,64,2050,24.5871743723516
instant_replacement,64,2050,24.3312142830027
zero_migration,64,2050,26.3240702126853
constant_mortality,64,2050,23.068526179329
no_change,64,2050,21.5370810354105
high_variant,64,2055,29.2523295805285
low_variant,64,2055,37.1815014431564
constant_fertility,64,2055,29.724554976246
instant_replacement,64,2055,29.3897796508554
zero_migration,64,2055,32.7585724467005
constant_mortality,64,2055,27.9873498401363
no_change,64,2055,25.3773085741641
high_variant,64,2060,33.1567493737343
low_variant,64,2060,45.3431034901907
constant_fertility,64,2060,33.6819120311569
instant_replacement,64,2060,33.2788645109106
zero_migration,64,2060,38.3828111736289
constant_mortality,64,2060,31.8050591648943
no_change,64,2060,27.8817798693882
high_variant,64,2065,35.623506079286
low_variant,64,2065,53.1751502297632
constant_fertility,64,2065,36.2534360573266
instant_replacement,64,2065,35.7654764752821
zero_migration,64,2065,42.9067767151248
constant_mortality,64,2065,34.33785589238
no_change,64,2065,28.9744013372726
high_variant,64,2070,36.7806712291975
low_variant,64,2070,60.876155681117
constant_fertility,64,2070,37.5945850260128
instant_replacement,64,2070,37.0063438434004
zero_migration,64,2070,46.3822084685972
constant_mortality,64,2070,35.8592190933097
no_change,64,2070,29.0162995874947
high_variant,64,2075,37.5390457346127
low_variant,64,2075,70.0478081808729
constant_fertility,64,2075,38.5717254194366
instant_replacement,64,2075,37.8994387477067
zero_migration,64,2075,49.8169650959389
constant_mortality,64,2075,37.3461958267819
no_change,64,2075,28.8614330250852
high_variant,64,2080,37.113211335475
low_variant,64,2080,78.740016126333
constant_fertility,64,2080,38.2906283893057
instant_replacement,64,2080,37.6023853219008
zero_migration,64,2080,51.8667650088788
constant_mortality,64,2080,37.7742091325508
no_change,64,2080,27.8346828487658
high_variant,64,2085,38.0214823876433
low_variant,64,2085,85.3407075452539
constant_fertility,64,2085,38.8842268888106
instant_replacement,64,2085,38.6458445375342
zero_migration,64,2085,54.0956771564108
constant_mortality,64,2085,38.4091311063684
no_change,64,2085,27.687991898485
high_variant,64,2090,39.3791411638285
low_variant,64,2090,89.3399426037047
constant_fertility,64,2090,39.8532387918566
instant_replacement,64,2090,39.9799889604309
zero_migration,64,2090,55.9982537265779
constant_mortality,64,2090,38.7810169693479
no_change,64,2090,27.8917396156897
high_variant,64,2095,40.649077483962
low_variant,64,2095,90.7160672359025
constant_fertility,64,2095,40.890625183722
instant_replacement,64,2095,41.218559709251
zero_migration,64,2095,57.3284397558912
constant_mortality,64,2095,38.669866122551
no_change,64,2095,28.1054661637031
high_variant,64,2100,41.1786903160373
low_variant,64,2100,91.6333036280365
constant_fertility,64,2100,41.759935592476
instant_replacement,64,2100,42.1573507919207
zero_migration,64,2100,58.0737221463668
constant_mortality,64,2100,38.1651914838092
no_change,64,2100,28.1417795358343
