variant,country,year,oldagedependencyratio1564
estimates,388,1950,6.415
estimates,388,1951,6.513
estimates,388,1952,6.61
estimates,388,1953,6.726
estimates,388,1954,6.867
estimates,388,1955,7.015
estimates,388,1956,7.282
estimates,388,1957,7.507
estimates,388,1958,7.683
estimates,388,1959,7.833
estimates,388,1960,7.979
estimates,388,1961,8.459
estimates,388,1962,8.982
estimates,388,1963,9.505
estimates,388,1964,10.019
estimates,388,1965,10.555
estimates,388,1966,10.769
estimates,388,1967,11.011
estimates,388,1968,11.267
estimates,388,1969,11.52
estimates,388,1970,11.754
estimates,388,1971,11.859
estimates,388,1972,11.926
estimates,388,1973,11.947
estimates,388,1974,11.91
estimates,388,1975,11.816
estimates,388,1976,11.985
estimates,388,1977,12.155
estimates,388,1978,12.342
estimates,388,1979,12.557
estimates,388,1980,12.773
estimates,388,1981,12.813
estimates,388,1982,12.814
estimates,388,1983,12.782
estimates,388,1984,12.728
estimates,388,1985,12.665
estimates,388,1986,12.651
estimates,388,1987,12.667
estimates,388,1988,12.721
estimates,388,1989,12.816
estimates,388,1990,12.951
estimates,388,1991,12.923
estimates,388,1992,12.892
estimates,388,1993,12.872
estimates,388,1994,12.83
estimates,388,1995,12.764
estimates,388,1996,12.817
estimates,388,1997,12.883
estimates,388,1998,12.973
estimates,388,1999,13.091
estimates,388,2000,13.222
estimates,388,2001,13.177
estimates,388,2002,13.138
estimates,388,2003,13.108
estimates,388,2004,13.097
estimates,388,2005,13.105
estimates,388,2006,13.082
estimates,388,2007,13.063
estimates,388,2008,13.04
estimates,388,2009,13.019
estimates,388,2010,13.021
estimates,388,2011,13.068
estimates,388,2012,13.144
estimates,388,2013,13.25
estimates,388,2014,13.39
estimates,388,2015,13.583
medium_variant,388,2015,13.583
medium_variant,388,2016,13.787
medium_variant,388,2017,14.044
medium_variant,388,2018,14.351
medium_variant,388,2019,14.703
medium_variant,388,2020,15.094
medium_variant,388,2021,15.495
medium_variant,388,2022,15.938
medium_variant,388,2023,16.424
medium_variant,388,2024,16.961
medium_variant,388,2025,17.551
medium_variant,388,2026,18.156
medium_variant,388,2027,18.817
medium_variant,388,2028,19.518
medium_variant,388,2029,20.236
medium_variant,388,2030,20.952
medium_variant,388,2031,21.595
medium_variant,388,2032,22.23
medium_variant,388,2033,22.861
medium_variant,388,2034,23.498
medium_variant,388,2035,24.15
medium_variant,388,2036,24.723
medium_variant,388,2037,25.315
medium_variant,388,2038,25.92
medium_variant,388,2039,26.524
medium_variant,388,2040,27.12
medium_variant,388,2041,27.605
medium_variant,388,2042,28.091
medium_variant,388,2043,28.601
medium_variant,388,2044,29.168
medium_variant,388,2045,29.814
medium_variant,388,2046,30.427
medium_variant,388,2047,31.124
medium_variant,388,2048,31.909
medium_variant,388,2049,32.786
medium_variant,388,2050,33.754
medium_variant,388,2051,34.707
medium_variant,388,2052,35.763
medium_variant,388,2053,36.913
medium_variant,388,2054,38.137
medium_variant,388,2055,39.419
medium_variant,388,2056,40.633
medium_variant,388,2057,41.904
medium_variant,388,2058,43.233
medium_variant,388,2059,44.623
medium_variant,388,2060,46.071
medium_variant,388,2061,47.408
medium_variant,388,2062,48.816
medium_variant,388,2063,50.236
medium_variant,388,2064,51.573
medium_variant,388,2065,52.76
medium_variant,388,2066,53.581
medium_variant,388,2067,54.254
medium_variant,388,2068,54.815
medium_variant,388,2069,55.34
medium_variant,388,2070,55.883
medium_variant,388,2071,56.182
medium_variant,388,2072,56.523
medium_variant,388,2073,56.888
medium_variant,388,2074,57.227
medium_variant,388,2075,57.509
medium_variant,388,2076,57.45
medium_variant,388,2077,57.36
medium_variant,388,2078,57.33
medium_variant,388,2079,57.502
medium_variant,388,2080,57.962
medium_variant,388,2081,58.443
medium_variant,388,2082,59.27
medium_variant,388,2083,60.344
medium_variant,388,2084,61.487
medium_variant,388,2085,62.572
medium_variant,388,2086,63.351
medium_variant,388,2087,64.118
medium_variant,388,2088,64.878
medium_variant,388,2089,65.638
medium_variant,388,2090,66.384
medium_variant,388,2091,66.84
medium_variant,388,2092,67.328
medium_variant,388,2093,67.814
medium_variant,388,2094,68.271
medium_variant,388,2095,68.708
medium_variant,388,2096,68.865
medium_variant,388,2097,69.01
medium_variant,388,2098,69.166
medium_variant,388,2099,69.385
medium_variant,388,2100,69.69
high_variant,388,2015,13.5828199249454
low_variant,388,2015,13.5828199249454
constant_fertility,388,2015,13.5828199249454
instant_replacement,388,2015,13.5828199249454
zero_migration,388,2015,13.5828199249454
constant_mortality,388,2015,13.5828199249454
no_change,388,2015,13.5828199249454
high_variant,388,2020,15.0935358108533
low_variant,388,2020,15.0935358108533
constant_fertility,388,2020,15.0935358108533
instant_replacement,388,2020,15.0935358108533
zero_migration,388,2020,14.5712055504753
constant_mortality,388,2020,14.9913403501928
no_change,388,2020,14.9913403501928
high_variant,388,2025,17.5511388609078
low_variant,388,2025,17.5511388609078
