variant,country,year,oldagedependencyratio1564
estimates,192,1950,7.422
estimates,192,1951,7.502
estimates,192,1952,7.596
estimates,192,1953,7.681
estimates,192,1954,7.727
estimates,192,1955,7.72
estimates,192,1956,7.752
estimates,192,1957,7.741
estimates,192,1958,7.714
estimates,192,1959,7.7
estimates,192,1960,7.716
estimates,192,1961,7.839
estimates,192,1962,7.981
estimates,192,1963,8.147
estimates,192,1964,8.35
estimates,192,1965,8.593
estimates,192,1966,8.909
estimates,192,1967,9.25
estimates,192,1968,9.606
estimates,192,1969,9.971
estimates,192,1970,10.339
estimates,192,1971,10.719
estimates,192,1972,11.096
estimates,192,1973,11.457
estimates,192,1974,11.781
estimates,192,1975,12.056
estimates,192,1976,12.298
estimates,192,1977,12.479
estimates,192,1978,12.612
estimates,192,1979,12.716
estimates,192,1980,12.806
estimates,192,1981,12.891
estimates,192,1982,12.965
estimates,192,1983,13.03
estimates,192,1984,13.087
estimates,192,1985,13.139
estimates,192,1986,13.097
estimates,192,1987,13.047
estimates,192,1988,13.005
estimates,192,1989,12.99
estimates,192,1990,13.014
estimates,192,1991,13.07
estimates,192,1992,13.158
estimates,192,1993,13.271
estimates,192,1994,13.393
estimates,192,1995,13.514
estimates,192,1996,13.684
estimates,192,1997,13.856
estimates,192,1998,14.033
estimates,192,1999,14.224
estimates,192,2000,14.434
estimates,192,2001,14.672
estimates,192,2002,14.924
estimates,192,2003,15.192
estimates,192,2004,15.474
estimates,192,2005,15.772
estimates,192,2006,16.167
estimates,192,2007,16.585
estimates,192,2008,17.018
estimates,192,2009,17.457
estimates,192,2010,17.896
estimates,192,2011,18.275
estimates,192,2012,18.647
estimates,192,2013,19.04
estimates,192,2014,19.497
estimates,192,2015,20.041
medium_variant,192,2015,20.041
medium_variant,192,2016,20.662
medium_variant,192,2017,21.391
medium_variant,192,2018,22.18
medium_variant,192,2019,22.951
medium_variant,192,2020,23.663
medium_variant,192,2021,24.27
medium_variant,192,2022,24.812
medium_variant,192,2023,25.396
medium_variant,192,2024,26.189
medium_variant,192,2025,27.296
medium_variant,192,2026,28.644
medium_variant,192,2027,30.304
medium_variant,192,2028,32.205
medium_variant,192,2029,34.213
