variant,country,year,oldagedependencyratio1564
estimates,108,1950,5.8
estimates,108,1951,5.828
estimates,108,1952,5.826
estimates,108,1953,5.793
estimates,108,1954,5.73
estimates,108,1955,5.636
estimates,108,1956,5.649
estimates,108,1957,5.63
estimates,108,1958,5.591
estimates,108,1959,5.548
estimates,108,1960,5.507
estimates,108,1961,5.587
estimates,108,1962,5.659
estimates,108,1963,5.716
estimates,108,1964,5.746
estimates,108,1965,5.744
estimates,108,1966,5.82
estimates,108,1967,5.857
estimates,108,1968,5.863
estimates,108,1969,5.844
estimates,108,1970,5.807
estimates,108,1971,5.975
estimates,108,1972,6.12
estimates,108,1973,6.241
estimates,108,1974,6.336
estimates,108,1975,6.4
estimates,108,1976,6.39
estimates,108,1977,6.361
estimates,108,1978,6.319
estimates,108,1979,6.27
estimates,108,1980,6.215
estimates,108,1981,6.236
estimates,108,1982,6.24
estimates,108,1983,6.229
estimates,108,1984,6.207
estimates,108,1985,6.174
estimates,108,1986,6.182
estimates,108,1987,6.175
estimates,108,1988,6.154
estimates,108,1989,6.117
estimates,108,1990,6.063
estimates,108,1991,6.095
estimates,108,1992,6.095
estimates,108,1993,6.066
estimates,108,1994,6.011
estimates,108,1995,5.936
estimates,108,1996,5.998
estimates,108,1997,6.039
estimates,108,1998,6.055
estimates,108,1999,6.039
estimates,108,2000,5.99
estimates,108,2001,5.859
estimates,108,2002,5.717
estimates,108,2003,5.569
estimates,108,2004,5.425
estimates,108,2005,5.289
estimates,108,2006,5.189
estimates,108,2007,5.096
estimates,108,2008,5.007
estimates,108,2009,4.922
estimates,108,2010,4.84
estimates,108,2011,4.788
estimates,108,2012,4.731
estimates,108,2013,4.685
estimates,108,2014,4.668
estimates,108,2015,4.687
medium_variant,108,2015,4.687
medium_variant,108,2016,4.768
medium_variant,108,2017,4.867
medium_variant,108,2018,4.978
medium_variant,108,2019,5.092
medium_variant,108,2020,5.204
medium_variant,108,2021,5.336
medium_variant,108,2022,5.459
medium_variant,108,2023,5.568
medium_variant,108,2024,5.658
medium_variant,108,2025,5.726
medium_variant,108,2026,5.785
medium_variant,108,2027,5.821
medium_variant,108,2028,5.841
medium_variant,108,2029,5.852
medium_variant,108,2030,5.857
medium_variant,108,2031,5.865
medium_variant,108,2032,5.869
medium_variant,108,2033,5.866
medium_variant,108,2034,5.853
medium_variant,108,2035,5.83
medium_variant,108,2036,5.808
medium_variant,108,2037,5.779
medium_variant,108,2038,5.755
medium_variant,108,2039,5.747
medium_variant,108,2040,5.765
medium_variant,108,2041,5.813
medium_variant,108,2042,5.877
medium_variant,108,2043,5.96
medium_variant,108,2044,6.066
medium_variant,108,2045,6.197
medium_variant,108,2046,6.357
medium_variant,108,2047,6.531
medium_variant,108,2048,6.719
medium_variant,108,2049,6.919
medium_variant,108,2050,7.131
medium_variant,108,2051,7.353
medium_variant,108,2052,7.578
medium_variant,108,2053,7.799
medium_variant,108,2054,8.012
medium_variant,108,2055,8.211
medium_variant,108,2056,8.389
medium_variant,108,2057,8.553
medium_variant,108,2058,8.701
medium_variant,108,2059,8.833
medium_variant,108,2060,8.949
medium_variant,108,2061,9.036
medium_variant,108,2062,9.109
medium_variant,108,2063,9.176
medium_variant,108,2064,9.243
medium_variant,108,2065,9.319
medium_variant,108,2066,9.39
medium_variant,108,2067,9.464
medium_variant,108,2068,9.552
medium_variant,108,2069,9.664
medium_variant,108,2070,9.807
medium_variant,108,2071,9.973
medium_variant,108,2072,10.162
medium_variant,108,2073,10.373
medium_variant,108,2074,10.605
medium_variant,108,2075,10.858
medium_variant,108,2076,11.124
medium_variant,108,2077,11.403
medium_variant,108,2078,11.694
medium_variant,108,2079,11.998
medium_variant,108,2080,12.316
medium_variant,108,2081,12.631
medium_variant,108,2082,12.953
medium_variant,108,2083,13.276
medium_variant,108,2084,13.596
medium_variant,108,2085,13.909
medium_variant,108,2086,14.193
medium_variant,108,2087,14.468
medium_variant,108,2088,14.737
medium_variant,108,2089,15.002
medium_variant,108,2090,15.267
medium_variant,108,2091,15.499
medium_variant,108,2092,15.728
medium_variant,108,2093,15.959
medium_variant,108,2094,16.199
medium_variant,108,2095,16.453
medium_variant,108,2096,16.686
medium_variant,108,2097,16.928
medium_variant,108,2098,17.183
medium_variant,108,2099,17.458
medium_variant,108,2100,17.755
high_variant,108,2015,4.68689110174056
low_variant,108,2015,4.68689110174056
constant_fertility,108,2015,4.68689110174056
instant_replacement,108,2015,4.68689110174056
zero_migration,108,2015,4.68689110174056
constant_mortality,108,2015,4.68689110174056
no_change,108,2015,4.68689110174056
high_variant,108,2020,5.20417645051585
low_variant,108,2020,5.20417645051585
constant_fertility,108,2020,5.20417645051585
instant_replacement,108,2020,5.20417645051585
zero_migration,108,2020,5.21163176424543
constant_mortality,108,2020,5.17118895136419
no_change,108,2020,5.17118895136419
high_variant,108,2025,5.72594826801937
low_variant,108,2025,5.72594826801937
constant_fertility,108,2025,5.72594826801937
instant_replacement,108,2025,5.72594826801937
zero_migration,108,2025,5.73560688464395
constant_mortality,108,2025,5.63568639023493
no_change,108,2025,5.63568639023493
high_variant,108,2030,5.85731359449528
low_variant,108,2030,5.85731359449528
constant_fertility,108,2030,5.85731359449528
instant_replacement,108,2030,5.85731359449528
zero_migration,108,2030,5.86635181819807
constant_mortality,108,2030,5.69102309342257
no_change,108,2030,5.69102309342257
high_variant,108,2035,5.77976790673813
low_variant,108,2035,5.88179539907789
constant_fertility,108,2035,5.77571982487817
instant_replacement,108,2035,6.56625689422859
zero_migration,108,2035,5.83783672401621
constant_mortality,108,2035,5.58201026840453
no_change,108,2035,5.53006320543035
high_variant,108,2040,5.64490342496382
low_variant,108,2040,5.89050548846104
constant_fertility,108,2040,5.59028564434688
instant_replacement,108,2040,7.15615384256389
zero_migration,108,2040,5.77004581261308
constant_mortality,108,2040,5.42801435112394
no_change,108,2040,5.26484118028771
high_variant,108,2045,5.98210500898948
low_variant,108,2045,6.42772090996392
constant_fertility,108,2045,5.82610953984945
instant_replacement,108,2045,8.34087005913876
zero_migration,108,2045,6.1989081978249
constant_mortality,108,2045,5.7472300738897
no_change,108,2045,5.40668261699459
high_variant,108,2050,6.79209298135943
low_variant,108,2050,7.50608738477567
constant_fertility,108,2050,6.45484704071316
instant_replacement,108,2050,10.3094412061366
zero_migration,108,2050,7.12946617021604
constant_mortality,108,2050,6.51492423675617
no_change,108,2050,5.90293141423663
high_variant,108,2055,7.70918741963383
low_variant,108,2055,8.77937895447196
constant_fertility,108,2055,7.1024885800391
instant_replacement,108,2055,12.7713667377063
zero_migration,108,2055,8.20227168480386
constant_mortality,108,2055,7.37946765067101
no_change,108,2055,6.39268657723135
high_variant,108,2060,8.26224762815621
low_variant,108,2060,9.74402957376564
constant_fertility,108,2060,7.32557123079858
instant_replacement,108,2060,15.2000981087698
zero_migration,108,2060,8.93004550438656
constant_mortality,108,2060,7.89479605792304
no_change,108,2060,6.47604446480883
high_variant,108,2065,8.43902017843044
low_variant,108,2065,10.3628314470403
constant_fertility,108,2065,7.14008361401072
instant_replacement,108,2065,17.5016092326478
zero_migration,108,2065,9.29278282763802
constant_mortality,108,2065,8.0615248056643
no_change,108,2065,6.19277374819657
high_variant,108,2070,8.69327885145001
low_variant,108,2070,11.163632593537
constant_fertility,108,2070,6.95348554348344
instant_replacement,108,2070,20.3943267686819
zero_migration,108,2070,9.78076125593034
constant_mortality,108,2070,8.36478697403671
no_change,108,2070,5.95014291560015
high_variant,108,2075,9.4073600499294
low_variant,108,2075,12.6819357695197
constant_fertility,108,2075,7.04719420159035
instant_replacement,108,2075,25.0093016531683
zero_migration,108,2075,10.8392638186603
constant_mortality,108,2075,9.20444039795485
no_change,108,2075,5.9967915417849
high_variant,108,2080,10.4140214420003
low_variant,108,2080,14.7941489440388
constant_fertility,108,2080,7.24607408620969
instant_replacement,108,2080,31.5195034229001
zero_migration,108,2080,12.307546429663
constant_mortality,108,2080,10.3948147214573
no_change,108,2080,6.1422441859972
high_variant,108,2085,11.6647862606526
low_variant,108,2085,16.9037151394035
constant_fertility,108,2085,7.49030755716955
instant_replacement,108,2085,29.2115187021904
zero_migration,108,2085,13.9044788278019
constant_mortality,108,2085,11.5980829829786
no_change,108,2085,6.28960019547837
high_variant,108,2090,12.7575931690527
low_variant,108,2090,18.6659008458566
constant_fertility,108,2090,7.62998387208768
instant_replacement,108,2090,27.8332126098418
zero_migration,108,2090,15.2581725449332
constant_mortality,108,2090,12.472756126952
no_change,108,2090,6.30673405376485
high_variant,108,2095,13.7066919874847
low_variant,108,2095,20.2028048240099
constant_fertility,108,2095,7.68166380307294
instant_replacement,108,2095,27.5731931750763
zero_migration,108,2095,16.4410927434765
constant_mortality,108,2095,13.1207617040017
no_change,108,2095,6.23112453332326
high_variant,108,2100,14.657452868094
low_variant,108,2100,22.0316553118679
constant_fertility,108,2100,7.73076825289269
instant_replacement,108,2100,28.9371657692382
zero_migration,108,2100,17.7434261266523
constant_mortality,108,2100,13.8595020930637
no_change,108,2100,6.16466153970826
