variant,country,year,oldagedependencyratio1564
estimates,524,1950,3.151
estimates,524,1951,3.38
estimates,524,1952,3.566
estimates,524,1953,3.716
estimates,524,1954,3.838
estimates,524,1955,3.937
estimates,524,1956,4.086
estimates,524,1957,4.209
estimates,524,1958,4.305
estimates,524,1959,4.379
estimates,524,1960,4.431
estimates,524,1961,4.555
estimates,524,1962,4.659
estimates,524,1963,4.741
estimates,524,1964,4.802
estimates,524,1965,4.842
estimates,524,1966,4.964
estimates,524,1967,5.06
estimates,524,1968,5.131
estimates,524,1969,5.182
estimates,524,1970,5.216
estimates,524,1971,5.335
estimates,524,1972,5.434
estimates,524,1973,5.512
estimates,524,1974,5.569
estimates,524,1975,5.603
estimates,524,1976,5.716
estimates,524,1977,5.804
estimates,524,1978,5.87
estimates,524,1979,5.914
estimates,524,1980,5.937
estimates,524,1981,6.033
estimates,524,1982,6.104
estimates,524,1983,6.155
estimates,524,1984,6.191
estimates,524,1985,6.216
estimates,524,1986,6.317
estimates,524,1987,6.4
estimates,524,1988,6.463
estimates,524,1989,6.508
estimates,524,1990,6.534
estimates,524,1991,6.592
estimates,524,1992,6.63
estimates,524,1993,6.649
estimates,524,1994,6.646
estimates,524,1995,6.625
estimates,524,1996,6.692
estimates,524,1997,6.74
estimates,524,1998,6.774
estimates,524,1999,6.803
estimates,524,2000,6.829
estimates,524,2001,6.986
estimates,524,2002,7.161
estimates,524,2003,7.36
estimates,524,2004,7.583
estimates,524,2005,7.829
estimates,524,2006,7.983
estimates,524,2007,8.141
estimates,524,2008,8.298
estimates,524,2009,8.448
estimates,524,2010,8.593
estimates,524,2011,8.633
estimates,524,2012,8.666
estimates,524,2013,8.718
estimates,524,2014,8.818
estimates,524,2015,8.978
medium_variant,524,2015,8.978
medium_variant,524,2016,9.131
medium_variant,524,2017,9.301
medium_variant,524,2018,9.468
medium_variant,524,2019,9.603
medium_variant,524,2020,9.693
medium_variant,524,2021,9.772
medium_variant,524,2022,9.812
medium_variant,524,2023,9.838
medium_variant,524,2024,9.883
medium_variant,524,2025,9.965
medium_variant,524,2026,10.098
medium_variant,524,2027,10.258
medium_variant,524,2028,10.437
medium_variant,524,2029,10.624
medium_variant,524,2030,10.813
medium_variant,524,2031,11.024
medium_variant,524,2032,11.234
medium_variant,524,2033,11.449
medium_variant,524,2034,11.679
medium_variant,524,2035,11.928
medium_variant,524,2036,12.209
medium_variant,524,2037,12.503
medium_variant,524,2038,12.811
medium_variant,524,2039,13.132
medium_variant,524,2040,13.469
medium_variant,524,2041,13.833
medium_variant,524,2042,14.209
medium_variant,524,2043,14.603
medium_variant,524,2044,15.015
medium_variant,524,2045,15.447
medium_variant,524,2046,15.893
medium_variant,524,2047,16.36
medium_variant,524,2048,16.855
medium_variant,524,2049,17.383
medium_variant,524,2050,17.954
medium_variant,524,2051,18.547
medium_variant,524,2052,19.182
medium_variant,524,2053,19.865
medium_variant,524,2054,20.604
medium_variant,524,2055,21.403
medium_variant,524,2056,22.219
medium_variant,524,2057,23.088
medium_variant,524,2058,24.027
medium_variant,524,2059,25.063
medium_variant,524,2060,26.212
medium_variant,524,2061,27.409
medium_variant,524,2062,28.711
medium_variant,524,2063,30.103
medium_variant,524,2064,31.555
medium_variant,524,2065,33.043
medium_variant,524,2066,34.47
medium_variant,524,2067,35.922
medium_variant,524,2068,37.39
medium_variant,524,2069,38.86
medium_variant,524,2070,40.315
medium_variant,524,2071,41.613
medium_variant,524,2072,42.888
medium_variant,524,2073,44.125
medium_variant,524,2074,45.297
medium_variant,524,2075,46.39
medium_variant,524,2076,47.235
medium_variant,524,2077,47.988
medium_variant,524,2078,48.695
medium_variant,524,2079,49.426
medium_variant,524,2080,50.225
medium_variant,524,2081,50.921
medium_variant,524,2082,51.69
medium_variant,524,2083,52.52
medium_variant,524,2084,53.386
medium_variant,524,2085,54.267
medium_variant,524,2086,54.982
medium_variant,524,2087,55.726
medium_variant,524,2088,56.499
medium_variant,524,2089,57.287
medium_variant,524,2090,58.065
medium_variant,524,2091,58.653
medium_variant,524,2092,59.261
medium_variant,524,2093,59.873
medium_variant,524,2094,60.458
medium_variant,524,2095,61.002
medium_variant,524,2096,61.342
medium_variant,524,2097,61.676
medium_variant,524,2098,62.006
medium_variant,524,2099,62.331
medium_variant,524,2100,62.653
high_variant,524,2015,8.9775772989173
low_variant,524,2015,8.9775772989173
constant_fertility,524,2015,8.9775772989173
instant_replacement,524,2015,8.9775772989173
zero_migration,524,2015,8.9775772989173
constant_mortality,524,2015,8.9775772989173
no_change,524,2015,8.9775772989173
high_variant,524,2020,9.69260387203819
low_variant,524,2020,9.69260387203819
constant_fertility,524,2020,9.69260387203819
instant_replacement,524,2020,9.69260387203819
zero_migration,524,2020,9.57011045229103
constant_mortality,524,2020,9.57718682712499
no_change,524,2020,9.57718682712499
high_variant,524,2025,9.96538063903236
low_variant,524,2025,9.96538063903236
constant_fertility,524,2025,9.96538063903236
instant_replacement,524,2025,9.96538063903236
zero_migration,524,2025,9.74179940066778
constant_mortality,524,2025,9.61095323311249
no_change,524,2025,9.61095323311249
high_variant,524,2030,10.8133673013517
low_variant,524,2030,10.8133673013517
constant_fertility,524,2030,10.8133673013517
