variant,country,year,oldagedependencyratio1564
estimates,70,1950,6.877
estimates,70,1951,6.686
estimates,70,1952,6.517
estimates,70,1953,6.355
estimates,70,1954,6.182
estimates,70,1955,5.99
estimates,70,1956,5.959
estimates,70,1957,5.91
estimates,70,1958,5.865
estimates,70,1959,5.851
estimates,70,1960,5.879
estimates,70,1961,6.047
estimates,70,1962,6.235
estimates,70,1963,6.426
estimates,70,1964,6.606
estimates,70,1965,6.767
estimates,70,1966,7.008
estimates,70,1967,7.22
estimates,70,1968,7.416
estimates,70,1969,7.619
estimates,70,1970,7.838
estimates,70,1971,8.106
estimates,70,1972,8.374
estimates,70,1973,8.619
estimates,70,1974,8.815
estimates,70,1975,8.947
estimates,70,1976,9.076
estimates,70,1977,9.161
estimates,70,1978,9.192
estimates,70,1979,9.154
estimates,70,1980,9.046
estimates,70,1981,8.874
estimates,70,1982,8.65
estimates,70,1983,8.418
estimates,70,1984,8.233
estimates,70,1985,8.127
estimates,70,1986,8.182
estimates,70,1987,8.303
estimates,70,1988,8.499
estimates,70,1989,8.784
estimates,70,1990,9.162
estimates,70,1991,9.734
estimates,70,1992,10.376
estimates,70,1993,11.068
estimates,70,1994,11.776
estimates,70,1995,12.479
estimates,70,1996,13.144
estimates,70,1997,13.778
estimates,70,1998,14.397
estimates,70,1999,15.027
estimates,70,2000,15.681
estimates,70,2001,16.338
estimates,70,2002,17.031
estimates,70,2003,17.69
estimates,70,2004,18.209
estimates,70,2005,18.535
estimates,70,2006,18.685
estimates,70,2007,18.661
estimates,70,2008,18.572
estimates,70,2009,18.575
estimates,70,2010,18.762
estimates,70,2011,19.127
estimates,70,2012,19.636
estimates,70,2013,20.265
estimates,70,2014,20.972
estimates,70,2015,21.734
medium_variant,70,2015,21.734
medium_variant,70,2016,22.592
medium_variant,70,2017,23.516
medium_variant,70,2018,24.489
medium_variant,70,2019,25.479
medium_variant,70,2020,26.462
medium_variant,70,2021,27.484
medium_variant,70,2022,28.471
medium_variant,70,2023,29.449
medium_variant,70,2024,30.461
medium_variant,70,2025,31.536
medium_variant,70,2026,32.701
medium_variant,70,2027,33.923
medium_variant,70,2028,35.154
medium_variant,70,2029,36.294
medium_variant,70,2030,37.275
medium_variant,70,2031,38.105
medium_variant,70,2032,38.785
medium_variant,70,2033,39.364
medium_variant,70,2034,39.952
medium_variant,70,2035,40.637
medium_variant,70,2036,41.407
medium_variant,70,2037,42.254
medium_variant,70,2038,43.163
medium_variant,70,2039,44.073
medium_variant,70,2040,44.929
medium_variant,70,2041,45.698
medium_variant,70,2042,46.414
medium_variant,70,2043,47.141
medium_variant,70,2044,47.988
medium_variant,70,2045,49.031
medium_variant,70,2046,50.292
medium_variant,70,2047,51.762
medium_variant,70,2048,53.385
medium_variant,70,2049,55.055
medium_variant,70,2050,56.697
medium_variant,70,2051,58.332
medium_variant,70,2052,59.959
medium_variant,70,2053,61.534
medium_variant,70,2054,62.963
medium_variant,70,2055,64.167
medium_variant,70,2056,65.087
medium_variant,70,2057,65.765
medium_variant,70,2058,66.272
medium_variant,70,2059,66.769
medium_variant,70,2060,67.382
medium_variant,70,2061,68.038
medium_variant,70,2062,68.831
medium_variant,70,2063,69.666
medium_variant,70,2064,70.332
medium_variant,70,2065,70.664
medium_variant,70,2066,70.494
medium_variant,70,2067,70.047
medium_variant,70,2068,69.424
medium_variant,70,2069,68.831
medium_variant,70,2070,68.428
medium_variant,70,2071,68.051
medium_variant,70,2072,67.857
medium_variant,70,2073,67.843
medium_variant,70,2074,67.931
medium_variant,70,2075,68.025
medium_variant,70,2076,67.964
medium_variant,70,2077,68.012
medium_variant,70,2078,68.116
medium_variant,70,2079,68.208
medium_variant,70,2080,68.263
medium_variant,70,2081,68.206
medium_variant,70,2082,68.188
medium_variant,70,2083,68.166
medium_variant,70,2084,68.121
medium_variant,70,2085,68.065
medium_variant,70,2086,67.837
medium_variant,70,2087,67.587
medium_variant,70,2088,67.385
medium_variant,70,2089,67.261
medium_variant,70,2090,67.165
medium_variant,70,2091,66.827
medium_variant,70,2092,66.619
medium_variant,70,2093,66.444
medium_variant,70,2094,66.237
medium_variant,70,2095,66.02
medium_variant,70,2096,65.678
medium_variant,70,2097,65.295
medium_variant,70,2098,64.932
medium_variant,70,2099,64.694
medium_variant,70,2100,64.613
high_variant,70,2015,21.7343082666446
low_variant,70,2015,21.7343082666446
constant_fertility,70,2015,21.7343082666446
instant_replacement,70,2015,21.7343082666446
zero_migration,70,2015,21.7343082666446
constant_mortality,70,2015,21.7343082666446
no_change,70,2015,21.7343082666446
high_variant,70,2020,26.461880952455
low_variant,70,2020,26.461880952455
constant_fertility,70,2020,26.461880952455
instant_replacement,70,2020,26.461880952455
zero_migration,70,2020,26.4412713894626
constant_mortality,70,2020,26.150747829391
no_change,70,2020,26.150747829391
high_variant,70,2025,31.5355411133274
low_variant,70,2025,31.5355411133274
constant_fertility,70,2025,31.5355411133274
instant_replacement,70,2025,31.5355411133274
zero_migration,70,2025,31.4837556120996
constant_mortality,70,2025,30.5589583469548
no_change,70,2025,30.5589583469548
high_variant,70,2030,37.2745213417197
low_variant,70,2030,37.2745213417197
constant_fertility,70,2030,37.2745213417197
instant_replacement,70,2030,37.2745213417197
zero_migration,70,2030,37.1766386839282
constant_mortality,70,2030,35.2085416853591
no_change,70,2030,35.2085416853591
high_variant,70,2035,40.0469561695816
low_variant,70,2035,41.2441100312351
constant_fertility,70,2035,40.6057044869963
instant_replacement,70,2035,38.6886745801628
zero_migration,70,2035,40.4873973783922
constant_mortality,70,2035,37.139801647069
no_change,70,2035,37.1113236951655
high_variant,70,2040,43.2730501754812
