variant,region,year,gender,oldagedependencyratio2064
estimates,922,1950,male,8.059
estimates,922,1951,male,8.067
estimates,922,1952,male,8.082
estimates,922,1953,male,8.071
estimates,922,1954,male,8.003
estimates,922,1955,male,7.87
estimates,922,1956,male,7.841
estimates,922,1957,male,7.754
estimates,922,1958,male,7.644
estimates,922,1959,male,7.551
estimates,922,1960,male,7.492
estimates,922,1961,male,7.577
estimates,922,1962,male,7.671
estimates,922,1963,male,7.765
estimates,922,1964,male,7.848
estimates,922,1965,male,7.915
estimates,922,1966,male,8.085
estimates,922,1967,male,8.236
estimates,922,1968,male,8.361
estimates,922,1969,male,8.452
estimates,922,1970,male,8.507
estimates,922,1971,male,8.604
estimates,922,1972,male,8.655
estimates,922,1973,male,8.68
estimates,922,1974,male,8.706
estimates,922,1975,male,8.749
estimates,922,1976,male,8.816
estimates,922,1977,male,8.88
estimates,922,1978,male,8.91
estimates,922,1979,male,8.865
estimates,922,1980,male,8.734
estimates,922,1981,male,8.575
estimates,922,1982,male,8.354
estimates,922,1983,male,8.11
estimates,922,1984,male,7.883
estimates,922,1985,male,7.696
estimates,922,1986,male,7.623
estimates,922,1987,male,7.565
estimates,922,1988,male,7.53
estimates,922,1989,male,7.521
estimates,922,1990,male,7.54
estimates,922,1991,male,7.639
estimates,922,1992,male,7.755
estimates,922,1993,male,7.881
estimates,922,1994,male,8.013
estimates,922,1995,male,8.148
estimates,922,1996,male,8.286
estimates,922,1997,male,8.403
estimates,922,1998,male,8.502
estimates,922,1999,male,8.582
estimates,922,2000,male,8.641
estimates,922,2001,male,8.687
estimates,922,2002,male,8.711
estimates,922,2003,male,8.707
estimates,922,2004,male,8.662
estimates,922,2005,male,8.574
estimates,922,2006,male,8.448
estimates,922,2007,male,8.284
estimates,922,2008,male,8.109
estimates,922,2009,male,7.948
estimates,922,2010,male,7.82
estimates,922,2011,male,7.765
estimates,922,2012,male,7.727
estimates,922,2013,male,7.711
estimates,922,2014,male,7.723
estimates,922,2015,male,7.767
medium_variant,922,2015,male,7.767
medium_variant,922,2016,male,7.871
medium_variant,922,2017,male,7.993
medium_variant,922,2018,male,8.129
medium_variant,922,2019,male,8.274
medium_variant,922,2020,male,8.427
medium_variant,922,2021,male,8.666
medium_variant,922,2022,male,8.906
medium_variant,922,2023,male,9.155
medium_variant,922,2024,male,9.423
medium_variant,922,2025,male,9.716
medium_variant,922,2026,male,10.062
medium_variant,922,2027,male,10.421
medium_variant,922,2028,male,10.791
medium_variant,922,2029,male,11.165
medium_variant,922,2030,male,11.542
medium_variant,922,2031,male,11.939
medium_variant,922,2032,male,12.333
medium_variant,922,2033,male,12.73
medium_variant,922,2034,male,13.14
medium_variant,922,2035,male,13.569
medium_variant,922,2036,male,14.026
medium_variant,922,2037,male,14.491
medium_variant,922,2038,male,14.967
medium_variant,922,2039,male,15.451
medium_variant,922,2040,male,15.944
medium_variant,922,2041,male,16.442
medium_variant,922,2042,male,16.941
medium_variant,922,2043,male,17.439
medium_variant,922,2044,male,17.93
medium_variant,922,2045,male,18.414
medium_variant,922,2046,male,18.883
medium_variant,922,2047,male,19.335
medium_variant,922,2048,male,19.778
medium_variant,922,2049,male,20.224
medium_variant,922,2050,male,20.679
medium_variant,922,2051,male,21.137
medium_variant,922,2052,male,21.589
medium_variant,922,2053,male,22.041
medium_variant,922,2054,male,22.495
medium_variant,922,2055,male,22.952
medium_variant,922,2056,male,23.407
medium_variant,922,2057,male,23.851
medium_variant,922,2058,male,24.288
medium_variant,922,2059,male,24.723
medium_variant,922,2060,male,25.16
medium_variant,922,2061,male,25.595
medium_variant,922,2062,male,26.018
medium_variant,922,2063,male,26.433
medium_variant,922,2064,male,26.838
medium_variant,922,2065,male,27.236
medium_variant,922,2066,male,27.627
medium_variant,922,2067,male,27.994
medium_variant,922,2068,male,28.351
medium_variant,922,2069,male,28.714
medium_variant,922,2070,male,29.098
medium_variant,922,2071,male,29.498
medium_variant,922,2072,male,29.894
medium_variant,922,2073,male,30.297
medium_variant,922,2074,male,30.72
medium_variant,922,2075,male,31.17
medium_variant,922,2076,male,31.635
medium_variant,922,2077,male,32.104
medium_variant,922,2078,male,32.577
medium_variant,922,2079,male,33.05
medium_variant,922,2080,male,33.522
medium_variant,922,2081,male,33.968
medium_variant,922,2082,male,34.387
medium_variant,922,2083,male,34.788
medium_variant,922,2084,male,35.182
medium_variant,922,2085,male,35.579
medium_variant,922,2086,male,35.94
medium_variant,922,2087,male,36.276
medium_variant,922,2088,male,36.597
medium_variant,922,2089,male,36.916
medium_variant,922,2090,male,37.245
medium_variant,922,2091,male,37.535
medium_variant,922,2092,male,37.805
medium_variant,922,2093,male,38.069
medium_variant,922,2094,male,38.343
medium_variant,922,2095,male,38.64
medium_variant,922,2096,male,38.898
medium_variant,922,2097,male,39.148
medium_variant,922,2098,male,39.404
medium_variant,922,2099,male,39.679
medium_variant,922,2100,male,39.986
estimates,922,1950,female,9.955
estimates,922,1951,female,9.997
estimates,922,1952,female,10.071
estimates,922,1953,female,10.132
estimates,922,1954,female,10.136
