variant,region,year,gender,oldagedependencyratio2064
estimates,1501,1950,male,7.237
estimates,1501,1951,male,7.239
estimates,1501,1952,male,7.233
estimates,1501,1953,male,7.201
estimates,1501,1954,male,7.122
estimates,1501,1955,male,6.993
estimates,1501,1956,male,7.02
estimates,1501,1957,male,7
estimates,1501,1958,male,6.951
estimates,1501,1959,male,6.893
estimates,1501,1960,male,6.836
estimates,1501,1961,male,6.942
estimates,1501,1962,male,7.038
estimates,1501,1963,male,7.116
estimates,1501,1964,male,7.168
estimates,1501,1965,male,7.195
estimates,1501,1966,male,7.322
estimates,1501,1967,male,7.419
estimates,1501,1968,male,7.489
estimates,1501,1969,male,7.537
estimates,1501,1970,male,7.564
estimates,1501,1971,male,7.672
estimates,1501,1972,male,7.747
estimates,1501,1973,male,7.79
estimates,1501,1974,male,7.805
estimates,1501,1975,male,7.797
estimates,1501,1976,male,7.876
estimates,1501,1977,male,7.925
estimates,1501,1978,male,7.945
estimates,1501,1979,male,7.935
estimates,1501,1980,male,7.897
estimates,1501,1981,male,7.921
estimates,1501,1982,male,7.913
estimates,1501,1983,male,7.88
estimates,1501,1984,male,7.834
estimates,1501,1985,male,7.783
estimates,1501,1986,male,7.816
estimates,1501,1987,male,7.831
estimates,1501,1988,male,7.833
estimates,1501,1989,male,7.827
estimates,1501,1990,male,7.818
estimates,1501,1991,male,7.906
estimates,1501,1992,male,7.979
estimates,1501,1993,male,8.035
estimates,1501,1994,male,8.068
estimates,1501,1995,male,8.078
estimates,1501,1996,male,8.159
estimates,1501,1997,male,8.21
estimates,1501,1998,male,8.238
estimates,1501,1999,male,8.251
estimates,1501,2000,male,8.255
estimates,1501,2001,male,8.324
estimates,1501,2002,male,8.373
estimates,1501,2003,male,8.401
estimates,1501,2004,male,8.403
estimates,1501,2005,male,8.379
estimates,1501,2006,male,8.416
estimates,1501,2007,male,8.43
estimates,1501,2008,male,8.428
estimates,1501,2009,male,8.416
estimates,1501,2010,male,8.4
estimates,1501,2011,male,8.453
estimates,1501,2012,male,8.494
estimates,1501,2013,male,8.537
estimates,1501,2014,male,8.599
