variant,region,year,gender,oldagedependencyratio2064
estimates,927,1950,male,13.115
estimates,927,1951,male,13.275
estimates,927,1952,male,13.417
estimates,927,1953,male,13.525
estimates,927,1954,male,13.579
estimates,927,1955,male,13.574
estimates,927,1956,male,13.731
estimates,927,1957,male,13.813
estimates,927,1958,male,13.825
estimates,927,1959,male,13.778
estimates,927,1960,male,13.689
estimates,927,1961,male,13.692
estimates,927,1962,male,13.648
estimates,927,1963,male,13.566
estimates,927,1964,male,13.451
estimates,927,1965,male,13.311
estimates,927,1966,male,13.258
estimates,927,1967,male,13.164
estimates,927,1968,male,13.05
estimates,927,1969,male,12.935
estimates,927,1970,male,12.83
estimates,927,1971,male,12.956
estimates,927,1972,male,13.067
estimates,927,1973,male,13.168
estimates,927,1974,male,13.264
estimates,927,1975,male,13.358
estimates,927,1976,male,13.618
estimates,927,1977,male,13.871
estimates,927,1978,male,14.102
estimates,927,1979,male,14.287
estimates,927,1980,male,14.414
estimates,927,1981,male,14.534
estimates,927,1982,male,14.593
estimates,927,1983,male,14.63
estimates,927,1984,male,14.695
estimates,927,1985,male,14.813
estimates,927,1986,male,15.033
estimates,927,1987,male,15.279
estimates,927,1988,male,15.539
estimates,927,1989,male,15.792
estimates,927,1990,male,16.028
estimates,927,1991,male,16.322
estimates,927,1992,male,16.593
estimates,927,1993,male,16.836
estimates,927,1994,male,17.043
estimates,927,1995,male,17.216
estimates,927,1996,male,17.412
estimates,927,1997,male,17.585
estimates,927,1998,male,17.749
estimates,927,1999,male,17.919
estimates,927,2000,male,18.11
estimates,927,2001,male,18.314
estimates,927,2002,male,18.516
estimates,927,2003,male,18.715
estimates,927,2004,male,18.917
estimates,927,2005,male,19.128
estimates,927,2006,male,19.314
estimates,927,2007,male,19.487
estimates,927,2008,male,19.68
estimates,927,2009,male,19.944
estimates,927,2010,male,20.31
estimates,927,2011,male,20.892
estimates,927,2012,male,21.546
estimates,927,2013,male,22.225
estimates,927,2014,male,22.872
estimates,927,2015,male,23.471
medium_variant,927,2015,male,23.471
medium_variant,927,2016,male,24.053
medium_variant,927,2017,male,24.606
medium_variant,927,2018,male,25.148
medium_variant,927,2019,male,25.707
medium_variant,927,2020,male,26.304
medium_variant,927,2021,male,26.937
medium_variant,927,2022,male,27.583
medium_variant,927,2023,male,28.246
medium_variant,927,2024,male,28.927
medium_variant,927,2025,male,29.625
medium_variant,927,2026,male,30.28
medium_variant,927,2027,male,30.938
medium_variant,927,2028,male,31.584
medium_variant,927,2029,male,32.196
medium_variant,927,2030,male,32.763
medium_variant,927,2031,male,33.198
medium_variant,927,2032,male,33.569
medium_variant,927,2033,male,33.907
medium_variant,927,2034,male,34.259
medium_variant,927,2035,male,34.652
medium_variant,927,2036,male,34.981
medium_variant,927,2037,male,35.339
medium_variant,927,2038,male,35.702
medium_variant,927,2039,male,36.028
medium_variant,927,2040,male,36.3
medium_variant,927,2041,male,36.436
medium_variant,927,2042,male,36.504
medium_variant,927,2043,male,36.554
medium_variant,927,2044,male,36.663
medium_variant,927,2045,male,36.885
medium_variant,927,2046,male,37.106
medium_variant,927,2047,male,37.404
medium_variant,927,2048,male,37.775
medium_variant,927,2049,male,38.199
medium_variant,927,2050,male,38.665
medium_variant,927,2051,male,39.063
medium_variant,927,2052,male,39.474
medium_variant,927,2053,male,39.906
medium_variant,927,2054,male,40.375
medium_variant,927,2055,male,40.89
medium_variant,927,2056,male,41.335
medium_variant,927,2057,male,41.789
medium_variant,927,2058,male,42.242
medium_variant,927,2059,male,42.678
medium_variant,927,2060,male,43.096
medium_variant,927,2061,male,43.349
medium_variant,927,2062,male,43.55
medium_variant,927,2063,male,43.73
medium_variant,927,2064,male,43.921
medium_variant,927,2065,male,44.144
medium_variant,927,2066,male,44.227
medium_variant,927,2067,male,44.305
medium_variant,927,2068,male,44.406
medium_variant,927,2069,male,44.576
medium_variant,927,2070,male,44.856
medium_variant,927,2071,male,45.03
medium_variant,927,2072,male,45.275
medium_variant,927,2073,male,45.599
medium_variant,927,2074,male,45.991
medium_variant,927,2075,male,46.442
medium_variant,927,2076,male,46.718
medium_variant,927,2077,male,47.012
medium_variant,927,2078,male,47.338
medium_variant,927,2079,male,47.725
medium_variant,927,2080,male,48.209
medium_variant,927,2081,male,48.549
medium_variant,927,2082,male,48.922
medium_variant,927,2083,male,49.343
medium_variant,927,2084,male,49.822
medium_variant,927,2085,male,50.373
medium_variant,927,2086,male,50.729
medium_variant,927,2087,male,51.09
medium_variant,927,2088,male,51.476
medium_variant,927,2089,male,51.915
medium_variant,927,2090,male,52.438
medium_variant,927,2091,male,52.73
medium_variant,927,2092,male,53.033
medium_variant,927,2093,male,53.377
medium_variant,927,2094,male,53.79
medium_variant,927,2095,male,54.292
medium_variant,927,2096,male,54.522
medium_variant,927,2097,male,54.777
medium_variant,927,2098,male,55.082
medium_variant,927,2099,male,55.46
medium_variant,927,2100,male,55.942
estimates,927,1950,female,15.69
estimates,927,1951,female,16.014
estimates,927,1952,female,16.35
estimates,927,1953,female,16.692
estimates,927,1954,female,17.028
estimates,927,1955,female,17.349
estimates,927,1956,female,17.693
estimates,927,1957,female,18.001
estimates,927,1958,female,18.273
estimates,927,1959,female,18.508
estimates,927,1960,female,18.709
estimates,927,1961,female,18.914
estimates,927,1962,female,19.079
estimates,927,1963,female,19.203
estimates,927,1964,female,19.278
estimates,927,1965,female,19.304
estimates,927,1966,female,19.152
estimates,927,1967,female,18.933
estimates,927,1968,female,18.678
estimates,927,1969,female,18.439
estimates,927,1970,female,18.26
estimates,927,1971,female,18.392
estimates,927,1972,female,18.542
estimates,927,1973,female,18.696
estimates,927,1974,female,18.854
estimates,927,1975,female,19.027
estimates,927,1976,female,19.283
estimates,927,1977,female,19.559
estimates,927,1978,female,19.837
estimates,927,1979,female,20.088
estimates,927,1980,female,20.3
estimates,927,1981,female,20.443
estimates,927,1982,female,20.538
estimates,927,1983,female,20.622
estimates,927,1984,female,20.745
estimates,927,1985,female,20.934
estimates,927,1986,female,21.098
estimates,927,1987,female,21.303
estimates,927,1988,female,21.531
estimates,927,1989,female,21.748
estimates,927,1990,female,21.939
