variant,region,year,gender,oldagedependencyratio2064
estimates,924,1950,male,15.286
estimates,924,1951,male,15.463
estimates,924,1952,male,15.587
estimates,924,1953,male,15.66
estimates,924,1954,male,15.683
estimates,924,1955,male,15.662
estimates,924,1956,male,15.808
estimates,924,1957,male,15.911
estimates,924,1958,male,15.98
estimates,924,1959,male,16.022
estimates,924,1960,male,16.045
estimates,924,1961,male,16.238
estimates,924,1962,male,16.385
estimates,924,1963,male,16.499
estimates,924,1964,male,16.6
estimates,924,1965,male,16.7
estimates,924,1966,male,17.001
estimates,924,1967,male,17.266
estimates,924,1968,male,17.501
estimates,924,1969,male,17.718
estimates,924,1970,male,17.928
estimates,924,1971,male,18.339
estimates,924,1972,male,18.717
estimates,924,1973,male,19.056
estimates,924,1974,male,19.344
estimates,924,1975,male,19.573
estimates,924,1976,male,19.965
estimates,924,1977,male,20.293
estimates,924,1978,male,20.534
estimates,924,1979,male,20.651
estimates,924,1980,male,20.63
estimates,924,1981,male,20.701
estimates,924,1982,male,20.628
estimates,924,1983,male,20.477
estimates,924,1984,male,20.331
estimates,924,1985,male,20.238
estimates,924,1986,male,20.38
estimates,924,1987,male,20.544
estimates,924,1988,male,20.705
estimates,924,1989,male,20.823
estimates,924,1990,male,20.879
estimates,924,1991,male,21.065
estimates,924,1992,male,21.189
estimates,924,1993,male,21.263
estimates,924,1994,male,21.298
estimates,924,1995,male,21.304
estimates,924,1996,male,21.441
estimates,924,1997,male,21.541
estimates,924,1998,male,21.613
estimates,924,1999,male,21.666
estimates,924,2000,male,21.706
estimates,924,2001,male,21.893
estimates,924,2002,male,22.052
estimates,924,2003,male,22.189
estimates,924,2004,male,22.312
estimates,924,2005,male,22.433
estimates,924,2006,male,22.72
estimates,924,2007,male,22.992
estimates,924,2008,male,23.287
estimates,924,2009,male,23.655
estimates,924,2010,male,24.124
estimates,924,2011,male,24.776
estimates,924,2012,male,25.517
estimates,924,2013,male,26.299
estimates,924,2014,male,27.035
estimates,924,2015,male,27.67
medium_variant,924,2015,male,27.67
medium_variant,924,2016,male,28.261
medium_variant,924,2017,male,28.74
medium_variant,924,2018,male,29.152
medium_variant,924,2019,male,29.57
medium_variant,924,2020,male,30.04
medium_variant,924,2021,male,30.589
medium_variant,924,2022,male,31.161
medium_variant,924,2023,male,31.761
medium_variant,924,2024,male,32.39
medium_variant,924,2025,male,33.052
medium_variant,924,2026,male,33.75
medium_variant,924,2027,male,34.458
medium_variant,924,2028,male,35.175
medium_variant,924,2029,male,35.893
medium_variant,924,2030,male,36.613
medium_variant,924,2031,male,37.307
medium_variant,924,2032,male,37.981
medium_variant,924,2033,male,38.626
medium_variant,924,2034,male,39.222
medium_variant,924,2035,male,39.765
medium_variant,924,2036,male,40.205
medium_variant,924,2037,male,40.57
medium_variant,924,2038,male,40.882
medium_variant,924,2039,male,41.17
medium_variant,924,2040,male,41.461
medium_variant,924,2041,male,41.701
medium_variant,924,2042,male,41.914
medium_variant,924,2043,male,42.116
medium_variant,924,2044,male,42.337
medium_variant,924,2045,male,42.611
medium_variant,924,2046,male,42.847
medium_variant,924,2047,male,43.099
medium_variant,924,2048,male,43.39
medium_variant,924,2049,male,43.735
medium_variant,924,2050,male,44.139
medium_variant,924,2051,male,44.482
medium_variant,924,2052,male,44.847
medium_variant,924,2053,male,45.233
medium_variant,924,2054,male,45.646
medium_variant,924,2055,male,46.096
medium_variant,924,2056,male,46.47
medium_variant,924,2057,male,46.836
medium_variant,924,2058,male,47.189
medium_variant,924,2059,male,47.517
medium_variant,924,2060,male,47.826
medium_variant,924,2061,male,47.995
medium_variant,924,2062,male,48.1
medium_variant,924,2063,male,48.168
medium_variant,924,2064,male,48.236
medium_variant,924,2065,male,48.338
medium_variant,924,2066,male,48.306
medium_variant,924,2067,male,48.254
medium_variant,924,2068,male,48.234
medium_variant,924,2069,male,48.31
medium_variant,924,2070,male,48.523
medium_variant,924,2071,male,48.661
medium_variant,924,2072,male,48.89
medium_variant,924,2073,male,49.204
medium_variant,924,2074,male,49.58
medium_variant,924,2075,male,50.016
medium_variant,924,2076,male,50.291
medium_variant,924,2077,male,50.574
medium_variant,924,2078,male,50.886
medium_variant,924,2079,male,51.255
medium_variant,924,2080,male,51.711
medium_variant,924,2081,male,52.007
medium_variant,924,2082,male,52.318
medium_variant,924,2083,male,52.662
medium_variant,924,2084,male,53.063
medium_variant,924,2085,male,53.547
medium_variant,924,2086,male,53.845
medium_variant,924,2087,male,54.15
medium_variant,924,2088,male,54.482
medium_variant,924,2089,male,54.864
medium_variant,924,2090,male,55.325
medium_variant,924,2091,male,55.55
medium_variant,924,2092,male,55.774
medium_variant,924,2093,male,56.031
medium_variant,924,2094,male,56.355
medium_variant,924,2095,male,56.774
medium_variant,924,2096,male,56.912
medium_variant,924,2097,male,57.072
medium_variant,924,2098,male,57.283
medium_variant,924,2099,male,57.575
medium_variant,924,2100,male,57.979
estimates,924,1950,female,19.431
estimates,924,1951,female,19.809
estimates,924,1952,female,20.173
estimates,924,1953,female,20.524
estimates,924,1954,female,20.861
estimates,924,1955,female,21.183
estimates,924,1956,female,21.546
estimates,924,1957,female,21.883
estimates,924,1958,female,22.205
estimates,924,1959,female,22.526
estimates,924,1960,female,22.857
estimates,924,1961,female,23.276
estimates,924,1962,female,23.682
estimates,924,1963,female,24.077
estimates,924,1964,female,24.461
estimates,924,1965,female,24.834
estimates,924,1966,female,25.285
estimates,924,1967,female,25.698
estimates,924,1968,female,26.09
estimates,924,1969,female,26.486
estimates,924,1970,female,26.908
estimates,924,1971,female,27.423
estimates,924,1972,female,27.933
estimates,924,1973,female,28.433
estimates,924,1974,female,28.912
estimates,924,1975,female,29.362
estimates,924,1976,female,29.846
estimates,924,1977,female,30.292
estimates,924,1978,female,30.668
estimates,924,1979,female,30.926
estimates,924,1980,female,31.043
estimates,924,1981,female,31.119
estimates,924,1982,female,31.033
estimates,924,1983,female,30.865
estimates,924,1984,female,30.728
estimates,924,1985,female,30.689
estimates,924,1986,female,30.789
estimates,924,1987,female,30.958
estimates,924,1988,female,31.155
estimates,924,1989,female,31.318
estimates,924,1990,female,31.414
estimates,924,1991,female,31.511
estimates,924,1992,female,31.539
estimates,924,1993,female,31.512
estimates,924,1994,female,31.45
estimates,924,1995,female,31.369
estimates,924,1996,female,31.299
estimates,924,1997,female,31.194
estimates,924,1998,female,31.069
estimates,924,1999,female,30.94
estimates,924,2000,female,30.82
estimates,924,2001,female,30.788
estimates,924,2002,female,30.744
estimates,924,2003,female,30.697
estimates,924,2004,female,30.655
estimates,924,2005,female,30.633
estimates,924,2006,female,30.672
estimates,924,2007,female,30.697
estimates,924,2008,female,30.749
estimates,924,2009,female,30.892
estimates,924,2010,female,31.163
estimates,924,2011,female,31.657
estimates,924,2012,female,32.272
estimates,924,2013,female,32.959
estimates,924,2014,female,33.629
estimates,924,2015,female,34.225
medium_variant,924,2015,female,34.225
medium_variant,924,2016,female,34.725
medium_variant,924,2017,female,35.13
medium_variant,924,2018,female,35.486
medium_variant,924,2019,female,35.868
medium_variant,924,2020,female,36.333
medium_variant,924,2021,female,36.833
medium_variant,924,2022,female,37.373
medium_variant,924,2023,female,37.967
medium_variant,924,2024,female,38.62
medium_variant,924,2025,female,39.339
medium_variant,924,2026,female,40.037
medium_variant,924,2027,female,40.771
medium_variant,924,2028,female,41.538
medium_variant,924,2029,female,42.332
medium_variant,924,2030,female,43.15
medium_variant,924,2031,female,43.87
medium_variant,924,2032,female,44.585
medium_variant,924,2033,female,45.283
medium_variant,924,2034,female,45.948
medium_variant,924,2035,female,46.575
medium_variant,924,2036,female,47.02
medium_variant,924,2037,female,47.395
medium_variant,924,2038,female,47.726
medium_variant,924,2039,female,48.044
medium_variant,924,2040,female,48.377
medium_variant,924,2041,female,48.59
medium_variant,924,2042,female,48.776
medium_variant,924,2043,female,48.956
medium_variant,924,2044,female,49.175
medium_variant,924,2045,female,49.482
medium_variant,924,2046,female,49.697
medium_variant,924,2047,female,49.946
medium_variant,924,2048,female,50.26
medium_variant,924,2049,female,50.651
medium_variant,924,2050,female,51.117
medium_variant,924,2051,female,51.443
medium_variant,924,2052,female,51.799
medium_variant,924,2053,female,52.182
medium_variant,924,2054,female,52.599
medium_variant,924,2055,female,53.065
medium_variant,924,2056,female,53.37
medium_variant,924,2057,female,53.663
medium_variant,924,2058,female,53.943
medium_variant,924,2059,female,54.211
medium_variant,924,2060,female,54.483
medium_variant,924,2061,female,54.531
medium_variant,924,2062,female,54.518
medium_variant,924,2063,female,54.48
medium_variant,924,2064,female,54.466
medium_variant,924,2065,female,54.524
medium_variant,924,2066,female,54.375
medium_variant,924,2067,female,54.222
medium_variant,924,2068,female,54.126
medium_variant,924,2069,female,54.156
medium_variant,924,2070,female,54.358
medium_variant,924,2071,female,54.412
medium_variant,924,2072,female,54.576
medium_variant,924,2073,female,54.849
medium_variant,924,2074,female,55.212
medium_variant,924,2075,female,55.665
medium_variant,924,2076,female,55.879
medium_variant,924,2077,female,56.115
medium_variant,924,2078,female,56.394
medium_variant,924,2079,female,56.753
medium_variant,924,2080,female,57.233
medium_variant,924,2081,female,57.473
medium_variant,924,2082,female,57.736
medium_variant,924,2083,female,58.05
medium_variant,924,2084,female,58.448
medium_variant,924,2085,female,58.968
medium_variant,924,2086,female,59.223
medium_variant,924,2087,female,59.496
medium_variant,924,2088,female,59.814
medium_variant,924,2089,female,60.209
medium_variant,924,2090,female,60.72
medium_variant,924,2091,female,60.914
medium_variant,924,2092,female,61.117
medium_variant,924,2093,female,61.373
medium_variant,924,2094,female,61.725
medium_variant,924,2095,female,62.203
medium_variant,924,2096,female,62.328
medium_variant,924,2097,female,62.488
medium_variant,924,2098,female,62.717
medium_variant,924,2099,female,63.05
medium_variant,924,2100,female,63.522
