variant,region,year,gender,oldagedependencyratio2064
estimates,941,1950,male,6.844
estimates,941,1951,male,6.768
estimates,941,1952,male,6.65
estimates,941,1953,male,6.496
estimates,941,1954,male,6.314
estimates,941,1955,male,6.109
estimates,941,1956,male,6.119
estimates,941,1957,male,6.101
estimates,941,1958,male,6.056
estimates,941,1959,male,5.985
estimates,941,1960,male,5.89
estimates,941,1961,male,5.951
estimates,941,1962,male,5.984
estimates,941,1963,male,5.992
estimates,941,1964,male,5.986
estimates,941,1965,male,5.968
estimates,941,1966,male,6.08
estimates,941,1967,male,6.172
estimates,941,1968,male,6.241
estimates,941,1969,male,6.286
estimates,941,1970,male,6.306
estimates,941,1971,male,6.426
estimates,941,1972,male,6.521
estimates,941,1973,male,6.592
estimates,941,1974,male,6.644
estimates,941,1975,male,6.676
estimates,941,1976,male,6.782
estimates,941,1977,male,6.857
estimates,941,1978,male,6.905
estimates,941,1979,male,6.928
estimates,941,1980,male,6.929
estimates,941,1981,male,6.987
estimates,941,1982,male,7.012
estimates,941,1983,male,7.006
estimates,941,1984,male,6.974
estimates,941,1985,male,6.919
estimates,941,1986,male,6.988
estimates,941,1987,male,7.033
estimates,941,1988,male,7.057
estimates,941,1989,male,7.06
estimates,941,1990,male,7.046
estimates,941,1991,male,7.095
estimates,941,1992,male,7.122
estimates,941,1993,male,7.133
estimates,941,1994,male,7.131
estimates,941,1995,male,7.123
estimates,941,1996,male,7.175
estimates,941,1997,male,7.211
estimates,941,1998,male,7.23
estimates,941,1999,male,7.228
estimates,941,2000,male,7.205
estimates,941,2001,male,7.233
estimates,941,2002,male,7.238
estimates,941,2003,male,7.228
estimates,941,2004,male,7.214
estimates,941,2005,male,7.198
estimates,941,2006,male,7.24
estimates,941,2007,male,7.27
estimates,941,2008,male,7.29
estimates,941,2009,male,7.299
estimates,941,2010,male,7.295
estimates,941,2011,male,7.308
estimates,941,2012,male,7.306
estimates,941,2013,male,7.293
estimates,941,2014,male,7.272
estimates,941,2015,male,7.245
medium_variant,941,2015,male,7.245
medium_variant,941,2016,male,7.258
medium_variant,941,2017,male,7.261
medium_variant,941,2018,male,7.259
medium_variant,941,2019,male,7.258
medium_variant,941,2020,male,7.261
medium_variant,941,2021,male,7.304
medium_variant,941,2022,male,7.344
medium_variant,941,2023,male,7.386
medium_variant,941,2024,male,7.433
medium_variant,941,2025,male,7.49
medium_variant,941,2026,male,7.585
medium_variant,941,2027,male,7.681
medium_variant,941,2028,male,7.777
medium_variant,941,2029,male,7.874
medium_variant,941,2030,male,7.972
medium_variant,941,2031,male,8.097
medium_variant,941,2032,male,8.216
medium_variant,941,2033,male,8.332
medium_variant,941,2034,male,8.448
medium_variant,941,2035,male,8.565
medium_variant,941,2036,male,8.703
medium_variant,941,2037,male,8.837
medium_variant,941,2038,male,8.968
medium_variant,941,2039,male,9.101
medium_variant,941,2040,male,9.238
medium_variant,941,2041,male,9.398
medium_variant,941,2042,male,9.554
medium_variant,941,2043,male,9.713
medium_variant,941,2044,male,9.879
medium_variant,941,2045,male,10.059
medium_variant,941,2046,male,10.265
medium_variant,941,2047,male,10.474
medium_variant,941,2048,male,10.686
medium_variant,941,2049,male,10.896
medium_variant,941,2050,male,11.101
medium_variant,941,2051,male,11.315
medium_variant,941,2052,male,11.519
medium_variant,941,2053,male,11.72
medium_variant,941,2054,male,11.925
medium_variant,941,2055,male,12.141
medium_variant,941,2056,male,12.376
medium_variant,941,2057,male,12.61
medium_variant,941,2058,male,12.848
medium_variant,941,2059,male,13.094
medium_variant,941,2060,male,13.352
medium_variant,941,2061,male,13.628
medium_variant,941,2062,male,13.905
medium_variant,941,2063,male,14.185
medium_variant,941,2064,male,14.471
medium_variant,941,2065,male,14.765
medium_variant,941,2066,male,15.07
medium_variant,941,2067,male,15.372
medium_variant,941,2068,male,15.674
medium_variant,941,2069,male,15.977
medium_variant,941,2070,male,16.284
medium_variant,941,2071,male,16.595
medium_variant,941,2072,male,16.899
medium_variant,941,2073,male,17.198
medium_variant,941,2074,male,17.496
medium_variant,941,2075,male,17.797
medium_variant,941,2076,male,18.1
medium_variant,941,2077,male,18.393
medium_variant,941,2078,male,18.681
medium_variant,941,2079,male,18.97
medium_variant,941,2080,male,19.265
medium_variant,941,2081,male,19.564
medium_variant,941,2082,male,19.854
medium_variant,941,2083,male,20.143
medium_variant,941,2084,male,20.433
medium_variant,941,2085,male,20.73
medium_variant,941,2086,male,21.031
medium_variant,941,2087,male,21.325
medium_variant,941,2088,male,21.617
medium_variant,941,2089,male,21.912
medium_variant,941,2090,male,22.214
medium_variant,941,2091,male,22.525
medium_variant,941,2092,male,22.829
medium_variant,941,2093,male,23.131
medium_variant,941,2094,male,23.436
medium_variant,941,2095,male,23.75
medium_variant,941,2096,male,24.074
medium_variant,941,2097,male,24.391
medium_variant,941,2098,male,24.706
medium_variant,941,2099,male,25.025
medium_variant,941,2100,male,25.354
estimates,941,1950,female,7.614
estimates,941,1951,female,7.551
estimates,941,1952,female,7.447
estimates,941,1953,female,7.309
estimates,941,1954,female,7.145
estimates,941,1955,female,6.963
estimates,941,1956,female,6.979
estimates,941,1957,female,6.967
estimates,941,1958,female,6.93
estimates,941,1959,female,6.871
estimates,941,1960,female,6.794
estimates,941,1961,female,6.862
estimates,941,1962,female,6.902
estimates,941,1963,female,6.919
estimates,941,1964,female,6.918
estimates,941,1965,female,6.904
estimates,941,1966,female,7.004
estimates,941,1967,female,7.081
estimates,941,1968,female,7.135
estimates,941,1969,female,7.166
