variant,region,year,gender,oldagedependencyratio2064
estimates,916,1950,male,7.488
estimates,916,1951,male,7.469
estimates,916,1952,male,7.44
estimates,916,1953,male,7.4
estimates,916,1954,male,7.347
estimates,916,1955,male,7.284
estimates,916,1956,male,7.371
estimates,916,1957,male,7.444
estimates,916,1958,male,7.507
estimates,916,1959,male,7.566
estimates,916,1960,male,7.624
estimates,916,1961,male,7.754
estimates,916,1962,male,7.871
estimates,916,1963,male,7.977
estimates,916,1964,male,8.077
estimates,916,1965,male,8.173
estimates,916,1966,male,8.303
estimates,916,1967,male,8.423
estimates,916,1968,male,8.522
estimates,916,1969,male,8.584
estimates,916,1970,male,8.602
estimates,916,1971,male,8.628
estimates,916,1972,male,8.611
estimates,916,1973,male,8.57
estimates,916,1974,male,8.524
estimates,916,1975,male,8.485
estimates,916,1976,male,8.493
estimates,916,1977,male,8.503
estimates,916,1978,male,8.505
estimates,916,1979,male,8.486
estimates,916,1980,male,8.441
estimates,916,1981,male,8.411
estimates,916,1982,male,8.359
estimates,916,1983,male,8.305
estimates,916,1984,male,8.268
estimates,916,1985,male,8.26
estimates,916,1986,male,8.295
estimates,916,1987,male,8.347
estimates,916,1988,male,8.407
estimates,916,1989,male,8.463
estimates,916,1990,male,8.508
estimates,916,1991,male,8.556
estimates,916,1992,male,8.588
estimates,916,1993,male,8.611
estimates,916,1994,male,8.633
estimates,916,1995,male,8.66
estimates,916,1996,male,8.722
estimates,916,1997,male,8.786
estimates,916,1998,male,8.852
estimates,916,1999,male,8.918
estimates,916,2000,male,8.983
estimates,916,2001,male,9.05
estimates,916,2002,male,9.114
estimates,916,2003,male,9.182
estimates,916,2004,male,9.261
estimates,916,2005,male,9.354
estimates,916,2006,male,9.458
estimates,916,2007,male,9.572
estimates,916,2008,male,9.69
estimates,916,2009,male,9.804
estimates,916,2010,male,9.913
estimates,916,2011,male,10.013
estimates,916,2012,male,10.105
estimates,916,2013,male,10.206
estimates,916,2014,male,10.338
estimates,916,2015,male,10.512
medium_variant,916,2015,male,10.512
medium_variant,916,2016,male,10.719
medium_variant,916,2017,male,10.956
medium_variant,916,2018,male,11.215
medium_variant,916,2019,male,11.486
medium_variant,916,2020,male,11.763
medium_variant,916,2021,male,12.035
medium_variant,916,2022,male,12.311
medium_variant,916,2023,male,12.595
medium_variant,916,2024,male,12.893
medium_variant,916,2025,male,13.208
medium_variant,916,2026,male,13.514
medium_variant,916,2027,male,13.835
medium_variant,916,2028,male,14.173
medium_variant,916,2029,male,14.531
medium_variant,916,2030,male,14.914
medium_variant,916,2031,male,15.287
medium_variant,916,2032,male,15.674
medium_variant,916,2033,male,16.093
medium_variant,916,2034,male,16.572
medium_variant,916,2035,male,17.127
medium_variant,916,2036,male,17.71
medium_variant,916,2037,male,18.355
medium_variant,916,2038,male,19.043
medium_variant,916,2039,male,19.749
medium_variant,916,2040,male,20.455
medium_variant,916,2041,male,21.111
medium_variant,916,2042,male,21.761
medium_variant,916,2043,male,22.415
medium_variant,916,2044,male,23.083
medium_variant,916,2045,male,23.774
medium_variant,916,2046,male,24.422
medium_variant,916,2047,male,25.076
medium_variant,916,2048,male,25.747
medium_variant,916,2049,male,26.448
medium_variant,916,2050,male,27.191
medium_variant,916,2051,male,27.895
medium_variant,916,2052,male,28.623
medium_variant,916,2053,male,29.386
medium_variant,916,2054,male,30.191
medium_variant,916,2055,male,31.046
medium_variant,916,2056,male,31.842
medium_variant,916,2057,male,32.667
medium_variant,916,2058,male,33.526
medium_variant,916,2059,male,34.424
medium_variant,916,2060,male,35.367
medium_variant,916,2061,male,36.22
medium_variant,916,2062,male,37.089
medium_variant,916,2063,male,37.982
medium_variant,916,2064,male,38.9
medium_variant,916,2065,male,39.848
medium_variant,916,2066,male,40.679
medium_variant,916,2067,male,41.506
medium_variant,916,2068,male,42.332
medium_variant,916,2069,male,43.164
medium_variant,916,2070,male,44.02
medium_variant,916,2071,male,44.715
medium_variant,916,2072,male,45.385
medium_variant,916,2073,male,46.063
medium_variant,916,2074,male,46.785
medium_variant,916,2075,male,47.575
medium_variant,916,2076,male,48.218
medium_variant,916,2077,male,48.883
medium_variant,916,2078,male,49.583
medium_variant,916,2079,male,50.323
medium_variant,916,2080,male,51.116
medium_variant,916,2081,male,51.727
medium_variant,916,2082,male,52.341
medium_variant,916,2083,male,52.972
medium_variant,916,2084,male,53.639
medium_variant,916,2085,male,54.363
medium_variant,916,2086,male,54.893
medium_variant,916,2087,male,55.417
medium_variant,916,2088,male,55.955
medium_variant,916,2089,male,56.53
medium_variant,916,2090,male,57.164
medium_variant,916,2091,male,57.587
medium_variant,916,2092,male,58.001
medium_variant,916,2093,male,58.429
medium_variant,916,2094,male,58.901
medium_variant,916,2095,male,59.443
medium_variant,916,2096,male,59.76
medium_variant,916,2097,male,60.073
medium_variant,916,2098,male,60.41
medium_variant,916,2099,male,60.801
medium_variant,916,2100,male,61.275
estimates,916,1950,female,8.079
