variant,region,year,gender,dependencyratio1564
estimates,901,1950,male,56.284
estimates,901,1951,male,56.664
estimates,901,1952,male,56.447
estimates,901,1953,male,56.248
estimates,901,1954,male,56.319
estimates,901,1955,male,56.647
estimates,901,1956,male,56.988
estimates,901,1957,male,57.667
estimates,901,1958,male,58.422
estimates,901,1959,male,58.951
estimates,901,1960,male,59.113
estimates,901,1961,male,59.248
estimates,901,1962,male,59.017
estimates,901,1963,male,58.517
estimates,901,1964,male,57.929
estimates,901,1965,male,57.349
estimates,901,1966,male,56.976
estimates,901,1967,male,56.538
estimates,901,1968,male,56.051
estimates,901,1969,male,55.528
estimates,901,1970,male,54.976
estimates,901,1971,male,54.383
estimates,901,1972,male,53.818
estimates,901,1973,male,53.249
estimates,901,1974,male,52.627
estimates,901,1975,male,51.931
estimates,901,1976,male,51.653
estimates,901,1977,male,51.226
estimates,901,1978,male,50.681
estimates,901,1979,male,50.065
estimates,901,1980,male,49.407
estimates,901,1981,male,48.76
estimates,901,1982,male,48.111
estimates,901,1983,male,47.49
estimates,901,1984,male,46.92
estimates,901,1985,male,46.416
estimates,901,1986,male,46.249
estimates,901,1987,male,46.094
estimates,901,1988,male,45.956
estimates,901,1989,male,45.847
estimates,901,1990,male,45.766
estimates,901,1991,male,45.947
estimates,901,1992,male,46.093
estimates,901,1993,male,46.18
estimates,901,1994,male,46.174
estimates,901,1995,male,46.062
estimates,901,1996,male,45.937
estimates,901,1997,male,45.74
estimates,901,1998,male,45.485
estimates,901,1999,male,45.2
estimates,901,2000,male,44.913
estimates,901,2001,male,44.788
estimates,901,2002,male,44.675
estimates,901,2003,male,44.553
estimates,901,2004,male,44.399
estimates,901,2005,male,44.214
estimates,901,2006,male,44.282
estimates,901,2007,male,44.309
estimates,901,2008,male,44.366
estimates,901,2009,male,44.533
estimates,901,2010,male,44.842
estimates,901,2011,male,45.391
estimates,901,2012,male,46.018
estimates,901,2013,male,46.712
estimates,901,2014,male,47.444
estimates,901,2015,male,48.189
medium_variant,901,2015,male,48.189
medium_variant,901,2016,male,48.97
medium_variant,901,2017,male,49.776
medium_variant,901,2018,male,50.577
medium_variant,901,2019,male,51.341
medium_variant,901,2020,male,52.058
medium_variant,901,2021,male,52.86
medium_variant,901,2022,male,53.581
medium_variant,901,2023,male,54.246
medium_variant,901,2024,male,54.897
medium_variant,901,2025,male,55.562
medium_variant,901,2026,male,56.299
medium_variant,901,2027,male,57.022
medium_variant,901,2028,male,57.719
medium_variant,901,2029,male,58.364
medium_variant,901,2030,male,58.944
medium_variant,901,2031,male,59.511
medium_variant,901,2032,male,60.004
medium_variant,901,2033,male,60.446
medium_variant,901,2034,male,60.872
medium_variant,901,2035,male,61.306
medium_variant,901,2036,male,61.79
medium_variant,901,2037,male,62.259
medium_variant,901,2038,male,62.716
medium_variant,901,2039,male,63.153
medium_variant,901,2040,male,63.572
medium_variant,901,2041,male,64.026
medium_variant,901,2042,male,64.432
medium_variant,901,2043,male,64.812
medium_variant,901,2044,male,65.199
medium_variant,901,2045,male,65.62
medium_variant,901,2046,male,66.094
medium_variant,901,2047,male,66.556
medium_variant,901,2048,male,67.023
medium_variant,901,2049,male,67.506
medium_variant,901,2050,male,68.014
medium_variant,901,2051,male,68.534
medium_variant,901,2052,male,69.037
medium_variant,901,2053,male,69.518
medium_variant,901,2054,male,69.964
medium_variant,901,2055,male,70.376
medium_variant,901,2056,male,70.734
medium_variant,901,2057,male,71.023
medium_variant,901,2058,male,71.25
medium_variant,901,2059,male,71.421
medium_variant,901,2060,male,71.552
medium_variant,901,2061,male,71.601
medium_variant,901,2062,male,71.572
medium_variant,901,2063,male,71.503
medium_variant,901,2064,male,71.437
medium_variant,901,2065,male,71.408
medium_variant,901,2066,male,71.351
medium_variant,901,2067,male,71.287
medium_variant,901,2068,male,71.245
medium_variant,901,2069,male,71.261
medium_variant,901,2070,male,71.366
medium_variant,901,2071,male,71.469
medium_variant,901,2072,male,71.614
medium_variant,901,2073,male,71.809
medium_variant,901,2074,male,72.049
medium_variant,901,2075,male,72.334
medium_variant,901,2076,male,72.549
medium_variant,901,2077,male,72.759
medium_variant,901,2078,male,72.981
medium_variant,901,2079,male,73.239
medium_variant,901,2080,male,73.557
medium_variant,901,2081,male,73.79
medium_variant,901,2082,male,74.021
medium_variant,901,2083,male,74.268
medium_variant,901,2084,male,74.548
medium_variant,901,2085,male,74.884
medium_variant,901,2086,male,75.094
medium_variant,901,2087,male,75.296
medium_variant,901,2088,male,75.51
medium_variant,901,2089,male,75.755
