variant,region,year,gender,dependencyratio1564
estimates,934,1950,male,68.596
estimates,934,1951,male,69.762
estimates,934,1952,male,71.148
estimates,934,1953,male,72.27
estimates,934,1954,male,72.978
estimates,934,1955,male,73.394
estimates,934,1956,male,75.049
estimates,934,1957,male,76.043
estimates,934,1958,male,76.768
estimates,934,1959,male,77.539
estimates,934,1960,male,78.438
estimates,934,1961,male,79.292
estimates,934,1962,male,80.52
estimates,934,1963,male,81.776
estimates,934,1964,male,82.578
estimates,934,1965,male,82.747
estimates,934,1966,male,83.447
estimates,934,1967,male,83.405
estimates,934,1968,male,82.894
estimates,934,1969,male,82.304
estimates,934,1970,male,81.808
estimates,934,1971,male,81.709
estimates,934,1972,male,81.518
estimates,934,1973,male,81.216
estimates,934,1974,male,80.693
estimates,934,1975,male,79.887
estimates,934,1976,male,79.11
estimates,934,1977,male,78.086
estimates,934,1978,male,76.868
estimates,934,1979,male,75.551
estimates,934,1980,male,74.215
estimates,934,1981,male,72.987
estimates,934,1982,male,71.833
estimates,934,1983,male,70.721
estimates,934,1984,male,69.622
estimates,934,1985,male,68.547
estimates,934,1986,male,67.945
estimates,934,1987,male,67.3
estimates,934,1988,male,66.651
estimates,934,1989,male,66.013
estimates,934,1990,male,65.364
estimates,934,1991,male,65.101
estimates,934,1992,male,64.61
estimates,934,1993,male,63.979
estimates,934,1994,male,63.308
estimates,934,1995,male,62.626
estimates,934,1996,male,61.728
estimates,934,1997,male,60.953
estimates,934,1998,male,60.178
estimates,934,1999,male,59.251
estimates,934,2000,male,58.133
estimates,934,2001,male,57.165
estimates,934,2002,male,56.042
estimates,934,2003,male,54.84
estimates,934,2004,male,53.689
estimates,934,2005,male,52.662
estimates,934,2006,male,51.88
estimates,934,2007,male,51.163
estimates,934,2008,male,50.535
estimates,934,2009,male,49.995
estimates,934,2010,male,49.542
estimates,934,2011,male,49.261
estimates,934,2012,male,49.041
estimates,934,2013,male,48.885
estimates,934,2014,male,48.79
estimates,934,2015,male,48.752
medium_variant,934,2015,male,48.752
medium_variant,934,2016,male,48.854
medium_variant,934,2017,male,48.976
medium_variant,934,2018,male,49.095
medium_variant,934,2019,male,49.184
medium_variant,934,2020,male,49.226
medium_variant,934,2021,male,49.27
medium_variant,934,2022,male,49.268
medium_variant,934,2023,male,49.234
medium_variant,934,2024,male,49.189
medium_variant,934,2025,male,49.148
medium_variant,934,2026,male,49.184
medium_variant,934,2027,male,49.206
medium_variant,934,2028,male,49.228
medium_variant,934,2029,male,49.27
medium_variant,934,2030,male,49.344
medium_variant,934,2031,male,49.52
medium_variant,934,2032,male,49.707
medium_variant,934,2033,male,49.906
medium_variant,934,2034,male,50.113
medium_variant,934,2035,male,50.323
medium_variant,934,2036,male,50.598
medium_variant,934,2037,male,50.865
medium_variant,934,2038,male,51.118
medium_variant,934,2039,male,51.345
medium_variant,934,2040,male,51.541
medium_variant,934,2041,male,51.765
medium_variant,934,2042,male,51.944
medium_variant,934,2043,male,52.101
medium_variant,934,2044,male,52.265
medium_variant,934,2045,male,52.456
medium_variant,934,2046,male,52.734
medium_variant,934,2047,male,53.008
medium_variant,934,2048,male,53.298
medium_variant,934,2049,male,53.63
medium_variant,934,2050,male,54.022
medium_variant,934,2051,male,54.533
medium_variant,934,2052,male,55.08
medium_variant,934,2053,male,55.634
medium_variant,934,2054,male,56.149
medium_variant,934,2055,male,56.595
medium_variant,934,2056,male,57.035
medium_variant,934,2057,male,57.391
medium_variant,934,2058,male,57.673
medium_variant,934,2059,male,57.902
medium_variant,934,2060,male,58.095
medium_variant,934,2061,male,58.308
medium_variant,934,2062,male,58.459
medium_variant,934,2063,male,58.57
medium_variant,934,2064,male,58.663
medium_variant,934,2065,male,58.76
medium_variant,934,2066,male,58.917
medium_variant,934,2067,male,59.053
medium_variant,934,2068,male,59.185
medium_variant,934,2069,male,59.328
medium_variant,934,2070,male,59.495
medium_variant,934,2071,male,59.725
medium_variant,934,2072,male,59.952
medium_variant,934,2073,male,60.19
medium_variant,934,2074,male,60.444
medium_variant,934,2075,male,60.722
medium_variant,934,2076,male,61.055
medium_variant,934,2077,male,61.383
medium_variant,934,2078,male,61.706
medium_variant,934,2079,male,62.023
medium_variant,934,2080,male,62.332
medium_variant,934,2081,male,62.678
medium_variant,934,2082,male,62.984
medium_variant,934,2083,male,63.258
medium_variant,934,2084,male,63.509
medium_variant,934,2085,male,63.755
medium_variant,934,2086,male,64.018
medium_variant,934,2087,male,64.238
medium_variant,934,2088,male,64.432
medium_variant,934,2089,male,64.619
medium_variant,934,2090,male,64.809
medium_variant,934,2091,male,65
medium_variant,934,2092,male,65.163
medium_variant,934,2093,male,65.312
medium_variant,934,2094,male,65.462
medium_variant,934,2095,male,65.624
medium_variant,934,2096,male,65.786
medium_variant,934,2097,male,65.933
medium_variant,934,2098,male,66.078
medium_variant,934,2099,male,66.233
medium_variant,934,2100,male,66.406
estimates,934,1950,female,70.083
estimates,934,1951,female,71.347
estimates,934,1952,female,72.775
estimates,934,1953,female,73.942
estimates,934,1954,female,74.717
estimates,934,1955,female,75.209
estimates,934,1956,female,76.844
estimates,934,1957,female,77.86
estimates,934,1958,female,78.615
estimates,934,1959,female,79.382
estimates,934,1960,female,80.229
estimates,934,1961,female,81.059
estimates,934,1962,female,82.177
estimates,934,1963,female,83.28
estimates,934,1964,female,83.955
estimates,934,1965,female,84.065
estimates,934,1966,female,84.758
estimates,934,1967,female,84.778
estimates,934,1968,female,84.374
estimates,934,1969,female,83.893
estimates,934,1970,female,83.481
estimates,934,1971,female,83.424
estimates,934,1972,female,83.235
estimates,934,1973,female,82.912
estimates,934,1974,female,82.372
estimates,934,1975,female,81.57
estimates,934,1976,female,80.747
estimates,934,1977,female,79.713
estimates,934,1978,female,78.498
estimates,934,1979,female,77.17
estimates,934,1980,female,75.792
estimates,934,1981,female,74.479
estimates,934,1982,female,73.208
estimates,934,1983,female,71.971
estimates,934,1984,female,70.768
estimates,934,1985,female,69.62
estimates,934,1986,female,68.927
estimates,934,1987,female,68.215
estimates,934,1988,female,67.512
estimates,934,1989,female,66.815
estimates,934,1990,female,66.095
estimates,934,1991,female,65.716
estimates,934,1992,female,65.096
estimates,934,1993,female,64.338
estimates,934,1994,female,63.558
estimates,934,1995,female,62.796
estimates,934,1996,female,61.786
estimates,934,1997,female,60.939
estimates,934,1998,female,60.12
estimates,934,1999,female,59.157
estimates,934,2000,female,58.005
estimates,934,2001,female,57.004
estimates,934,2002,female,55.832
estimates,934,2003,female,54.581
estimates,934,2004,female,53.404
estimates,934,2005,female,52.381
estimates,934,2006,female,51.582
estimates,934,2007,female,50.882
estimates,934,2008,female,50.294
estimates,934,2009,female,49.805
estimates,934,2010,female,49.408
estimates,934,2011,female,49.171
